Time,Speed,RPM,Gear,Steering,Weather,Temperature,Humidity,Lux,RoadSpeedLimit,FrontDistance,DistanceOverRange,ClosingSpeed,TTC,TTCRisk,TTCThrottle,TTCBrake,TTCGearDown,TTCHazard,RoadRisk,RoadSurfaceGrade,RoadShockGrade,RoadThrottle,RoadBrake,RoadSpeedLimitCmd,RoadGearDown,VisionRisk,VisionLuxGrade,VisionWeatherGrade,VisionThrottle,VisionSpeedLimitCmd,VisionHeadlight,VisionHazard,PostureRisk,PostureRollGrade,PostureYawGrade,PostureLateralGrade,PostureThrottle,PostureBrake,PostureSteerRateLimit,PostureGearDown,FinalRisk,FinalThrottle,FinalBrake,FinalSteering,FinalSteerRateLimit,FinalSpeedLimit,FinalGearDown,Headlight,Hazard,ManualMode,AutonomousControl,EmergencyStop
0.05,1.76,800,1,12,0,22.1,31.1,58552.5,100,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,100,False,0,BRIGHT,CLEAR,10,100,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,100,False,False,False,False,True,False
0.1,3.53,1146,1,12,0,22.1,30.4,58527.1,56.0,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,55.991230292647764,False,0,BRIGHT,CLEAR,10,55.991230292647764,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,55.991230292647764,False,False,False,False,True,False
0.15,5.29,1719,1,12,0,22.1,29.3,58497.8,56.6,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,56.573511149693516,False,0,BRIGHT,CLEAR,10,56.573511149693516,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,56.573511149693516,False,False,False,False,True,False
0.2,7.06,2292,1,12,0,22.0,28.7,58469.3,57.2,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,57.158372319565466,False,0,BRIGHT,CLEAR,10,57.158372319565466,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,57.158372319565466,False,False,False,False,True,False
0.25,8.82,2865,1,12,0,21.9,28.9,58446.2,57.7,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,57.74468619822979,False,0,BRIGHT,CLEAR,10,57.74468619822979,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,57.74468619822979,False,False,False,False,True,False
0.3,8.57,2784,1,12,0,21.9,29.8,58432.1,58.3,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,58.331535627682186,False,0,BRIGHT,CLEAR,10,58.331535627682186,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,58.331535627682186,False,False,False,False,True,False
0.35,4.22,1371,1,12,0,22.0,30.7,58429.4,58.3,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,58.27028966699509,False,0,BRIGHT,CLEAR,10,58.27028966699509,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,58.27028966699509,False,False,False,False,True,False
0.4,1.9,800,1,12,0,22.0,30.8,58438.6,56.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,56.437990135972974,False,0,BRIGHT,CLEAR,10,56.437990135972974,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,56.437990135972974,False,False,False,False,True,False
0.45,2.32,800,1,12,0,22.1,30.2,58458.3,55.8,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,55.82140292853994,False,0,BRIGHT,CLEAR,10,55.82140292853994,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,55.82140292853994,False,False,False,False,True,False
0.5,3.28,1064,1,12,0,22.1,29.3,58485.4,56.3,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,56.33725927546532,False,0,BRIGHT,CLEAR,10,56.33725927546532,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,56.33725927546532,False,False,False,False,True,False
0.55,4.07,1322,1,12,0,22.0,28.9,58515.7,57.7,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,57.66739755710498,False,0,BRIGHT,CLEAR,10,57.66739755710498,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,57.66739755710498,False,False,False,False,True,False
0.6,4.69,1522,1,12,0,21.9,29.4,58544.3,58.7,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,58.662784680876264,False,0,BRIGHT,CLEAR,10,58.662784680876264,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,58.662784680876264,False,False,False,False,True,False
0.65,5.36,1741,1,12,0,21.9,30.4,58567.0,59.0,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,59.02787144509758,False,0,BRIGHT,CLEAR,10,59.02787144509758,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,59.02787144509758,False,False,False,False,True,False
0.7,6.07,1972,1,12,0,21.9,31.3,58580.2,59.7,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,59.657076041498414,False,0,BRIGHT,CLEAR,10,59.657076041498414,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,59.657076041498414,False,False,False,False,True,False
0.75,6.79,2204,1,12,0,22.0,31.3,58582.2,60.8,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,60.778485970375066,False,0,BRIGHT,CLEAR,10,60.778485970375066,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,60.778485970375066,False,False,False,False,True,False
0.8,7.47,2426,1,12,0,22.1,30.5,58573.1,62.1,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,62.08306072896778,False,0,BRIGHT,CLEAR,10,62.08306072896778,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,62.08306072896778,False,False,False,False,True,False
0.85,8.18,2656,1,12,0,22.1,29.5,58554.6,63.7,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,63.67505205912884,False,0,BRIGHT,CLEAR,10,63.67505205912884,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,63.67505205912884,False,False,False,False,True,False
0.9,8.89,2887,1,12,0,22.1,29.0,58530.2,65.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,65.3992621240336,False,0,BRIGHT,CLEAR,10,65.3992621240336,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,65.3992621240336,False,False,False,False,True,False
0.95,9.61,3120,1,12,0,22.0,29.4,58504.3,67.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,67.38978217329843,False,0,BRIGHT,CLEAR,10,67.38978217329843,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,67.38978217329843,False,False,False,False,True,False
1.0,10.32,3354,1,12,0,21.9,30.3,58481.4,69.5,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,69.46562175804524,False,0,BRIGHT,CLEAR,10,69.46562175804524,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,69.46562175804524,False,False,False,False,True,False
1.05,11.04,3588,1,12,0,21.9,30.9,58465.8,72.0,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,72.00121196517105,False,0,BRIGHT,CLEAR,10,72.00121196517105,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,72.00121196517105,False,False,False,False,True,False
1.1,11.77,3822,1,12,0,22.0,30.8,58460.2,74.1,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,74.10546740684313,False,0,BRIGHT,CLEAR,10,74.10546740684313,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,74.10546740684313,False,False,False,False,True,False
1.15,12.48,4055,1,12,0,22.1,29.9,58465.8,75.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,75.38354383597013,False,0,BRIGHT,CLEAR,10,75.38354383597013,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,75.38354383597013,False,False,False,False,True,False
1.2,13.2,4288,1,12,0,22.1,28.9,58481.9,76.3,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,76.30195760636902,False,0,BRIGHT,CLEAR,10,76.30195760636902,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,76.30195760636902,False,False,False,False,True,False
1.25,13.92,4521,1,12,0,22.1,28.6,58506.0,76.3,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,76.30195760636902,False,0,BRIGHT,CLEAR,10,76.30195760636902,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,76.30195760636902,False,False,False,False,True,False
1.3,14.64,4756,1,12,0,22.0,29.2,58534.3,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.35,15.37,4994,1,12,0,21.9,30.2,58562.1,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.4,16.12,5238,1,12,0,21.9,31.0,58584.9,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.45,16.89,5488,1,12,0,21.9,30.9,58598.9,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.5,17.69,5748,1,12,0,22.0,30.1,75189.2,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.55,18.52,6018,1,12,0,22.1,29.3,75177.4,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.6,19.14,6219,1,12,0,22.1,29.1,75152.1,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.65,19.23,6246,1,12,0,22.0,29.8,75117.1,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.7,20.01,6499,1,12,0,21.9,30.8,75077.6,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.75,20.66,6712,2,12,0,21.9,31.4,75039.9,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.8,22.35,2637,2,12,0,21.9,31.0,75009.7,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.85,23.42,2763,2,12,0,22.0,30.0,74991.3,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.9,24.66,2910,2,12,0,22.1,29.1,74987.5,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.9268637490159,False,0,BRIGHT,CLEAR,10,78.9268637490159,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.9268637490159,False,False,False,False,True,False
1.95,25.49,3008,2,12,0,22.1,28.9,74998.4,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92676307205005,False,0,BRIGHT,CLEAR,10,78.92676307205005,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92676307205005,False,False,False,False,True,False
2.0,26.61,3141,2,12,0,22.1,29.5,75021.6,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92676307205005,False,0,BRIGHT,CLEAR,10,78.92676307205005,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92676307205005,False,False,False,False,True,False
2.05,27.38,3231,2,12,0,22.0,30.4,75052.9,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92676307205005,False,0,BRIGHT,CLEAR,10,78.92676307205005,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92676307205005,False,False,False,False,True,False
2.1,28.4,3352,2,12,0,21.9,30.9,75086.8,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92676307205005,False,0,BRIGHT,CLEAR,10,78.92676307205005,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92676307205005,False,False,False,False,True,False
2.15,29.13,3437,2,12,0,21.9,30.5,75117.3,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92676307205005,False,0,BRIGHT,CLEAR,10,78.92676307205005,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92676307205005,False,False,False,False,True,False
2.2,30.11,3553,2,12,0,22.0,29.6,75139.2,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92676307205005,False,0,BRIGHT,CLEAR,10,78.92676307205005,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92676307205005,False,False,False,False,True,False
2.25,30.83,3638,2,12,0,22.1,28.8,75148.4,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92676307205005,False,0,BRIGHT,CLEAR,10,78.92676307205005,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92676307205005,False,False,False,False,True,False
2.3,31.81,3753,2,12,0,22.1,28.8,75143.4,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92676307205005,False,0,BRIGHT,CLEAR,10,78.92676307205005,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92676307205005,False,False,False,False,True,False
2.35,32.54,3840,2,12,0,22.1,29.7,75124.8,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92676307205005,False,0,BRIGHT,CLEAR,10,78.92676307205005,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92676307205005,False,False,False,False,True,False
2.4,33.52,3956,2,12,0,22.0,30.7,75095.6,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92681200901646,False,0,BRIGHT,CLEAR,10,78.92681200901646,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92681200901646,False,False,False,False,True,False
2.45,34.28,4046,2,12,0,21.9,31.2,75060.7,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92681200901646,False,0,BRIGHT,CLEAR,10,78.92681200901646,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92681200901646,False,False,False,False,True,False
2.5,35.28,4163,2,12,0,21.9,30.9,75025.9,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92681200901646,False,0,BRIGHT,CLEAR,10,78.92681200901646,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92681200901646,False,False,False,False,True,False
2.55,36.07,4257,2,12,0,21.9,30.0,74997.1,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92681200901646,False,0,BRIGHT,CLEAR,10,78.92681200901646,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92681200901646,False,False,False,False,True,False
2.6,37.09,4376,2,12,0,22.0,29.2,74979.2,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92681796652803,False,0,BRIGHT,CLEAR,10,78.92681796652803,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92681796652803,False,False,False,False,True,False
2.65,37.92,4475,2,12,0,22.1,29.3,74975.5,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92681796652803,False,0,BRIGHT,CLEAR,10,78.92681796652803,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92681796652803,False,False,False,False,True,False
2.7,38.95,4596,2,12,0,22.1,30.1,74986.9,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92681839267071,False,0,BRIGHT,CLEAR,10,78.92681839267071,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92681839267071,False,False,False,False,True,False
2.75,39.8,4697,2,12,0,22.0,30.9,75012.0,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92681839267071,False,0,BRIGHT,CLEAR,10,78.92681839267071,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92681839267071,False,False,False,False,True,False
2.8,40.82,4817,2,12,0,22.0,31.2,75047.0,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92686663867964,False,0,BRIGHT,CLEAR,10,78.92686663867964,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92686663867964,False,False,False,False,True,False
2.85,41.71,4922,2,12,0,21.9,30.6,75086.7,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92686663867964,False,0,BRIGHT,CLEAR,10,78.92686663867964,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92686663867964,False,False,False,False,True,False
2.9,42.7,5039,2,12,0,21.9,29.5,75125.0,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92686663867964,False,0,BRIGHT,CLEAR,10,78.92686663867964,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92686663867964,False,False,False,False,True,False
2.95,43.62,5148,2,12,0,22.0,28.8,75156.1,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92686663867964,False,0,BRIGHT,CLEAR,10,78.92686663867964,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92686663867964,False,False,False,False,True,False
3.0,44.59,5261,2,12,0,22.1,28.8,80136.9,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92682898570861,False,0,BRIGHT,CLEAR,10,78.92682898570861,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92682898570861,False,False,False,False,True,False
3.05,45.53,5373,2,12,0,22.1,29.7,80141.9,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92682898570861,False,0,BRIGHT,CLEAR,10,78.92682898570861,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92682898570861,False,False,False,False,True,False
3.1,46.49,5486,2,12,0,22.1,30.6,80131.0,78.9,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,78.92682898570861,False,0,BRIGHT,CLEAR,10,78.92682898570861,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,78.92682898570861,False,False,False,False,True,False
