Time,Speed,RPM,Gear,Steering,Weather,Temperature,Humidity,Lux,RoadSpeedLimit,FrontDistance,DistanceOverRange,ClosingSpeed,TTC,TTCRisk,TTCThrottle,TTCBrake,TTCGearDown,TTCHazard,RoadRisk,RoadSurfaceGrade,RoadShockGrade,RoadThrottle,RoadBrake,RoadSpeedLimitCmd,RoadGearDown,VisionRisk,VisionLuxGrade,VisionWeatherGrade,VisionThrottle,VisionSpeedLimitCmd,VisionHeadlight,VisionHazard,PostureRisk,PostureRollGrade,PostureYawGrade,PostureLateralGrade,PostureThrottle,PostureBrake,PostureSteerRateLimit,PostureGearDown,FinalRisk,FinalThrottle,FinalBrake,FinalSteering,FinalSteerRateLimit,FinalSpeedLimit,FinalGearDown,Headlight,Hazard,ManualMode,AutonomousControl,EmergencyStop
0.05,1.76,800,1,12,0,22.0,30.0,43068.1,30,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,30,False,0,BRIGHT,CLEAR,10,30,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,30,False,False,False,False,True,False
0.1,3.53,1146,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.15,5.29,1719,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.2,7.06,2292,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.25,8.82,2865,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.3,10.58,3438,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.35,12.35,4011,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.4,9.22,2994,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.45,4.69,1524,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.5,3.06,992,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.55,3.88,1260,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.6,4.61,1496,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.65,5.49,1784,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.7,6.08,1974,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.75,7.01,2276,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.8,7.57,2458,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.85,8.46,2748,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
0.9,9.03,2932,1,12,0,22.0,30.0,43068.1,27.4,999.0,True,0.0,20.0,0,10,0,False,False,0,DRY,NORMAL,10,0,27.400693432222187,False,0,BRIGHT,CLEAR,10,27.400693432222187,False,False,0,SAFE,SAFE,SAFE,10,0,100,False,0,10,0,12,100,27.400693432222187,False,False,False,False,True,False
