schema_version,sample_seq,carla_frame,simulation_time_s,imu_frame,imu_timestamp_s,imu_frame_lag,radar_frame,radar_timestamp_s,radar_frame_lag,host_send_ns,host_gap_ns,host_gap_ms,nominal_period_ns,host_response_ns,roundtrip_ns,fault_label,distance_m,approach_speed_mps,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,incline_x_deg,incline_y_deg,incline_z_deg,speed_x_mps,speed_y_mps,speed_z_mps,speed_kmh,temperature_c,humidity_pct,lux,weather,requested_speed_limit_kmh,rpm_level,accelerator_cmd,brake_cmd,steering_normalized,manual_mode,gear,headlight,hazard,situation,reg0_hex,reg1_hex,reg2_hex,reg3_hex,reg4_hex,reg5_hex,reg6_hex,reg7_hex,reg8_hex,reg9_hex,fpga_response_valid,fpga_sample_seq,fpga_risk_word_hex,fpga_reliability_word_hex,fpga_accelerator,fpga_brake,fpga_steering_raw,fpga_speed_limit_kmh,fpga_headlight,fpga_hazard,fpga_transition_demand,fpga_hud_warning,fpga_mrm,fpga_td_remain_sec
2,1,708,0.050000000,708,8.61035193875432,0,708,8.61035193875432,0,429812734812100,0,0.000000,50000000,429812734815500,3400,none,6.4146294593811035,-5670.55810546875,3.4804390305806497e-35,-1.961021894590387e-35,9.8100004196167,0.0,0.0,0.0,0.0,0.0,128.0540771484375,0.0,0.0,-0.4899999797344208,1.7639999270439148,22.0,30.0,43068.144,0,100.0,0,10,0,0.020417573082543883,0,1,0,0,1,00000000,000003D5,00000000,00000000,00003205,3D000281,2BFCA83C,4007F816,00000008,00000001,0,,,,,,,,,,,,,
2,2,709,0.100000000,709,8.660351939499378,0,709,8.660351939499378,0,429812768026600,33214500,33.214500,50000000,429812768029100,2500,none,4.8219122886657715,-0.19966891407966614,-118433.1875,66730.109375,-112.76698303222656,0.0,0.0,0.0,0.0,0.0,128.0540771484375,0.0,0.0,-0.9800000786781311,3.5280002832412722,22.0,30.0,43068.144,0,82.92272047723618,0,10,0,0.020139951176720416,0,1,0,0,0,07FFF800,0000F800,00000000,00000000,00003205,3DFE81E2,2BF8A83C,4007F816,00000000,00000002,0,,,,,,,,,,,,,
2,3,710,0.150000000,710,8.710351940244436,0,710,8.710351940244436,0,429812816002500,47975900,47.975900,50000000,429812816003400,900,none,4.980189800262451,-0.29785460233688354,0.0,0.0,0.010005950927734375,0.0,0.0,0.0,0.0,0.0,128.0540771484375,0.0,0.0,-1.470000147819519,5.2920005321502686,22.0,30.0,43068.144,0,83.51787678688473,0,10,0,0.019853979641209937,0,1,0,0,0,00000000,00000001,00000000,00000000,00003205,3DFE01F2,2BF4A83C,4007F816,00000000,00000003,0,,,,,,,,,,,,,
2,4,711,0.200000000,711,8.760351940989494,0,711,8.760351940989494,0,429812864643600,48641100,48.641100,50000000,429812864644800,1200,none,4.318938732147217,-0.4395323395729065,0.0,0.0,0.010007858276367188,0.0,0.0,0.0,0.0,0.0,128.0540771484375,0.0,0.0,-1.9600002765655518,7.056000995635986,22.0,30.0,43068.144,0,84.13695797235643,0,10,0,0.019562926319686848,0,1,0,0,0,00000000,00000001,00000000,00000000,00003205,3DFD01B0,2BF0A83C,4007F816,00000000,00000004,0,,,,,,,,,,,,,
2,5,712,0.250000000,712,8.810351941734552,0,712,8.810351941734552,0,429812959270500,94626900,94.626900,50000000,429812959272600,2100,none,4.253418922424316,-0.3855794072151184,0.706759512424469,0.010398685932159424,15.241436958312988,-6.311677861958742e-05,0.0008396117482334375,-0.00045569249778054655,-3.051757266803179e-05,0.000539584900252521,128.05474853515625,-0.042280029664292555,-0.0004952399409491627,-1.1441714356564572,4.121828831863332,22.0,30.0,43068.144,0,84.77553960266087,1,10,0,0.019257492782747843,0,1,0,0,0,00010047,000005F4,00000001,00000000,00FF3205,3DFD81A9,2BF8A83C,5007F816,00000000,00000005,0,,,,,,,,,,,,,
2,6,713,0.300000000,713,8.86035194247961,0,713,8.86035194247961,0,429812981700200,22429700,22.429700,50000000,429812981701400,1200,none,4.2017741203308105,-0.24672694504261017,0.8283487558364868,0.08425319194793701,24.657268524169922,9.511588723398745e-05,-0.0003448645584285259,0.022406598553061485,-0.00012207023974042386,0.0016665661241859198,128.03414916992188,0.09847778514406258,0.003002622137755632,-0.5247433288081808,1.9220846382676608,22.0,30.0,43068.144,0,83.7499507646529,0,10,0,0.02020473389462279,0,1,0,0,0,00080053,000007FF,00160000,00000000,00003203,3DFE01A4,2BFCA83C,4007F816,00000000,00000006,0,,,,,,,,,,,,,
2,7,714,0.350000000,714,8.910351943224669,0,714,8.910351943224669,0,429813022206400,40506200,40.506200,50000000,429813022207800,1400,none,3.829369068145752,-0.30941084027290344,3.4436161518096924,-0.11342334747314453,19.14232063293457,6.300484528765082e-05,-0.0007274012314155698,0.02918635495007038,-0.00030517569393850863,0.005184113513678312,128.06019592285156,0.26654132523360907,0.004528625010904817,-0.14898966461092492,1.09940193475428,22.0,30.0,43068.144,0,82.03026453602703,0,10,0,0.02001419133399062,0,1,0,0,0,FFF50158,0000077A,001DFFFF,00010000,00003206,3DFE017F,2BFCA83C,4007F816,00000000,00000007,0,,,,,,,,,,,,,
2,8,715,0.400000000,715,8.960351943969727,0,715,8.960351943969727,0,429813068426800,46220400,46.220400,50000000,429813068428000,1200,none,4.032432556152344,-0.4050176441669464,3.355759620666504,0.06422996520996094,15.162442207336426,9.254412725567818e-05,-0.001351371523924172,0.020177558064460754,-0.0004882820066995919,0.00908415112644434,128.08160400390625,0.49174757634604105,0.00702491685964882,0.05548107448978463,1.781702390379548,22.0,30.0,43068.144,0,82.91321875515126,0,10,0,0.019701785565500857,0,1,0,0,4,00060150,000005EC,0014FFFF,00010000,00003208,3DFD0193,2800A83C,4007F816,00000020,00000008,0,,,,,,,,,,,,,
2,9,716,0.450000000,716,9.010351944714785,0,716,9.010351944714785,0,429813119935300,51508500,51.508500,50000000,429813119936200,900,none,3.880945920944214,-0.5911966562271118,4.577648162841797,0.0646672248840332,12.469462394714355,2.471497282385826e-05,-0.0012341286055743694,0.024522555992007256,-0.0006408691988326609,0.013551094569265842,128.1034698486328,0.7071553033090933,0.008930927235249912,0.14780384130382018,2.6009703297388707,22.0,30.0,43068.144,0,84.06103652293999,0,10,0,0.019173973298789938,0,1,0,0,4,000601CA,000004DF,0019FFFF,00010000,0001320A,3DFC0184,2800A83C,4007F816,00000020,00000009,0,,,,,,,,,,,,,
2,10,717,0.500000000,717,9.060351945459843,0,717,9.060351945459843,0,429813170427100,50491800,50.491800,50000000,429813170428900,1800,none,4.547619342803955,-0.770231306552887,3.6271402835845947,0.09965038299560547,10.790063858032227,4.7265319153666496e-05,-0.001147035276517272,-0.0035472565796226263,-0.0007934571476653218,0.016638340428471565,128.11141967773438,0.9204296591171577,0.013125299733704791,0.172458838761236,3.3715401759100048,22.0,30.0,43068.144,0,85.25641299284611,0,10,0,0.018959862177687338,0,1,0,0,4,000A016B,00000437,FFFCFFFF,00020000,0001320B,3DFB01C7,2800A83C,4007F816,00000020,0000000A,0,,,,,,,,,,,,,
