sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000DD5B,3C004E20,2BFCE494,4004E016,00000001,00000001
2,65465100,F800F800,0000F800,00000000,00000000,0000DD5B,3C004E20,2BF8E494,4004E016,00000001,00000002
3,95278900,00000000,00000001,00000000,00000000,0000DD5B,3C004E20,2BF4E494,4004E016,00000001,00000003
4,36029200,00000000,00000001,00000000,00000000,0000DD5B,3C004E20,2BF0E494,4004E016,00000001,00000004
5,46193100,00000000,00000001,00000000,00000000,0000DD5B,3C004E20,2BF0E494,5004E016,00000001,00000005
6,51436400,00010051,00000203,0000FFFF,00000000,0000DD5B,3C004E20,2BF0E494,5004E016,00000001,00000006
7,52704100,0000004C,000007FF,00000000,00000000,0000DD5B,3C004E20,2BF8E494,5004E016,00000001,00000007
8,47167600,0003016D,000007FF,FFEEFFFF,00010000,0000DD5B,3C004E20,2BFCE494,4004E016,00000021,00000008
9,46943300,FFFE01F5,000007AA,FFF1FFFE,00010000,0000DD5B,3C004E20,2800E494,4004E016,00000021,00000009
10,43772200,0002019F,000005CA,0006FFFF,00020000,0001DD5B,3C004E20,2800E494,4004E016,00000021,0000000A
11,45923300,FFFB01D3,00000499,0001FFFF,00020000,0001DD5B,3C004E20,2800E494,4004E016,00000021,0000000B
12,46295400,000201AD,000003E9,FFFA0000,00020000,0001DD5A,3C004E20,2800E494,4004E016,00000021,0000000C
13,53245700,FFFC01DC,0000038F,0006FFFF,00020000,0002DD5B,3C004E20,2800E494,4004E016,00000021,0000000D
14,53331000,0006019E,0000036E,00010000,00020000,0002DD5B,3C004E20,2800E494,4004E016,00000021,0000000E
15,55442500,FFFF0197,0000036B,FFF80000,00020000,0002DD5A,3C004E20,2800E494,4004E016,00000021,0000000F
16,47036400,FFFD018C,00000379,00000000,00020000,0003DD5B,3C004E20,2800E494,5004E016,00000021,00000010
17,48081800,00020181,0000038C,FFFF0000,00020000,0003DD5B,3C004E20,2800E494,5004E016,00000021,00000011
18,50326200,0000017A,000003A0,00000000,00020000,0003DD5B,3C004E20,2800E494,5004E016,00000021,00000012
19,53244800,FFFF018C,000003B0,00000000,00020000,0004DD5B,3C004E20,2800E494,5004E016,00000021,00000013
20,50689400,00010188,000003BE,00000000,00020000,0004DD5B,3C004E20,2800E494,5004E016,00000020,00000014
21,54930900,FFFF0191,000003C7,00000000,00020000,0004DD5B,3C004E20,2800E494,5004E016,00000020,00000015
22,54514200,0000018A,000003CE,00000000,00020000,0005DD5B,3C004E20,2800E494,5004E016,00000020,00000016
23,63654300,00010193,000003D2,00000000,00020000,0005DD5B,3C004E20,2BFCE494,5004E016,00000020,00000017
24,60996700,FFFF018D,000003D5,00000000,00020000,0005DD5B,3C004E20,2BFCE494,6004E016,00000020,00000018
25,59011900,00000194,000003D6,00000000,00020000,0006DD5B,3C004E20,2800E494,6004E016,00000020,00000019
26,57836800,00010190,000003D6,00000000,00020000,0006DD5B,3C004E20,2800E494,6004E016,00000020,0000001A
27,58081300,FFFE019A,000003D6,00000000,00020000,0006DD5B,3C004E20,2800E494,6004E016,00000020,0000001B
28,60079300,0000019C,000003D6,00000000,00020000,0007DD5B,3C004E20,2800E494,6004E016,00000020,0000001C
29,66659700,000001A9,000003D6,00000000,00020000,0007DD5B,3C004E20,2800E494,6004E016,00000020,0000001D
30,66364100,000001B6,000003D5,00000000,00020000,0007DD5B,3C004E20,2801261C,6004E016,00000020,0000001E
31,63846400,000201C7,000003DB,00000000,00030000,0008DD5B,3C004E20,2801261C,6004E016,00000020,0000001F
32,63038000,FFFF01A8,000003D5,00000000,00030000,0008DD5B,3C004E20,2801261C,7004E016,00000020,00000020
33,64642700,00000074,000003D3,00000001,00020000,0008DD5B,3C004E20,2801261C,7004E016,00000020,00000021
34,61082900,FFFF011D,000003D3,00000000,00020000,0008DD5B,3C004E20,2801261C,7004E016,00000020,00000022
35,63000200,0001022F,000003D3,0000FFFF,00020000,0009DD5B,3C004E20,2801261C,B004E016,00000020,00000023
36,61065100,000002B5,000003D4,0000FFFF,00030000,0009DD5B,3C004E20,2801261C,9004E016,00000020,00000024
37,56517300,FFFF0234,000003D5,00000000,00030000,000ADD5B,3C004E20,2801261C,9004E016,00000020,00000025
38,54042000,0001022F,000003D5,0000FFFF,00030000,000ADD5B,3C004E20,2801261C,9004E016,00000020,00000026
39,51892300,FFFF01E4,000003D5,00000000,00030000,000ADD5B,3C004E20,2801261C,9004E016,00000020,00000027
40,46127100,000201F1,000003D5,00000000,00030000,000BDD5B,3C004E20,2801261C,9004E016,00000020,00000028
41,44185900,FFFF01C2,000003D5,00000000,00030000,000BDD5B,3C004E20,2801261C,9004E016,00000020,00000029
42,43837300,000001DC,000003D5,00010000,00030000,000CDD5B,3C004E20,2801261C,9004E016,00000020,0000002A
43,49716400,FFFF01BA,000003D5,00000000,00030000,000CDD5B,3C004E20,2801261C,9004E016,00000020,0000002B
44,53282200,000001D6,000003D5,00000000,00030000,000CDD5B,3C004E20,2801261C,9004E016,00000020,0000002C
45,45602500,000201B9,000003D5,00000000,00030000,000DDD5B,3C004E20,2801261C,9004E016,00000020,0000002D
46,43751300,000001DB,000003D5,00000000,00030000,000DDD5B,3C004E20,2801261C,9004E016,00000020,0000002E
47,44435100,FFFF01C0,000003D5,00000000,00030000,000DDD5B,3C004E20,2801261C,9004E016,00000020,0000002F
48,46990400,000001E2,000003D5,00000000,00030000,000EDD5B,3C004E20,2801261C,9004E016,00000020,00000030
49,49442600,000001CA,000003D5,00000000,00030000,000EDD5B,3C004E20,2801261C,9004E016,00000020,00000031
50,49765600,000201ED,000003D5,00000000,00030000,000EDD5B,3C004E20,2801261C,9004E016,00000020,00000032
51,52055500,FFFF01DB,000003D5,00000000,00030000,000FDD5B,3C004E20,2801261C,A004E016,00000020,00000033
52,49637800,000001FC,000003D5,00000000,00030000,000FDD5B,3C004E20,2BFD261C,A004E016,00000020,00000034
53,49481400,000001EB,000003D5,00000000,00030000,0010DD5B,3C004E20,2BFD261C,A004E016,00000020,00000035
54,51429400,0000020F,000003D5,00000000,00030000,0010DD5B,3C004E20,2BFD261C,A004E016,00000020,00000036
55,51514600,000001FD,000003D5,00000000,00030000,0010DD5B,3C004E20,2BFD261C,A004E016,00000020,00000037
56,49004600,FFFF0213,000003D5,00000000,00030000,0011DD5B,3C004E20,2BFD261C,A004E016,00000020,00000038
57,50807100,00000203,000003D5,00000000,00030000,0011DD5B,3C004E20,2BFD261C,A0042816,00000020,00000039
58,51029000,00000217,000003D5,00000000,00030000,0012DD5B,3C004E20,2BFD261C,A0036016,00000020,0000003A
59,50044900,000001DD,000003D5,00000000,00030000,0012DD5B,3C004E20,2BFD261C,A0036016,00000020,0000003B
60,51030200,00000132,000003D6,00000001,00030000,0012DD5B,3C004E20,2BFD3911,A0036016,00000020,0000003C
61,51363000,00000052,000003D6,00000002,00020000,0012DD5B,3C004E20,28013911,A0036016,00000020,0000003D
62,49941400,0000FFB8,000003D6,00000002,00020000,0012DD5B,3C004E20,28013911,A0036016,00000020,0000003E
63,53417400,0000FF4F,000003D5,00000003,00010000,0012DD5B,3C004E20,28013911,A002F016,00000020,0000003F
64,47201200,0000FF24,000003D5,00000002,00000000,0012DD5B,3C004E20,28013911,A002F016,00000020,00000040
65,51305100,0001FEF3,000003D5,00000002,00000000,0011DD5B,3C004E20,28013911,A002F016,00000020,00000041
66,48980700,0000FEF4,000003D5,00000001,FFFF0000,0011DD5B,3C004E20,28013911,A002F016,00000020,00000042
67,49401600,FFFFFED5,000003D5,00000001,FFFF0000,0011DD5B,3C004E20,28013911,A002F016,00000020,00000043
68,50390900,0001FEE6,000003D5,00000001,FFFF0000,0011DD5B,3C004E20,28013911,A002E016,00000020,00000044
69,52568900,0000FED1,000003D5,00000001,FFFF0000,0011DD5B,3C004E20,28013911,A002E016,00000020,00000045
70,50466000,0001FEE1,000003D5,00000000,FFFE0000,0010DD5B,3C004E20,28013911,A002D016,00000020,00000046
71,48977200,FFFFFED0,000003D5,00000000,FFFE0000,0010DD5B,3C004E20,28013911,A002D016,00000020,00000047
72,50602800,0000FEE6,000003D5,00000000,FFFE0000,0010DD5B,3C004E20,28013911,A002D016,00000020,00000048
73,51904100,0000FED2,000003D5,00000000,FFFE0000,0010DD5B,3C004E20,28013911,A002D016,00000020,00000049
74,50641700,0000FEEB,000003D5,00000000,FFFE0000,000FDD5B,3C004E20,28013911,A002C016,00000020,0000004A
75,51606400,0000FED5,000003D5,00000000,FFFE0000,000FDD5B,3C004E20,28013911,A002C016,00000020,0000004B
76,51043600,0000FEEF,000003D5,00000000,FFFE0000,000FDD5B,3C004E20,28013911,A002C016,00000020,0000004C
77,52687200,0000FED9,000003D5,00000000,FFFE0000,000FDD5B,3C004E20,28013911,A002A816,00000020,0000004D
78,48691000,0000FEF3,000003D5,00000000,FFFE0000,000FDD5B,3C004E20,28013911,A002A816,00000020,0000004E
79,50577600,0000FEDF,000003D5,00000000,FFFE0000,000EDD5B,3C004E20,28013911,A002A816,00000020,0000004F
80,55818000,0000FEF7,000003D5,00000000,FFFE0000,000EDD5B,3C004E20,28013911,A002A016,00000020,00000050
81,55278700,0001FEE1,000003D5,00000000,FFFE0000,000EDD5B,3C004E20,28013911,9002A016,00000020,00000051
82,51556100,FFFFFEFD,000003D5,00000000,FFFE0000,000EDD5B,3C004E20,28013911,9002A016,00000020,00000052
83,50958200,0000FEE5,000003D5,00000000,FFFE0000,000DDD5B,3C004E20,28013911,9002A016,00000020,00000053
84,55154700,0000FF01,000003D5,00000000,FFFE0000,000DDD5B,3C004E20,28013911,9002A016,00000020,00000054
85,64438000,0000FF09,000003D5,00000000,FFFE0000,000DDD5B,3C004E20,28013911,9002A016,00000020,00000055
86,63291400,0000FF66,000003D5,0000FFFF,FFFF0000,000DDD5B,3C004E20,28013911,9002A016,00000020,00000056
87,57944700,0001FF4D,000003D5,00000000,FFFF0000,000DDD5B,3C004E20,28013911,9002A016,00000020,00000057
88,53771600,FFFFFF71,000003D5,0000FFFF,FFFF0000,000DDD5B,3C004E20,28013911,9002A016,00000020,00000058
89,90903000,0001FF53,000003D5,00000000,FFFF0000,000DDD5B,3C004E20,28013911,9002A016,00000020,00000059
90,67433300,FFFFFF76,000003D5,00000000,FFFF0000,000DDD5B,3C004E20,28014C88,9002A016,00000020,0000005A
91,60688700,0000FF58,000003D5,00000000,FFFF0000,000CDD5B,3C004E20,28014C88,9002A016,00000020,0000005B
92,57379500,0000FF78,000003D5,00000000,FFFF0000,000CDD5B,3C004E20,28014C88,9002A016,00000020,0000005C
93,58152100,0000FF5A,000003D5,00000000,FFFF0000,000CDD5B,3C004E20,28014C88,9002A016,00000020,0000005D
94,58033500,0001FF7B,000003D5,00000000,FFFF0000,000CDD5B,3C004E20,28014C88,9002A016,00000020,0000005E
95,55102300,0000FF5C,000003D5,00000000,FFFF0000,000CDD5B,3C004E20,28014C88,9002A016,00000020,0000005F
96,50933900,FFEEFF7D,FFFF03D5,FFF40000,FFFF0000,FF0CDD59,3C004E20,28014C88,90FAA016,00000020,00000060
97,50362300,FFE5FF5D,000003D5,FFEA0000,FFFF0000,FF0CDD53,3C004E20,28014C88,90FAA016,00000020,00000061
98,52978700,FFDBFF7F,FFFF03D5,FFDD0000,FFFF0000,FF0CDD4B,3C004E20,28014C88,90FAA016,00000020,00000062
99,56496500,FFDAFF5F,000003D5,FFD60000,FFFF0001,FF0BDD3F,3C004E20,28014C88,90FAA016,00000020,00000063
100,55046000,FFD4FF7F,000003D5,FFCB0000,FFFF0001,FF0BDD31,3C004E20,28014C88,90FAA016,00000020,00000064
101,46886500,FFDEFF62,000003D5,FFCF0000,FFFF0001,FF0BDD23,3C004E20,28014C88,90FAA016,00000020,00000065
102,44206300,FFDFFF87,000003D5,FFCC0000,FFFF0001,FF0BDD14,3C004E20,28014C88,90FAA016,00000020,00000066
103,40449200,FFDAFF7F,000003D5,FFCB0000,FFFF0001,FF0BDD05,3C004E20,28014C88,90FAA016,00000020,00000067
104,40967500,FFCEFFD0,000003D5,FFC4FFFF,FFFF0001,FF0BDCF5,3C004E20,28014C88,90FAA016,00000020,00000068
105,46153500,FFCDFFFB,000003D5,FFC00000,FFFF0001,FF0BDCE3,3C004E20,28014C88,90FAA016,00000020,00000069
106,47385300,FFC40070,000003D5,FFB8FFFF,00000001,FF0BDCCF,3C004E20,28014C88,90FAA016,00000020,0000006A
107,52834000,FFB6009B,FFFF03D5,FFAAFFFF,00000001,FF0BDCB8,3C004E20,28014C88,90FAA016,00000020,0000006B
