sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000E723,3C004E20,2BFCE494,4007F816,00000001,00000001
2,74524500,07FFF800,0000F800,00000000,00000000,0000E723,3C004E20,2BF8E494,40075016,00000001,00000002
3,148461600,00000000,00000001,00000000,00000000,0000E723,3C004E20,2BF4E494,40076016,00000001,00000003
4,95038100,00000000,00000001,00000000,00000000,0000E723,3C004E20,2BF0E494,40077016,00000001,00000004
5,82720600,00010046,000005F4,FFFF0001,00000000,00FFE724,3C004E20,2BF8E494,50077816,00000001,00000005
6,111919600,00080055,000007FF,00180000,00000000,0000E722,3C004E20,2BFCE494,40076816,00000001,00000006
7,116389200,FFFC015B,0000077A,FFFBFFFE,00010000,0000E722,3C004E20,2BFCE494,40074016,00000021,00000007
8,107257400,00050139,000005EC,0005FFFF,00010000,0000E722,3C004E20,2800E494,40074016,00000021,00000008
9,115454600,000201C8,000004DF,0008FFFE,00010000,0001E724,3C004E20,2800E494,40074016,00000021,00000009
10,127030700,000501A2,00000437,0017FFFF,00020000,0001E727,3C004E20,2800E494,40075816,00000021,0000000A
11,118978900,00070186,000003D7,0008FFFF,00020000,0001E72B,3C004E20,2800E494,40077016,00000021,0000000B
12,133657200,00040173,000003A8,00160000,00020000,0002E72E,3C004E20,2800E494,40079016,00000021,0000000C
13,126349500,0005019F,00000396,0012FFFF,00020000,0002E734,3C004E20,2800E494,4007B016,00000021,0000000D
14,167470600,0007019A,00000397,00110000,00020000,0002E738,3C004E20,2800E494,4007B816,00000021,0000000E
15,145685000,000601B3,000003A0,0010FFFF,00020000,0003E73C,3C004E20,2800E494,4007B816,00000021,0000000F
16,134490800,00050183,000003AC,00110000,00020000,0003E741,3C004E20,2800E494,5007B816,00000021,00000010
17,131013700,000701A7,000003B7,00130000,00020000,0003E746,3C004E20,2800E494,5007B816,00000021,00000011
18,134988500,0007017E,000003C1,00140000,00020000,0003E74C,3C004E20,2800E494,5007B816,00000021,00000012
19,133845200,0009019C,000003C8,00100000,00020000,0004E752,3C004E20,2800E494,5007B816,00000021,00000013
20,112141400,00050166,000003CE,001B0000,00020000,0004E758,3C004E20,2800E494,5007B816,00000021,00000014
