sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
64,49918000,00A900CA,FFEF0402,00A0FFCC,001F001A,000CDD83,3C004E20,280138CF,900AA8D9,051552A0,00000040
65,48744700,00DF0044,FFF503F2,00DEFFB7,00330024,000CDDBC,34004E20,2801385E,9012A8D7,0015C260,00000041
66,53010200,01030003,FFBF03EE,012BFF9C,00490034,000CDE0B,34004E20,280137F9,901AA8D9,001A51E0,00000042
67,48688000,014BFF9E,FFFB03DC,016BFFB1,005E003B,000BDE6E,38004E20,280137AE,900A50DD,0706CF50,00000043
68,51352700,0136FF99,FFF103CA,0183FFBB,00710045,000BDEDE,40004E20,2BFD378B,901AB0E0,02FACED0,00000044
69,52437800,0136FF7E,FFFE03B1,019CFFF8,007B0042,000BDF54,46004E20,2BFD3795,902240E1,05DEDC50,00000045
70,48798900,01B2FF29,FFF403BC,021D0030,00750047,000BDFE1,46004E20,23FD37C8,9021E0DE,00D7C990,00000046
71,52313800,01EEFEE5,FFE103EF,023E004C,0062004B,000BE083,40004E20,1FFD381F,9021A8DA,05DFE5D0,00000047
72,47878000,01F1FECD,FFD003E2,02A20057,004C0051,010BE138,38004E20,1FFD3889,902988D7,00E89290,00000048
73,51390700,020BFE85,FFDB03E6,02C70052,00330058,010AE1FE,32004E20,1FFD38F5,902970D6,03F4CD10,00000049
74,53317200,024EFE96,001203EC,032C0048,0018005E,010AE2D8,36004E20,1C013951,903160DA,04057990,0000004A
75,49332100,0254FE59,FFF403D4,034B003C,FFFD0062,010AE3C3,3E004E20,1C01398C,903140DE,070D9350,0000004B
76,48071700,02AAFD9A,000E03A8,03A7002A,FFE70064,0109E4C3,44004E20,1C01399A,503930E0,01126AD0,0000004C
77,50216600,026FFD22,002B0390,0389001E,FFD8005C,0109E5CA,46004E20,1C013979,703928E0,030E21D0,0000004D
78,51632800,0274FDA0,001B03A2,03E00014,FFCC0050,0108E6DD,3E004E20,1C013929,703920DD,040ACB50,0000004E
79,49634400,021CFDC7,FFFF039C,03AB000A,FFC7004B,0108E7F3,36004E20,1C0138BA,703920DA,05067450,0000004F
80,50301900,01A1FCF9,FFF203BA,03D10006,FFC30049,0107E90D,32004E20,2001383A,703918D8,0601B710,00000050
81,50078900,00C8FA56,FFEE03CE,03D50000,FFC00048,0106EA2A,32004E20,2BFD37BE,605118D9,04FD1590,00000051
82,51458100,0202FB3B,FFF803DE,038FFFF7,FFBD0046,0105EB3B,3A004E20,2801375B,605120DD,04024AD0,00000052
83,51198400,041AFDBE,FFFD03DF,038FFFF2,FFBA0041,0205EC3F,42004E20,2801371D,605120E0,03003450,00000053
84,54444400,02D9FE03,FFFF03DE,03A6FFF2,FFB8003D,0204ED47,44004E20,2801370D,605128E1,01013FD0,00000054
85,49454900,01DBFE96,000203DB,03B3FFF8,FFB6003B,0204EE52,42004E20,2801372E,604928DF,0701ACD0,00000055
86,50399100,015BFF05,003103E8,03A6FFF2,FFB70031,0204EF5B,3A004E20,28013777,604930DB,04098B50,00000056
87,46844000,0101FF47,004D03F3,0398FFEF,FFBC001D,0204F060,36004E20,280137DD,504938D9,000D4A50,00000057
88,52395700,00C8FF9F,006103EA,036AFFEA,FFC40004,0204F15C,38004E20,2801384E,504140D8,0510DA90,00000058
89,50378900,00C0FFF5,007303E6,0349FFE2,FFCFFFE7,0204F24E,3C004E20,280138B8,504150DA,01108BD0,00000059
90,48502600,00B80064,007803E3,0320FFDA,FFDDFFC4,0204F336,42004E20,28014B31,503958DD,05101E90,0000005A
91,50863300,00B400CA,005203F4,0307FFBC,FFEFFFA5,0105F417,44004E20,28014B60,503968DF,011BE250,0000005B
92,49643400,00B50102,002E0414,02E8FFA4,0009FF92,0105F4F0,40004E20,28014B60,603178DE,0523A650,0000005C
93,49890500,00D0012B,00230412,02D5FF91,0029FF86,0105F5C3,3C004E20,28014B30,602988DC,012B8AD0,0000005D
94,51633500,00890177,00070409,0283FF83,004FFF83,0106F685,38004E20,28014AD8,6021C0D9,062EB050,0000005E
95,50447800,005C01AF,FFF603FB,0255FF78,0079FF87,0106F735,38004E20,20014A6A,6019D0D8,012E35D0,0000005F
96,49905800,003201C0,FFED03EA,01ECFF70,00A7FF91,0106F7CD,3C004E20,280149F8,6021E8DA,01251B50,00000060
97,50919100,006F018B,FFE903CF,01FCFF6F,00D6FF9F,0106F859,3E004E20,28014996,6019F8DC,07151F90,00000061
98,51424600,00F80170,FFC503B0,0207FF74,0104FFB2,0107F8EA,3E004E20,2BFD4958,601A08DF,05FD2410,00000062
99,53775000,00D501A7,FFB20383,0202FF7C,012CFFD1,0107F97B,3A004E20,2BFD4949,601A18DF,03DD1910,00000063
100,47516400,00E901D1,FFEE0375,01F8FF90,014EFFE8,0107FA09,38004E20,2BFD496B,601A30DE,01BCFED0,00000064
101,51387600,00EF01DD,0049039B,01EEFFBF,0163FFE3,0108FA96,38004E20,2BFD49BB,701248DC,07A4A490,00000065
102,49156500,008600D6,004803DC,01D1FFF3,016BFFD2,0108FB1C,3A004E20,2BFD4A2D,701268DA,05A405D0,00000066
103,51986900,006700C8,FFE0045B,01A2001B,0169FFCF,0008FB9A,3E004E20,2BFD4AAF,701280DB,01C3B890,00000067
104,50774100,0075017A,FFF70431,01920071,0153FFDB,0008FC11,40004E20,2BFD4B30,700AC0DC,07C75ED0,00000068
105,52634900,00BF02A5,000F03FD,016800BD,0128FFDD,0009FC7D,3E004E20,2BFD4B99,B00AF0DD,06CF2A50,00000069
106,48288900,009E02DA,00030405,012B00E2,00EEFFDF,000AFCDF,3A004E20,2BFD4BDD,900B20DE,04EAC1A0,0000006A
107,50195000,007F028D,000103EF,014200E7,00AEFFE2,000AFD3D,38004E20,28014BF1,900B58DD,030289A0,0000006B
108,51814300,007D0232,FFF703D2,012700D9,006EFFE7,000AFD94,3A004E20,28014BD0,900B90DB,01222F20,0000006C
109,51940500,00760252,FFEF036D,010C008E,0039FFF1,000BFDE3,40004E20,28014B83,900BC8DA,0021E760,0000006D
110,51365800,00780222,FFFE0305,00FE0055,0019FFF5,000BFE2E,44004E20,28014B13,900410D9,07199BE0,0000006E
111,47728200,007D01FB,FFEC0362,00F60047,0002FFF6,000CFE72,44004E20,28014A95,900450DB,061D62A0,0000006F
112,52973300,0070019F,FFE303CB,00DB0044,FFEBFFFD,000CFEB0,3E004E20,28014A1D,9004A0DC,052536E0,00000070
113,47506900,007B0218,FFF20337,00C5000F,FFE4FFFF,000CFEE7,36004E20,280149BF,9004E0DD,05111E20,00000071
114,50068200,007001AC,FFF7036B,00ABFFFE,FFE7FFFF,000DFF19,34004E20,2801498B,9004E0DD,0404D2E0,00000072
115,50232700,007201CC,FFFD03B1,0094FFF5,FFEDFFFF,000DFF45,34004E20,28014986,9004E0DB,0400C960,00000073
116,49849600,006A01AE,000303D8,007EFFF1,FFF3FFFF,000DFF6D,3C004E20,2BFD49B2,9004E0DA,03FC9E20,00000074
117,51357200,006401D7,000C03E9,006CFFED,FFF7FFFF,000EFF90,42004E20,2BFD4A04,9004E0DB,03FC84A0,00000075
118,49113200,006701C5,004F03DD,00600001,FFF9FFF6,000EFFAE,44004E20,2BFD4A6E,9004E0DC,02F069E0,00000076
119,53443600,009201DE,00E70390,004D003D,FFECFFCA,000FFFC9,3E004E20,2BFD4ADC,9004E0DE,02D830E0,00000077
120,48362300,000601EC,001803B9,00490039,FFDBFFAB,000FFFE1,36004E20,2BFD5D18,A004E0DF,02E81660,00000078
121,51344900,FFDA01F1,FFD403BE,00400043,FFC6FFBF,000FFFF3,32004E20,2BFD5D5C,A004E0DE,01F42D60,00000079
122,50359800,006C01E9,FFED0403,003C0036,FFB8FFC6,00100003,34004E20,28015D73,A004E0DD,010C22E0,0000007A
123,50141200,004B01FD,FFF303F9,0036002D,FFACFFC8,00100010,3C004E20,28015D56,A004E0DB,01201A20,0000007B
124,50526500,00B80205,014F041D,0040FFA4,FFB6FF90,FF10001D,44004E20,28015D08,A004E0DA,014BFF20,0000007C
125,50393300,00150227,0023039F,0029FF7A,FFD7FF4F,FF110027,48004E20,28015C95,A004E0DC,002BA660,0000007D
126,49076000,FED60216,FE7A046F,0003FF09,0013FFA6,FF110028,42004E20,28015C0C,A004E0DD,002FDBD0,0000007E
127,51553500,00B001FB,FFA703D3,FFFDFF72,0043FFDB,00120026,3C004E20,2BFD5B85,A004E0DE,00E402E0,0000007F
128,48991300,007F01EE,FFF90392,FFF9FFAE,005DFFE6,00120025,36004E20,2BFD5B15,A004E0DE,00B80960,00000080
129,51759700,004C01EC,00C3041B,00010031,005FFFCC,FF120026,34004E20,2BFD5ACD,A004E0DB,00CBFFA0,00000081
130,50405100,FFDC01F4,FFCE0439,FFFC0056,0051FFB8,FF130029,3A004E20,2BFD5ABB,A004E0D9,00DBD620,00000082
131,49957500,FF5E01C4,FF4E04D2,FFF700A0,0026FFF0,FF13002A,42004E20,24015ADF,A203E8D8,0017FCA0,00000083
132,50164200,0074020C,FFDB0358,FFF9004D,000B0005,0014002B,44004E20,28015B33,A004E0D9,00100220,00000084
133,49793000,00380196,FFF60333,FFFE001F,00000008,0014002B,42004E20,28015BAC,A004E0DC,000C06A0,00000085
134,50022000,000D0180,FFF90377,00020004,FFFC0006,0014002B,3A004E20,28015C32,A004E0DE,00040B60,00000086
135,51447700,000A0191,FFF903A1,0006FFF7,FFFC0005,0015002B,34004E20,28015CB3,A004E0DF,000000A0,00000087
136,51979300,000401BF,FFFD03BA,0008FFF3,FFFD0003,0015002C,34004E20,28015D1A,A004E0DD,00000660,00000088
137,51008900,000101DC,000203CA,0008FFF7,FFFE0002,0015002C,36004E20,2BFD5D58,A004E0DA,00FC0CA0,00000089
138,50475000,FFFA01EA,000803D5,0005FFFF,00000002,0016002C,3E004E20,2BFD5D65,A004E0D9,00FC02A0,0000008A
139,50859200,FFF7018C,000C03DD,00000008,00010001,0016002C,42004E20,2BFD5D3F,B004E0D9,00FC06A0,0000008B
140,51015200,FFF700BC,000C03E1,FFFB000C,00010001,0016002C,40004E20,2BFD5CEF,B003E0DC,00FC07E0,0000008C
141,53281200,FFF9FFF0,000903E3,FFF7000B,00010001,0016002C,3C004E20,2BFD5C82,B003E0DF,00FC0660,0000008D
142,47096900,FFF9FF3D,000403E1,FFF40005,00010000,0016002C,38004E20,28015C0B,B003E0E1,00000360,0000008E
143,50616500,0004FEF8,FFFE03DD,FFF4FFFD,00000000,0015002C,38004E20,28015BA1,B003E0E0,00000FE0,0000008F
144,51983900,000DFEC7,000903B1,FFF6001F,FFFAFFFD,0015002C,3C004E20,2BFD5B57,A00340DD,00F00C20,00000090
145,50823800,000AFE5A,000B02ED,FFFB00BD,FFD5FFF7,0015002C,40004E20,27FD5B3A,A202E8D9,00B00760,00000091
146,50666700,FFFBFDC7,FFFA0237,0001010E,FF80FFF5,0015002C,42004E20,1FFD5B53,A20238D8,00BC01E0,00000092
147,49865300,FFFCFE3C,FFFF0469,0006006A,FF51FFF6,0014002C,40004E20,28015B9D,A003B8D9,00400AE0,00000093
148,50899500,0000FE0C,000B049B,000A0002,FF45FFF5,0014002B,3A004E20,28015C0D,A003B8DC,007804E0,00000094
149,49203500,FFFCFEC6,001203AF,000CFF82,FF5BFFF3,0014002B,3A004E20,28015C91,A00398E0,006000A0,00000095
150,51622600,FFFAFF33,00110258,000BFEAE,FFA5FFF0,0013002B,3A004E20,27FD6E75,A202D0E0,00E00CA0,00000096
151,50286600,FFF7FE89,000A03E8,0007FF4D,FFEDFFF0,0013002B,3E004E20,2BFD6EE8,A00398DE,00D40760,00000097
152,50033400,0006FE16,00050577,0003FFB4,000BFFF1,0013002A,40004E20,1FFD6F31,A20220DA,00E402E0,00000098
153,50860700,000CFE72,FFFE04B9,FFFBFFE5,0014FFF1,0012002A,3C004E20,27FD6F44,A20258D7,00F40DE0,00000099
154,49281800,000BFE31,FFF80446,FFFEFFFC,0014FFF1,0012002A,3A004E20,28016F20,A00300D7,00000820,0000009A
155,51089300,000DFE68,FFF40401,FFED0009,0011FFF1,0012002A,36004E20,28016EC9,A00370DA,000403E0,0000009B
156,51357700,FFFAFEC2,001703E3,00060018,000FFFF5,0012002A,36004E20,28016E4B,A00370DE,00040020,0000009C
157,49864500,0005FEC0,FFF003CC,FFEA0011,000EFFF9,00110029,3C004E20,28016DBB,A00370E1,00080BE0,0000009D
158,50886700,0001FED0,000503B5,00110014,000CFFF9,00110029,40004E20,28016D2D,A002E8E0,000408A0,0000009E
159,50538200,0016FED2,004303CA,0002FFFF,000CFFEC,FF110028,42004E20,28016CB9,A002E8DD,000BF360,0000009F
160,49404600,FFF6FEF0,002203D1,000FFFFC,000FFFDD,FF110028,40004E20,28016C70,A002E8DA,0007F160,000000A0
161,50404200,FFDEFEB5,FFF303BE,0000000D,000DFFDD,FF100027,3A004E20,28016C5D,A00350D7,0003FC60,000000A1
162,51514100,0005FF1C,FFFC03B9,00140006,000AFFDE,FF100027,36004E20,2BFD6C82,A00350D9,00FFFB20,000000A2
163,50351300,0013FF2B,000203C6,FFF80004,0007FFDE,FF100026,36004E20,2BFD6CD6,A00350DD,00FFF720,000000A3
164,50242900,0016FF5B,002F03DC,000F0020,0002FFD8,FF100026,3C004E20,28016D49,A002C8E0,0007F660,000000A4
165,50907600,0013FEFF,00110433,FFEBFFBE,0004FFCE,FF100024,44004E20,28016DC7,A002C8E2,003FF0A0,000000A5
166,50728900,FFE0FF2E,FFDD0515,0001FF44,0036FFD2,FF0F0023,46004E20,24016E38,A20220DF,0063FE60,000000A6
167,48730500,FFF4FEC9,FFC20417,FFE0FF5B,006CFFDD,000F0021,42004E20,28016E89,A002C8DB,00300920,000000A7
168,51103500,FFFEFED8,FFDA034B,FFFFFFA6,008DFFE7,000F0020,3A004E20,2BFD6EAC,A00328D8,00E80720,000000A8
169,49771000,000AFEE2,FFF50343,FFE3FFD5,009DFFED,000F001F,32004E20,2BFD6E99,A00328D6,00B802E0,000000A9
170,51847600,FFFEFF68,000B0354,0007FFEF,00A1FFEE,000F001F,32004E20,2BFD6E55,A002A8D9,00980260,000000AA
171,50787500,000BFEEB,0017042C,FFE2008B,008FFFEE,000E001D,38004E20,2BFD6DE9,A002A8DD,01CC0CE0,000000AB
172,51013000,0003FEAD,FFFE0520,001600BF,0057FFF0,000E001F,40004E20,24016D65,A20208DF,01081BA0,000000AC
173,50949000,001BFEE2,FFE603DF,000400A6,0022FFF6,000E0020,46004E20,28016CE0,A002A8E0,012425E0,000000AD
174,49530400,0017FF54,FFF20312,0026005E,0003FFFB,000E0024,42004E20,28016C6D,9002A8DD,002024A0,000000AE
175,50569300,001BFEF0,FFF30348,0008002D,FFF3FFFF,000D0028,3A004E20,28016C23,9002A8D9,00143F20,000000AF
176,48198100,0000FF4F,FFF60367,001D0009,FFEF0000,000D002C,34004E20,28016C0D,9002A8D7,000C1F20,000000B0
177,51094700,0000FF33,FFF803A0,FFF0FFF7,FFF00000,000D002D,32004E20,28016C30,9002A8D8,00041AA0,000000B1
178,50298400,FFF3FF7F,FFFB03C5,000CFFED,FFF40000,000D002E,38004E20,28016C8A,9002A8DC,00000AE0,000000B2
179,49629800,0001FF2D,000103D7,FFE0FFEC,FFF70000,000D002C,40004E20,2BFD6D0A,9002A8DF,00FC1660,000000B3
180,50803200,FFF7FF8D,000703DB,0003FFEF,FFF90000,000D002C,46004E20,2BFD7E52,9002A8E1,00FC06E0,000000B4
181,50194800,0009FF3A,000B03DB,FFDCFFF9,FFFB0000,000D0029,46004E20,2BFD7EEA,9002A8E0,00FC1260,000000B5
182,50066900,FFFEFF9A,000B03D8,00060001,FFFD0000,000D0027,3E004E20,28017F65,9002A8DD,00001320,000000B6
183,50075500,000CFF43,000703D7,FFE3000A,FFFE0000,000C0024,38004E20,28017FB4,9002A8DA,01001EA0,000000B7
184,51902500,0007FF98,000103D7,0019000B,FFFE0000,000C0024,36004E20,28017FCB,9002A8D9,01002F60,000000B8
185,47726200,0014FF3C,FFFA03DA,FFFA0008,FFFF0000,000C0023,38004E20,28017FA7,9002A8DA,01003AA0,000000B9
186,51190100,FFFDFF95,FFF503DC,00280000,FFFF0000,000C0026,40004E20,28017F54,9002A8DD,01003BA0,000000BA
187,50183500,0005FF35,FFF303DF,0000FFFA,FFFF0000,000C0027,42004E20,28017EDD,9002A8DF,000036E0,000000BB
188,50129900,FFF8FF90,FFF503DF,0028FFF6,FFFF0000,000C002B,42004E20,28017E59,9002A8DF,000037E0,000000BC
189,48846800,FFFDFF39,FFF903DE,FFF3FFFA,FFFF0000,000C002B,3E004E20,28017DDE,9002A8DD,01002360,000000BD
190,52373700,FFF0FF99,000003DA,0012FFFF,FFFF0000,000C002C,36004E20,28017D80,9002A8DA,00001460,000000BE
191,50356900,0004FF42,000503D6,FFE00007,FFFF0000,000B0029,34004E20,28017D51,9002A8D8,00001FA0,000000BF
192,50090400,FFF9FFA2,000803D0,00040009,FFFF0000,000C0028,38004E20,28017D5A,9002A8D8,000010E0,000000C0
193,50190900,0005FF4A,000803CD,FFD80009,FFFF0000,000B0024,3C004E20,28017D99,9002A8DA,01001C20,000000C1
194,50815900,0000FFAA,000403CB,000B0001,FFFF0000,000B0023,40004E20,28017E05,9002A8DD,01002D60,000000C2
195,51451000,000FFF59,FFFF03CC,FFEAFFFA,FFFF0000,000B0022,3E004E20,28017E8C,9002A8DF,020038E0,000000C3
196,49821600,FFFEFFBB,FFF903CE,0021FFF3,FFFF0000,000B0026,3A004E20,28017F15,9002A8DE,02004AA0,000000C4
197,50690200,0013FF64,FFF603D3,0002FFF3,FFFF0000,000B0029,3A004E20,28017F8B,9002A8DC,01005660,000000C5
198,50369200,0000FFF3,FFF703D6,0031FFF6,FFFF0000,000B002F,3A004E20,28017FD7,9002A8DA,01005920,000000C6
199,50630200,000EFFE1,FFFB03DA,0006FFFF,00000000,000B0033,3E004E20,28017FEC,9002A8DA,010046E0,000000C7
200,50636000,00040097,000103DB,002C0005,00000000,000B0039,40004E20,28017FC7,9002A8DB,01004BA0,000000C8
201,50189300,001D008B,000803DB,00040009,00000000,000B003D,40004E20,28017F6B,9002A8DD,02004B60,000000C9
202,51079900,001D0121,000D03D7,002E0006,00010000,000C0046,3E004E20,28017EE7,9002A8DF,03006160,000000CA
203,51346600,003800F5,000E03D4,00110001,0001FFFF,000C0050,3A004E20,28017E4E,9002A8DF,03007220,000000CB
204,51955100,0030011E,000B03D0,0042FFFA,0001FFFF,000C0060,38004E20,28017DB7,9002A8DD,04009720,000000CC
205,50028100,00380053,000503CE,001CFFF8,0001FFFF,000C0070,3C004E20,28017D39,9002A8DC,01009560,000000CD
206,51480400,001C003E,FFFE03CD,0045FFF9,0001FFFF,000C0082,3E004E20,28017CE5,9002A8DA,030087E0,000000CE
207,49677500,0020FFA0,FFF903CF,00170000,0001FFFF,000C0091,42004E20,28017CC9,9002A8DB,03007460,000000CF
208,50919600,002CFFD3,FFF203B3,00520025,FFFCFFFF,000C00A4,40004E20,2BFD7CE8,9002A8DC,04F08620,000000D0
209,49297500,0037FF47,FFCA0309,002B00B6,FFDB0002,000C00B5,38004E20,2BFD7D3B,9002A8DD,06AC8360,000000D1
210,50204900,0042FF88,FFE502EC,007100F8,FFA00008,000C00CE,34004E20,2BFD8DC0,900AA8DD,0198B420,000000D2
211,50598900,008EFF3A,00040320,006B011D,FF530009,000C00EB,34004E20,2BFD8E4F,900AA8DC,059CF0A0,000000D3
212,50071900,00BEFF8A,FFFD0387,00D90112,FF030007,000C0119,38004E20,2BFD8ED7,900AA8DA,07BD71E0,000000D4
213,50470500,0109FF1F,FFFA0411,00ED00B5,FEBF0001,000B0158,40004E20,28018F41,9002A8DA,0711FBE0,000000D5
