sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000DD14,3CFF8281,2BFCA83C,4007F816,00000008,00000001
2,36881200,F800F800,0000F800,00000000,00000000,0000DD14,3C0101E2,2BF8A83C,4007F816,00000000,00000002
3,101487000,00000000,00000001,00000000,00000000,0000DD14,3C0181F2,2BF4A83C,4007F816,00000000,00000003
4,61091800,00000000,00000001,00000000,00000000,0000DD14,3C0281B0,2BF0A83C,4007F816,00000000,00000004
5,49862900,FFFF0047,000005F4,00000001,00000000,00FFDD14,3C0201A9,2BF8A83C,5007F816,00000000,00000005
6,48007800,0000002E,000007FF,0000FFFF,00000000,0000DD14,3C0101A4,2BFCA83C,4007F816,00000000,00000006
7,133720500,000A012A,0000077A,0003FFFF,00000000,0000DD12,3C01817F,2BFCA83C,4007F816,00000020,00000007
8,13537900,FFFD01AE,000005EC,FFFBFFFF,00010000,0000DD11,3C028193,2800A83C,4007F816,00000020,00000008
9,50412300,0004017A,000004DF,FFF8FFFF,00010000,0001DD0E,3C038184,2800A83C,4007F816,00000020,00000009
10,49460300,FFFA0196,00000437,0003FFFF,00020000,0001DD0C,3C0481C7,2800A83C,4007F816,00000020,0000000A
11,51166300,FFFC01BD,000003D7,000DFFFF,00020000,0001DD0B,3C0601A2,2800A83C,4007F816,00000020,0000000B
12,49041900,00020178,000003A8,FFFA0000,00020000,0001DD0B,3C07019F,2800A83C,4007F816,00000020,0000000C
13,51012300,000101A0,00000397,FFF3FFFF,00020000,0002DD09,3C088191,2800A83C,4007F816,00000020,0000000D
14,50341500,FFF5018F,00000397,000B0000,00020000,0002DD0B,3C0981DC,2800A83C,4007F816,00000020,0000000E
15,50138900,000A0178,000003A0,FFF30000,00020000,0002DD09,3C0B01B1,2800A83C,5007F816,00000020,0000000F
16,49738600,FFFF018F,000003AB,00030000,00020000,0003DD08,3C0C0197,2800A83C,5007F816,00000020,00000010
17,49927000,00060182,000003B7,FFF10000,00020000,0003DD05,3C0D01C9,2800A83C,5007F816,00000020,00000011
18,51417000,FFF80195,000003C0,00040000,00020000,0003DD04,3C0E81CB,2800A83C,5007F816,00000020,00000012
19,50590500,00000187,000003C8,FFF40000,00020000,0004DD03,3C0F819E,2800A83C,5007F816,00000020,00000013
20,52484000,FFF90194,000003CE,00050000,00020000,0004DD02,3C110197,2800A83C,5007F816,00000020,00000014
21,49461500,00060188,000003D1,FFF70000,00020000,0004DD01,3C1201A8,2800A83C,5007F816,00000020,00000015
22,54029600,FFFA0190,000003D4,00050000,00020000,0005DD01,3C13019E,2800A83C,5007F816,00000020,00000016
23,48818300,00000187,000003D5,FFF80000,00020000,0005DD00,3C1481A2,2800A83C,5007F816,00000020,00000017
24,83737000,FFFB0184,000003D6,00060000,00020000,0005DD00,3C1581B2,2800A83C,6007F816,00000020,00000018
25,49400400,00050187,000003D6,FFFC0000,00020000,0006DD00,3C1701D9,2800A83C,6007F816,00000020,00000019
26,52048900,FFFC018E,000003D6,00020000,00020000,0006DD00,3C1801B0,2800A83C,6007F816,00000020,0000001A
27,54618900,00010195,000003D6,FFFF0000,00020000,0006DD00,3C190183,2800A83C,6007F816,00000020,0000001B
28,51475300,0001019D,000003D5,00000000,00020000,0007DD00,3C1A81EF,2800A83C,6007F816,00000020,0000001C
29,48566300,FFFC01A8,000003D5,00000000,00020000,0007DD00,3C1B819C,2800A83C,6007F816,00000020,0000001D
30,51936600,000601B5,000003D5,00000000,00020000,0007DD00,3C1D01B2,2800D855,6007F816,00000020,0000001E
31,49216800,FFFC01C7,000003DA,00000000,00030000,0008DD00,3C1E81A6,2800D855,6007F816,00000020,0000001F
32,55867800,000101A6,000003D5,00000000,00030000,0008DD00,3C2001F6,2800D855,7007F816,00000020,00000020
33,166558300,00010076,000003D3,00000001,00020000,0008DD00,3C20021F,2800D855,7007F816,00000020,00000021
34,21849400,0000011E,000003D3,00000000,00020000,0008DD00,3C2101D2,2800D855,7007F816,00000020,00000022
35,48991000,FFFF022D,000003D3,0000FFFF,00020000,0009DD00,3C22818C,2800D855,B007F816,00000020,00000023
36,49099200,000002B5,000003D4,0000FFFF,00030000,0009DD00,3C2501E1,2800D855,9007F816,00000020,00000024
37,57642800,FFFF0235,000003D5,00000000,00030000,000ADD00,3C2681AB,2800D855,9007F816,00000020,00000025
38,49885500,0001022E,000003D5,0000FFFF,00030000,000ADD00,3C2801B9,2800D855,9007F816,00000020,00000026
39,49152700,000001E4,000003D5,00000000,00030000,000ADD00,3C298186,2800D855,9007F816,00000020,00000027
40,51819300,000201F3,000003D5,00000000,00030000,000BDD00,3C2B0195,2800D855,9007F816,00000020,00000028
41,152431200,FFFC01C1,000003D5,00000000,00030000,000BDD00,3C2C81BF,2800D855,9007F816,00000020,00000029
42,18241100,000601DB,000003D5,00000000,00030000,000CDD00,3C2E018C,2800D855,9007F816,00000020,0000002A
43,54657000,FFFC01B9,000003D5,00000000,00030000,000CDD00,3C2F0198,2800D855,9007F816,00000020,0000002B
44,57650900,000201D7,000003D5,00000000,00030000,000CDD00,3C308183,2800D855,9007F816,00000020,0000002C
45,61068300,000001B9,000003D5,00000000,00030000,000DDD00,3C3201B5,2800D855,9007F816,00000020,0000002D
46,39214800,FFFD01D8,000003D5,00000000,00030000,000DDD00,3C3301AE,2800D855,9007F816,00000020,0000002E
47,43346800,000501C1,000003D5,00000000,00030000,000DDD00,3C3501AB,2800D855,9007F816,00000020,0000002F
48,57575400,FFFD01E1,000003D5,00000000,00030000,000EDD00,3C360187,2800D855,9007F816,00000020,00000030
49,62226200,000201CB,000003D5,00000000,00030000,000EDD00,3C37819F,2800D855,9007F816,00000020,00000031
50,164821700,000001EC,000003D5,00000000,00030000,000EDD00,3C3901AD,2800D855,9007F816,00000020,00000032
51,16798000,000001DB,000003D5,00000000,00030000,000FDD00,3C3A819E,2800D855,A007F816,00000020,00000033
52,50704400,000001FA,000003D5,00000000,00030000,000FDD00,3C3C019D,2BFCD855,A007F816,00000020,00000034
53,52189800,FFFE01ED,000003D5,00000000,00030000,0010DD00,3C3D81B7,2BFCD855,A007F816,00000020,00000035
54,53669400,0004020E,000003D5,00000000,00030000,0010DD00,3C3F01AB,2BFCD855,A007F816,00000020,00000036
55,48244700,FFFB01FC,000003D5,00000000,00030000,0010DD00,3C4081D9,2BFCD855,A007F816,00000020,00000037
56,52395700,00040213,000003D5,00000000,00030000,0011DD00,3C4301F5,2BFCD855,A007F816,00000020,00000038
57,49749600,FFFC0204,000003D5,00000000,00030000,0011DD00,3C440205,2BFCD855,A007F816,00000020,00000039
58,51430200,00030215,000003D5,00000000,00030000,0012DD00,3C46021D,2BFCD855,A007F816,00000020,0000003A
59,163676200,FFFD020A,000003D5,00000000,00030000,0012DD00,3C4701AA,2BFCD855,A007F816,00000020,0000003B
60,19877700,00010214,000003D5,00000000,00030000,0012DD00,3C488191,2BFCE8FF,A007F816,00000020,0000003C
61,49290400,FFFF020E,000003D5,00000000,00030000,0013DD00,3C4A81E2,2BFCE8FF,A007F816,00000020,0000003D
62,53026900,00000213,000003D5,00000000,00030000,0013DD00,3C4C01A0,2BFCE8FF,A007F816,00000020,0000003E
63,50052000,00000212,000003D5,00000000,00030000,0014DD00,3C4E01C7,2BFCE8FF,A007F816,00000020,0000003F
64,47111900,00000215,000003D5,00000000,00030000,0014DD00,3C4F01A0,2BFCE8FF,A007F816,00000020,00000040
65,55472800,00000215,000003D5,00000000,00030000,0015DD00,3C5081A8,2BFCE8FF,A007F816,00000020,00000041
66,60248800,FFFE0219,000003D5,00000000,00030000,0015DD00,3C53020B,2BFCE8FF,A007F816,00000020,00000042
67,168253100,0002021B,000003D5,00000000,00030000,0015DD00,3C5381B9,2BFCE8FF,A007F816,00000020,00000043
68,18441400,FFFE021E,000003D5,00000000,00030000,0016DD00,3C5601BE,2BFCE8FF,A007F816,00000020,00000044
69,52569300,0001021E,000003D5,00000000,00030000,0016DD00,3C5781B5,2BFCE8FF,B007F816,00000020,00000045
70,52812800,00000220,000003D5,00000000,00030000,0017DD00,3C588259,2BFCE8FF,B007F816,00000020,00000046
