schema_version,sample_seq,carla_frame,simulation_time_s,imu_frame,imu_timestamp_s,imu_frame_lag,radar_frame,radar_timestamp_s,radar_frame_lag,host_send_ns,host_gap_ns,host_gap_ms,nominal_period_ns,host_response_ns,roundtrip_ns,fault_label,distance_m,approach_speed_mps,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,incline_x_deg,incline_y_deg,incline_z_deg,speed_x_mps,speed_y_mps,speed_z_mps,speed_kmh,temperature_c,humidity_pct,lux,weather,requested_speed_limit_kmh,rpm_level,accelerator_cmd,brake_cmd,steering_normalized,manual_mode,gear,headlight,hazard,situation,reg0_hex,reg1_hex,reg2_hex,reg3_hex,reg4_hex,reg5_hex,reg6_hex,reg7_hex,reg8_hex,reg9_hex,fpga_response_valid,fpga_sample_seq,fpga_risk_word_hex,fpga_reliability_word_hex,fpga_accelerator,fpga_brake,fpga_steering_raw,fpga_speed_limit_kmh,fpga_headlight,fpga_hazard,fpga_transition_demand,fpga_hud_warning,fpga_mrm,fpga_td_remain_sec
2,1,256,0.050000000,256,6.579678397625685,0,256,6.579678397625685,0,29259201901900,0,0.000000,50000000,29259202595600,693700,none,200.0,0.0,3.1055728489540904e-35,2.329191977110364e-35,9.8100004196167,0.0,0.0,0.0,0.0,0.0,-88.68557739257812,0.0,0.0,-0.4899999797344208,1.7639999270439148,22.0,30.0,58516.5,0,50.0,0,10,0,0.0,1,1,0,0,0,00000000,000003D5,00000000,00000000,0000DD5B,3C004E20,2BFCE494,4004E016,00000001,00000001,1,1,00005088,00154050,10,0,0,49.92,1,0,0,0,0,11
2,2,257,0.100000000,257,6.629678398370743,0,257,6.629678398370743,0,29259267367000,65465100,65.465100,50000000,29259267748400,381400,none,200.0,0.0,-105677.1484375,-79258.2890625,-192.76698303222656,0.0,0.0,0.0,0.0,0.0,-88.68557739257812,0.0,0.0,-0.9800000786781311,3.5280002832412722,22.0,30.0,58516.5,0,50.0,0,10,0,0.0,1,1,0,0,0,F800F800,0000F800,00000000,00000000,0000DD5B,3C004E20,2BF8E494,4004E016,00000001,00000002,1,2,00005088,00154050,10,0,0,49.92,1,0,0,0,0,11
2,3,258,0.150000000,258,6.679678399115801,0,258,6.679678399115801,0,29259362645900,95278900,95.278900,50000000,29259363023100,377200,none,200.0,0.0,0.0,0.0,0.009961128234863281,0.0,0.0,0.0,0.0,0.0,-88.68557739257812,0.0,0.0,-1.470000147819519,5.2920005321502686,22.0,30.0,58516.5,0,50.0,0,10,0,0.0,1,1,0,0,0,00000000,00000001,00000000,00000000,0000DD5B,3C004E20,2BF4E494,4004E016,00000001,00000003,1,3,000050A8,00154150,10,0,0,49.92,1,0,0,0,0,11
2,4,259,0.200000000,259,6.729678399860859,0,259,6.729678399860859,0,29259398675100,36029200,36.029200,50000000,29259399107700,432600,none,200.0,0.0,0.0,0.0,0.010049819946289062,0.0,0.0,0.0,0.0,0.0,-88.68557739257812,0.0,0.0,-1.9600002765655518,7.056000995635986,22.0,30.0,58516.5,0,50.0,0,10,0,0.0,1,1,0,0,0,00000000,00000001,00000000,00000000,0000DD5B,3C004E20,2BF0E494,4004E016,00000001,00000004,1,4,000050A8,00154150,10,0,0,49.92,1,0,0,0,0,11
2,5,260,0.250000000,260,6.779678400605917,0,260,6.779678400605917,0,29259444868200,46193100,46.193100,50000000,29259445293400,425200,none,200.0,0.0,0.0,0.0,0.009976387023925781,0.0,0.0,0.0,0.0,0.0,-88.68557739257812,0.0,0.0,-2.450000286102295,8.820001029968262,22.0,30.0,58516.5,0,50.0,1,10,0,0.0,1,1,0,0,0,00000000,00000001,00000000,00000000,0000DD5B,3C004E20,2BF0E494,5004E016,00000001,00000005,1,5,000000A8,00150110,10,0,0,49.92,1,0,0,0,0,11
2,6,261,0.300000000,261,6.829678401350975,0,261,6.829678401350975,0,29259496304600,51436400,51.436400,50000000,29259496776000,471400,none,200.0,0.0,0.8104475736618042,0.006412863731384277,5.151968002319336,-1.907465048134327e-07,-0.0005838670185767114,-5.626309871331614e-07,1.6148952397543326e-07,0.0009698867797851562,-88.68557739257812,0.08222219901969614,2.319377101869516e-07,-2.1130597210682316,7.612771708413613,22.0,30.0,58516.5,0,50.0,1,10,0,0.0,1,1,0,0,0,00010051,00000203,0000FFFF,00000000,0000DD5B,3C004E20,2BF0E494,5004E016,00000001,00000006,1,6,000000A8,00150100,10,0,0,49.92,1,0,0,0,0,11
2,7,262,0.350000000,262,6.879678402096033,0,262,6.879678402096033,0,29259549008700,52704100,52.704100,50000000,29259549406400,397700,none,200.0,0.0,0.761110246181488,-0.0024376511573791504,31.412887573242188,-4.3540785554796457e-07,-0.00019546049588825554,1.9675328530865954e-06,1.762367105584417e-07,0.0017621887382119894,-88.68557739257812,0.086132097049952,-6.492081049197053e-08,-1.001755145791565,3.6196243092904132,22.0,30.0,58516.5,0,50.0,1,10,0,0.0,1,1,0,0,0,0000004C,000007FF,00000000,00000000,0000DD5B,3C004E20,2BF8E494,5004E016,00000001,00000007,1,7,000000A8,00150100,10,0,0,49.92,1,0,0,0,0,11
2,8,263,0.400000000,263,6.929678402841091,0,263,6.929678402841091,0,29259596176300,47167600,47.167600,50000000,29259596775500,599200,none,200.0,0.0,3.6542129516601562,0.03184223175048828,26.66891860961914,-1.5265541151165962e-06,-0.0014518846292048693,-0.018357662484049797,2.0844082015969434e-10,0.005457320716232061,-88.69498443603516,0.33340322098333985,0.00021226006313409393,-0.3192666069796938,1.6618160015213652,22.0,30.0,58516.5,0,50.0,0,10,0,0.0,1,1,0,0,4,0003016D,000007FF,FFEEFFFF,00010000,0000DD5B,3C004E20,2BFCE494,4004E016,00000021,00000008,1,8,000000A8,00150100,10,0,0,49.92,1,0,0,0,0,11
2,9,264,0.450000000,264,6.979678403586149,0,264,6.979678403586149,0,29259643119600,46943300,46.943300,50000000,29259643490200,370600,none,200.0,0.0,5.014636516571045,-0.01954936981201172,19.617509841918945,2.0299339666962624e-05,-0.002095338888466358,-0.014929215423762798,-9.155262523563579e-05,0.011023924686014652,-88.68978881835938,0.6241335795044088,0.0018680405847928323,0.05885946205942865,2.256860120139645,22.0,30.0,58516.5,0,50.0,0,10,0,0.0,1,1,0,0,4,FFFE01F5,000007AA,FFF1FFFE,00010000,0000DD5B,3C004E20,2800E494,4004E016,00000021,00000009,1,9,000000C8,00150200,10,0,0,49.92,1,0,0,1,0,11
2,10,265,0.500000000,265,7.029678404331207,0,265,7.029678404331207,0,29259686891800,43772200,43.772200,50000000,29259687260800,369000,none,200.0,0.0,4.145524024963379,0.02054309844970703,14.816872596740723,-2.420530654489994e-05,-0.0011992942309007049,0.00590810040012002,-6.103481427999213e-05,0.015381584875285625,-88.69284057617188,0.7919319689780834,0.0005740487173013674,0.23571186825688453,2.97456018824886,22.0,30.0,58516.5,0,50.0,0,10,0,0.0,1,1,0,0,4,0002019F,000005CA,0006FFFF,00020000,0001DD5B,3C004E20,2800E494,4004E016,00000021,0000000A,1,10,000000A8,00150100,10,0,0,49.92,1,0,0,0,0,11
