sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,00003205,3D000281,2BFCA83C,4007F816,00000008,00000001
2,33214500,07FFF800,0000F800,00000000,00000000,00003205,3DFE81E2,2BF8A83C,4007F816,00000000,00000002
3,47975900,00000000,00000001,00000000,00000000,00003205,3DFE01F2,2BF4A83C,4007F816,00000000,00000003
4,48641100,00000000,00000001,00000000,00000000,00003205,3DFD01B0,2BF0A83C,4007F816,00000000,00000004
5,94626900,00010047,000005F4,00000001,00000000,00FF3205,3DFD81A9,2BF8A83C,5007F816,00000000,00000005
6,22429700,00080053,000007FF,00160000,00000000,00003203,3DFE01A4,2BFCA83C,4007F816,00000000,00000006
7,40506200,FFF50158,0000077A,001DFFFF,00010000,00003206,3DFE017F,2BFCA83C,4007F816,00000000,00000007
8,46220400,00060150,000005EC,0014FFFF,00010000,00003208,3DFD0193,2800A83C,4007F816,00000020,00000008
9,51508500,000601CA,000004DF,0019FFFF,00010000,0001320A,3DFC0184,2800A83C,4007F816,00000020,00000009
10,50491800,000A016B,00000437,FFFCFFFF,00020000,0001320B,3DFB01C7,2800A83C,4007F816,00000020,0000000A
11,50802700,00050196,000003D7,000DFFFF,00020000,0001320C,3DFA01A2,2800A83C,4007F816,00000020,0000000B
12,51119200,000301AF,000003A7,00080000,00020000,0002320D,3DF8819F,2800A83C,4007F816,00000020,0000000C
13,51690400,0002018B,00000397,0008FFFF,00020000,00023210,3DF70191,2800A83C,4007F816,00000020,0000000D
14,49179500,FFFE0176,00000397,00170000,00020000,00023215,3DF601DC,2800A83C,4007F816,00000020,0000000E
15,49880900,000A01A9,000003A0,000E0000,00020000,00033219,3DF481B1,2800A83C,4007F816,00000020,0000000F
16,51029000,0003017F,000003AB,00100000,00020000,0003321D,3DF38197,2800A83C,5007F816,00000020,00000010
17,50677300,00070171,000003B7,00110000,00020000,00033222,3DF281C9,2800A83C,5007F816,00000020,00000011
18,51954300,00050175,000003C1,00100000,00020000,00033226,3DF181CB,2800A83C,5007F816,00000020,00000012
19,51479000,00070186,000003C8,00120000,00020000,0004322B,3DF0019E,2800A83C,5007F816,00000020,00000013
20,49959500,00070185,000003CE,00120000,00020000,00043231,3DEF0197,2800A83C,5007F816,00000020,00000014
21,51134000,00060192,000003D1,00130000,00020000,00043236,3DED81A8,2800A83C,5007F816,00000020,00000015
22,50380100,00090188,000003D4,00140000,00020000,0005323B,3DEC819E,2800A83C,5007F816,00000020,00000016
23,51179800,00050195,000003D5,00140000,00020000,00053241,3DEB81A2,2800A83C,5007F816,00000020,00000017
24,52792400,0009018C,000003D6,00150000,00020000,00053247,3DEA01B2,2800A83C,6007F816,00000020,00000018
25,50710000,00080193,000003D6,00150000,00020000,0006324D,3DE881D9,2800A83C,6007F816,00000020,00000019
26,50759200,00080191,000003D6,00150000,00020000,00063253,3DE781B0,2800A83C,6007F816,00000020,0000001A
27,50717700,00080199,000003D6,00150000,00020000,00063259,3DE68183,2800A83C,6007F816,00000020,0000001B
28,51579400,0009019F,000003D5,00160000,00020000,0007325F,3DE501EF,2800A83C,6007F816,00000020,0000001C
29,48408200,000C01A7,000003D5,00170000,00020000,00073266,3DE4019C,2800A83C,6007F816,00000020,0000001D
30,50079000,000C01B6,000003D5,00180000,00020000,0007326D,3DE281B2,2800D73B,6007F816,00000020,0000001E
31,51257300,000B01CA,000003DA,00190000,00030000,00083274,3DE101A6,2800D73B,6007F816,00000020,0000001F
32,50551600,000F01A5,000003D5,001B0000,00030000,0008327B,3DDF81F6,2800D73B,7007F816,00000020,00000020
33,50342700,000A0076,000003D3,00190001,00020000,00083283,3DDF821F,2800D73B,7007F816,00000020,00000021
34,52113900,000C011F,000003D3,001B0000,00020000,0008328A,3DDF01D2,2800D73B,7007F816,00000020,00000022
35,51374400,000D0230,000003D3,001BFFFF,00020000,00093292,3DDD018C,2800D73B,B007F816,00000020,00000023
36,48485400,001302B2,000003D4,001DFFFF,00030000,0009329A,3DDA81E1,2800D73B,9007F816,00000020,00000024
37,52366400,00110236,000003D5,001E0000,00030000,000A32A2,3DD901AB,2800D73B,9007F816,00000020,00000025
38,51619400,0016022F,000003D5,001CFFFF,00030000,000A32AB,3DD781B9,2800D73B,9007F816,00000020,00000026
39,51504900,001501E8,000003D5,001E0000,00030000,000A32B4,3DD60186,2800D73B,9007F816,00000020,00000027
40,48760300,001601F9,000003D5,00300000,00030000,000B32BF,3DD48195,2800D73B,9007F816,00000020,00000028
41,49651400,001901C8,000003D5,00280000,00030000,000B32C9,3DD301BF,2800D73B,9007F816,00000020,00000029
42,51565600,001C01DF,000003D5,001E0000,00030000,000C32D4,3DD1818C,2800D73B,9007F816,00000020,0000002A
