sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
74,51003100,0000FEF1,000003D5,00000000,FFFE0000,000FBA0E,3DC381CD,2800E7AA,A002A816,00000020,0000004A
75,50093000,0001FED9,000003D5,00000000,FFFE0000,000FBA0E,3DC4819D,2800E7AA,A002A816,00000020,0000004B
76,49669200,0000FEF4,000003D5,00000000,FFFE0000,000FBA0E,3DC58195,2800E7AA,A002A816,00000020,0000004C
77,48434900,0000FEDE,000003D5,00000000,FFFE0000,000EBA0E,3DC5821D,2800E7AA,A002A816,00000020,0000004D
78,48652000,0000FEFA,000003D5,00000000,FFFE0000,000EBA0E,3DC70191,2800E7AA,A002A816,00000020,0000004E
79,50892800,FFFFFEE2,000003D5,00000000,FFFE0000,000EBA0E,3DC8019F,2800E7AA,9002A816,00000020,0000004F
80,52085500,0001FEFC,000003D5,00000000,FFFE0000,000EBA0E,3DC8819B,2800E7AA,9002A816,00000020,00000050
81,53628100,0001FEE5,000003D5,00000000,FFFE0000,000DBA0E,3DC981A8,2800E7AA,9002A816,00000020,00000051
82,47806000,FFFFFF23,000003D5,0000FFFF,FFFE0000,000DBA0E,3DCA01AA,2800E7AA,9002A816,00000020,00000052
83,50273200,0000FF4B,000003D5,00000000,FFFF0000,000DBA0E,3DCA81DF,2800E7AA,9002A816,00000020,00000053
84,49300200,0000FF66,000003D5,0000FFFF,FFFF0000,000DBA0E,3DCB81A3,2800E7AA,9002A816,00000020,00000054
85,47512200,FFFFFF54,000003D5,00000000,FFFF0000,000DBA0E,3DCC0194,2800E7AA,9002A816,00000020,00000055
86,49302500,0000FF71,000003D5,00000000,FFFF0000,000DBA0E,3DCC0198,2800E7AA,9002A816,00000020,00000056
87,51841900,0000FF55,000003D5,00000000,FFFF0000,000DBA0E,3DCC81C2,2800E7AA,9002A816,00000020,00000057
88,49219900,0000FF75,000003D5,00000000,FFFF0000,000DBA0E,3DCD018B,2800E7AA,9002A816,00000020,00000058
89,49839700,0000FF58,000003D5,00000000,FFFF0000,000CBA0E,3DCD81C3,2800E7AA,9002A816,00000020,00000059
90,50657900,0000FF77,000003D5,00000000,FFFF0000,000CBA0E,3DCE019E,2800F4E5,9002A816,00000020,0000005A
91,50098700,0000FF5C,000003D5,00000000,FFFF0000,000CBA0E,3DCE8189,2800F4E5,9002A816,00000020,0000005B
92,49987500,0001FF79,000003D5,00000000,FFFF0000,000CBA0E,3DCE81C8,2800F4E5,9002A816,00000020,0000005C
93,51233900,FFFFFF5E,000003D5,00000000,FFFF0000,000CBA0E,3DCF81BD,2800F4E5,9002A816,00000020,0000005D
94,55481700,0001FF7B,000003D5,00000000,FFFF0000,000CBA0E,3DD001C0,2800F4E5,9002A816,00000020,0000005E
95,52966900,FFFFFF62,000003D5,00000000,FFFF0000,000CBA0E,3DD08199,2800F4E5,9002A816,00000020,0000005F
96,52219600,0001FF7C,000003D5,00000000,FFFF0000,000CBA0E,3DD081A5,2800F4E5,9002A816,00000020,00000060
97,50859800,0000FF61,000003D5,00000000,FFFF0000,000BBA0E,3DD101BD,2800F4E5,9002A816,00000020,00000061
98,49413500,0000FF83,000003D5,00000000,FFFF0000,000BBA0E,3DD181CF,2800F4E5,9002A816,00000020,00000062
99,46272300,0001FF60,000003D5,00000000,FFFF0000,000BBA0E,3DD201BB,2800F4E5,9002A816,00000020,00000063
100,51430500,FFFFFF87,000003D5,00000000,FFFF0000,000BBA0E,3DD2818C,2800F4E5,9002A816,00000020,00000064
101,50560900,000BFF7E,000003D5,00080000,FFFF0000,000BBA0F,3DD281B7,2800F4E5,9002A816,00000020,00000065
102,45951800,0005FFD0,000003D5,0005FFFF,FFFF0000,000BBA11,3DD301DB,2800F4E5,9002A816,00000020,00000066
103,51742000,FFFEFFFE,000003D5,0003FFFF,FFFF0000,000BBA12,3DD301DA,2800F4E5,9002A816,00000020,00000067
104,51883100,00000071,000003D5,0002FFFF,00000000,000BBA13,3DD28190,2800F4E5,9002A816,00000020,00000068
105,51987600,000E009C,000003D5,000BFFFF,00000000,000BBA15,3DD2818F,2800F4E5,9002A816,00000020,00000069
106,51568600,001C00FA,000103D5,0016FFFF,00000000,000CBA1A,3DD181AD,2800F4E5,9002A816,00000020,0000006A
107,50472200,001D0105,000003D5,001DFFFF,00010000,000CBA22,3DD081A2,2800F4E5,9002A816,00000020,0000006B
108,51256800,004700FA,000203D5,0040FFFF,0001FFFF,000CBA30,3DCF81B9,2800F4E5,900AA816,00000020,0000006C
109,51169200,00620067,000103D6,005C0000,0001FFFF,000CBA48,3DCF81B4,2800F4E5,9002A816,00000020,0000006D
110,60813100,004C0020,000003D5,00630001,0001FFFF,000CBA63,3DCF819B,2800F4E5,900AA816,00000020,0000006E
111,49060500,007FFFC0,000203D5,00910001,0001FFFE,000CBA87,3DCF01E4,2800F4E5,9012A816,00000020,0000006F
112,50356500,00EEFF9F,000403D5,00E50001,0000FFFD,000CBABF,3DD0019F,2800F4E5,9012A816,00000020,00000070
113,50676500,0127FF58,000303D5,012E0001,0000FFFC,000CBB0E,3DD001A8,2800F4E5,901A9816,00000020,00000071
114,50166300,0175FF52,000503D5,01990001,0000FFFB,000CBB78,3DD101BA,2800F4E5,901A5816,00000010,00000072
115,48853000,018FFF21,000203D4,01D20002,FFFFFFFA,000BBBF8,3DD101AA,2800F4E5,90223816,00000010,00000073
116,49127300,01DDFF20,000503D4,02480001,FFFFFFF9,000BBC91,3DD281B6,2000F4E5,9019F816,00000010,00000074
117,52310700,01BAFF07,FFFF03D4,023E0002,FFFFFFF8,000BBD37,3DD201B9,2000F4E5,9021D816,00000010,00000075
118,49041600,01C2FEF0,000203D4,027E0001,FFFFFFF8,010BBDE7,3DD301AF,2000F4E5,9021A816,00000010,00000076
119,50487200,01F4FEA7,000003D4,02910002,FFFFFFF8,010ABEA1,3DD5019B,1C00F4E5,90298816,00000010,00000077
120,49866500,023FFDEE,000303D5,02D60003,FFFEFFF7,010ABF6A,3DD501BB,1C01020C,50297816,00000010,00000078
121,50741400,0220FD2F,FFFF03D4,02D20003,FFFDFFF7,0109C03A,3DD80187,1C01020C,70296816,00000010,00000079
122,49483600,0232FDA6,000203D3,03240002,FFFDFFF6,0109C116,3DD98199,1C01020C,70295816,00000010,0000007A
123,50522800,0201FDD4,FFFE03D3,030A0002,FFFDFFF6,0109C1F8,3DDD81D1,1C01020C,70315016,00000010,0000007B
124,91635100,0224FE09,000203D3,03620001,FFFDFFF6,0108C2E7,3DDD0197,1C01020C,70314016,00000010,0000007C
125,49943900,01FDFE0F,FFFD03D4,033E0002,FFFDFFF6,0108C3D9,3DDE81CA,1C01020C,70314016,00000010,0000007D
126,45885500,00CFFB99,FFFB03D2,038D0004,FFFCFFF8,0107C4D8,3DE201A3,2001020C,70313816,00000010,0000007E
127,64825200,01A2FB3E,000303D2,03550002,FFFBFFF8,0106C5D9,3DE60196,2001020C,60313816,00000010,0000007F
128,44115500,038DFEB5,000303D4,03080000,FFFBFFF7,0106C6BF,3DE70186,0001020C,61293816,00000010,00000080
129,51454100,020DFF2D,FFFD03D5,02B5FFFF,FFFCFFF7,0106C78E,3DE70186,2801020C,60493816,00000010,00000081
130,67338100,0174FF13,FFFF03D5,02CFFFFF,FFFDFFF7,0106C857,3DE80195,2801020C,60493816,00000010,00000082
131,46113100,01D4FE8B,000003D5,03180000,FFFDFFF7,0105C931,3DEA01B0,2801020C,60494016,00000010,00000083
132,41848900,01F3FE43,000003D5,03570001,FFFDFFF7,0205CA20,3DE80255,2801020C,60414016,00000010,00000084
133,41535600,017AFEDB,FFFD03D4,03420000,FFFDFFF8,0205CB11,3DEB01A2,2801020C,60415816,00000010,00000085
134,42806700,0106FF42,FFFC03D4,032F0000,FFFEFFF9,0205CBFC,3DE901C7,2801020C,60396016,00000010,00000086
135,46043100,00D9FF87,FFFC03D4,03090000,FFFEFFFA,0105CCDF,3DE981AB,2801020C,60396816,00000010,00000087
136,45011000,00D0FFE6,FFFD03D4,02F3FFFF,FFFEFFFB,0105CDB9,3DEB8195,2801020C,60317016,00000010,00000088
137,49253400,00CB005D,FFFE03D4,02D7FFFF,FFFFFFFB,0105CE8B,3DEA8182,2801020C,60317816,00000010,00000089
138,49920700,00D500C7,FFFF03D5,02CDFFFF,FFFFFFFC,0105CF59,3DE981C8,2801020C,60318816,00000010,0000008A
139,50932700,00D70107,FFFF03D5,02BCFFFF,0000FFFC,0105D023,3DEA019D,2801020C,60299016,00000010,0000008B
140,52381200,00DA013A,000003D5,02B4FFFF,0000FFFC,0106D0E9,3DE7819D,2801020C,6029A016,00000010,0000008C
141,49846900,00DF015C,000003D5,02A7FFFF,0001FFFC,0106D1AC,3DE6020D,2001020C,6019B016,00000010,0000008D
142,50420500,007701A2,FFFC03D5,0242FFFF,0001FFFD,0106D25E,3DE58186,2001020C,6019C016,00000010,0000008E
143,52651800,001901A3,FFFE03D5,01FFFFFF,0002FFFE,0107D2F7,3DE301AE,2801020C,6021D016,00000010,0000008F
144,49240400,00CE0139,000303D5,02300000,0002FFFD,0107D390,3DE381D0,2001020C,6011D816,00000010,00000090
145,51026200,00E0014E,FFFF03D5,01F40000,0002FFFD,0107D427,3DE181B6,2801020C,6019F816,00000010,00000091
146,51707400,00BC0160,000303DD,021B0000,0002FFFD,0108D4BA,3DE1821D,2001020C,60120816,00000010,00000092
147,50956600,00B400B6,FFFE03D1,01A30001,0002FFFD,0108D547,3DE00192,2801020C,701A1816,00000010,00000093
148,51078200,00770048,000103D3,021E0001,0001FFFD,0108D5D4,3DDF81A6,2001020C,70122016,00000010,00000094
149,50034500,00C300D3,FFFF03D3,01820000,0001FFFD,0008D654,3DDE81E9,2801020C,701A3016,00000010,00000095
150,50709700,00B0012C,000203D4,01F70000,0001FFFD,0008D6D7,3DDE81A9,28010EF3,701A4816,00000010,00000096
151,51877600,01310237,000303D3,01ABFFFE,0002FFFC,0009D759,3DDC818B,28010EF3,B0125816,00000010,00000097
152,50181300,010102A5,000103D4,01F4FFFE,0002FFFC,0009D7E1,3DDA01A8,28010EF3,90127816,00000010,00000098
153,49904600,01040278,000003D5,01ADFFFF,0003FFFC,000AD861,3DD901E4,28010EF3,900A9816,00000010,00000099
154,51500100,00C30252,FFFF03D5,01A8FFFF,0003FFFC,000AD8DA,3DD781CC,28010EF3,900AF016,00000010,0000009A
155,50459800,00B701EB,FFFF03D6,01500000,0003FFFC,000BD944,3DD5018C,28010EF3,900B2816,00000020,0000009B
156,52147700,009C01F0,FFFF03D5,016B0000,0003FFFD,000BD9A9,3DD381B7,28010EF3,900B5016,00000010,0000009C
157,51524700,00B301BA,000003D5,01170001,0003FFFD,000BDA02,3DD20191,28010EF3,900B8016,00000020,0000009D
158,51364600,009701DA,000003D5,01320000,0003FFFD,000CDA56,3DD08198,28010EF3,900BB016,00000020,0000009E
159,49280400,00A801AA,000003D5,00E70001,0003FFFD,000CDAA1,3DCF01A9,28010EF3,900BF016,00000020,0000009F
160,51928600,008E01CD,000003D5,01040000,0003FFFD,000CDAE7,3DCE019F,28010EF3,90042016,00000020,000000A0
161,48856500,009D01AC,000003D5,00BE0000,0003FFFD,000DDB26,3DCC81C8,28010EF3,90046816,00000020,000000A1
162,51665900,008001CF,000003D5,00DC0000,0003FFFD,000DDB61,3DCB01A1,28010EF3,9004A016,00000020,000000A2
163,49728200,008C01B3,000003D5,009B0000,0003FFFE,000DDB95,3DCA0198,28010EF3,9004E016,00000020,000000A3
164,50603500,007301D6,000003D5,00B80000,0003FFFE,000EDBC6,3DC88191,28010EF3,9004E016,00000020,000000A4
165,51155800,007D01C2,000003D5,007C0000,0003FFFE,000EDBF0,3DC70195,28010EF3,9004E016,00000020,000000A5
166,50921400,006401DD,000003D5,00990000,0003FFFE,000FDC19,3DC6018F,28010EF3,9004E016,00000020,000000A6
167,49950400,006B01D2,000003D5,00620000,0003FFFE,000FDC3B,3DC4819B,28010EF3,A004E016,00000020,000000A7
168,50234800,005601E5,000003D5,00800000,0003FFFE,000FDC5C,3DC3019C,28010EF3,A004E016,00000020,000000A8
169,50786200,005B01E3,000003D5,004C0000,0003FFFE,0010DC77,3DC101C7,2BFD0EF3,A004E016,00000020,000000A9
170,51040700,004801EC,000003D5,00690000,0003FFFE,0010DC92,3DC001AF,2BFD0EF3,A004E016,00000020,000000AA
171,50329000,005101F3,000003D5,003D0000,0003FFFF,0011DCA8,3DBE01D0,2BFD0EF3,A004E016,00000020,000000AB
172,51363800,003D01FD,000003D5,00520000,0003FFFF,0011DCBD,3DBC81D4,2BFD0EF3,A004E016,00000020,000000AC
173,50720500,00430207,000003D5,00320000,0003FFFF,0011DCCF,3DBB8192,2BFD0EF3,A004E016,00000020,000000AD
174,50460900,0036020B,000003D5,003D0000,0003FFFF,0012DCDF,3DB981C9,2BFD0EF3,A004E016,00000020,000000AE
175,50191000,0037020D,000003D5,00280000,0003FFFF,0012DCED,3DB781FE,2BFD0EF3,A004E016,00000020,000000AF
176,48963300,002C0210,000003D5,002C0000,0003FFFF,0013DCF9,3DB681E2,2BFD0EF3,A004E016,00000020,000000B0
177,51095500,00200211,FFFF03D5,00180000,0003FFFF,FF13DD02,3DB50184,2BFD0EF3,A004E016,00000020,000000B1
178,51397700,00150213,000003D5,00120000,0003FFFF,FF13DD08,3DB28213,2BFD0EF3,A004E016,00000020,000000B2
179,50167300,00170213,000003D5,000A0000,0003FFFF,FF14DD0C,3DB2018E,2BFD0EF3,A004E016,00000020,000000B3
180,50926300,00110215,000003D5,00060000,00030000,FF14DD0E,3DAF81CB,2BFD1B41,A004E016,00000020,000000B4
181,50594900,00100218,000003D5,00040000,00030000,FF15DD0F,3DAF018F,2BFD1B41,A004E016,00000020,000000B5
182,50739000,000A0219,000003D5,00020000,00030000,FF15DD10,3DAD01A4,2BFD1B41,A004E016,00000020,000000B6
183,50163700,000B021D,000003D5,00010000,00030000,FF15DD10,3DAA81D1,2BFD1B41,A004E016,00000020,000000B7
184,51259000,00070211,000003D5,00000000,00030000,FF16DD10,3DAA0192,2BFD1B41,A004E016,00000020,000000B8
185,50263500,000301A2,000003D5,00000001,00030000,FF16DD10,3DA881B7,2BFD1B41,B004E016,00000020,000000B9
186,51771000,000500C8,000003D6,00000002,00030000,0016DD10,3DA701CE,2BFD1B41,B004E016,00000020,000000BA
187,48964900,0002000F,000003D6,00000002,00020000,0016DD10,3DA781EB,2BFD1B41,B004E016,00000020,000000BB
188,52911900,0004FFA1,000003D5,00000002,00010000,0016DD10,3DA781F4,28011B41,B004E016,00000020,000000BC
189,51385400,FFFEFF62,000003D5,00000002,00010000,0016DD10,3DA901AB,28011B41,B004E016,00000020,000000BD
190,47832700,0002FF3F,000003D5,00000002,00000000,0016DD10,3DA9019E,28011B41,B004E016,00000020,000000BE
191,50892800,0003FF29,000003D5,00000001,00000000,0016DD10,3DAA019B,28011B41,B004E016,00000020,000000BF
192,51044300,FFFEFF1D,000003D5,00000001,FFFF0000,0015DD10,3DAA01A9,28011B41,B004E016,00000020,000000C0
193,51025900,0001FF18,000003D5,00000001,FFFF0000,0015DD10,3DAB01AA,28011B41,A004E016,00000020,000000C1
194,50230800,FFFEFF15,000003D5,00000001,FFFF0000,0015DD10,3DAC0198,28011B41,A004E016,00000020,000000C2
195,49606400,0001FF1A,000003D5,00000000,FFFF0000,0015DD10,3DAC8192,28011B41,A004E016,00000020,000000C3
196,51961700,0000FF46,000003D5,00000000,FFFF0000,0015DD10,3DAD81B6,28011B41,A004E016,00000020,000000C4
197,48892400,0000FFA5,000003D5,0000FFFF,FFFF0000,0015DD10,3DAD01A6,28011B41,A004E016,00000020,000000C5
198,50695400,0001002C,000003D4,0000FFFF,FFFF0000,0015DD10,3DAD819B,28011B41,A004E016,00000020,000000C6
199,49791800,FFFF00C1,000003D4,0000FFFE,00000000,0015DD10,3DAC81AA,28011B41,A004E016,00000020,000000C7
200,50619500,0000012E,000003D5,0000FFFE,00000000,0015DD10,3DAC018E,28011B41,A004E016,00000020,000000C8
201,50630700,00000172,000003D5,0000FFFE,00010000,0016DD10,3DAB018B,28011B41,A004E016,00000020,000000C9
202,49142800,00000138,000003D5,0000FFFF,00010000,0016DD10,3DA901EC,28011B41,A004E016,00000020,000000CA
203,49706300,00000087,000003D6,00000000,00010000,0016DD10,3DA981AF,28011B41,B004E016,00000020,000000CB
204,50709200,FFFFFFEA,000003D6,00000001,00010000,0016DD10,3DA90192,28011B41,B004E016,00000020,000000CC
205,50047800,0001FF8E,000003D6,00000001,00010000,0016DD10,3DA98190,28011B41,B004E016,00000020,000000CD
206,51227200,0000FF59,000003D5,00000001,00000000,0016DD10,3DAA8179,28011B41,B004E016,00000020,000000CE
207,50691300,FFFDFF3C,FFFA03DB,0000FFF7,00010002,0015DD10,3DAB0172,28011B41,A004E016,00000020,000000CF
208,51164300,000CFF30,000B03F7,0000FFD8,0006FFFE,0015DD10,3DAB01B6,28011B41,A004E016,00000020,000000D0
209,50649200,000EFF44,00450467,0001FF9B,001FFFF4,0015DD10,3DAD0185,28011B41,A004E016,00000020,000000D1
210,50290700,0006FF7E,003C04D5,0000FF10,0056FFE4,FF15DD10,3DAD820E,240126FE,A203E816,00000020,000000D2
211,50274400,FFF7FFA9,001C04E4,FFFFFEF2,00A9FFD7,FF15DD0F,3DAF81B7,240126FE,A203E816,00000020,000000D3
212,51075200,FFF2FEED,000E0340,FFFEFFAB,00D4FFD1,FF14DD0E,3DAE8223,2BFD26FE,A004E016,00000020,000000D4
213,50375100,0006FECE,001A037D,FFFB0056,00CDFFCD,FF14DD0D,3DAD8250,2BFD26FE,A004E016,00000020,000000D5
214,50050900,000EFF2D,001E042B,FFFE00DC,00A1FFC4,FF14DD0D,3DAE01D5,2BFD26FE,A004E016,00000020,000000D6
215,51675600,0002FF67,001604CB,FFFD013F,0050FFBC,FF14DD0D,3DAD81C0,240126FE,A203E816,00000020,000000D7
216,51099600,FFFB0035,00040355,000100A2,000CFFB8,FF14DD0E,3DAD8224,280126FE,A004E016,00000020,000000D8
217,51109700,00000079,FFFE0242,FFFB0038,FFF2FFB8,FF14DD0D,3DAF018A,1C0126FE,A202E816,00000020,000000D9
218,50705300,000A0068,FFFD0302,00050009,FFEBFFB9,FF14DD0E,3DAF01C9,240126FE,A203E816,00000020,000000DA
219,49610100,0011FFC7,FFFE0375,FFF6FFF6,FFECFFBA,FF14DD0D,3DAF818D,280126FE,A004E016,00000020,000000DB
220,51940300,0005FF8A,FFFE03B5,000AFFF2,FFEFFFBA,FF14DD0D,3DAF01CC,2BFD26FE,A004E016,00000020,000000DC
221,49985200,0004FFB2,FFE503E3,FFF1FFE9,FFF5FFC1,FF14DD0B,3DB08182,280126FE,A004E016,00000020,000000DD
222,51099800,000FFFE5,FFF703E7,000BFFF0,FFFBFFC5,FF14DD0C,3DAF024D,2BFD26FE,A004E016,00000020,000000DE
