sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000B9DB,38004E20,2BFCE492,4007F8DA,063C0001,00000001
2,55502300,F80007FF,0000F800,00000000,00000000,0000B9DB,3A004E20,2BF8E494,4004B8DB,06780001,00000002
3,90175400,00000000,00000001,00000000,00000000,0000B9DB,3C004E20,2BF4E494,4004D0DC,06B40001,00000003
4,59313300,00000000,00000001,00000000,00000000,0000B9DB,3E004E20,2BF0E496,4004E8DD,05F00001,00000004
5,60343000,00020047,000005F4,FFFF0001,00000000,00FFB9DB,40004E20,2BF8E496,5004F8DE,05380F01,00000005
6,59354500,0004004C,000007FF,0014FFFF,00000000,0000B9DB,3E004E20,2BFCE496,4004D8DD,06300301,00000006
7,119044100,00010121,0000077A,0022FFFE,00000000,0000B9DE,3C004E20,2BFCE494,4004B8DC,06C417E1,00000007
8,15965000,00130172,000005EC,0015FFFE,00010000,0000B9E0,3A004E20,2800E494,4004B8DB,06182C61,00000008
9,51994800,000A01C4,000004DF,000FFFFE,00010000,0001B9E5,38004E20,2800E492,4004C8DA,063C3261,00000009
10,48657400,000B017B,00000437,0018FFFF,00020000,0001B9EA,3A004E20,2800E494,4004E0DB,05443661,0000000A
11,51069000,001201C0,000003D7,001AFFFF,00020000,0001B9EF,3C004E20,2800E494,4004F0DC,05404C21,0000000B
12,49667500,00030170,000003A8,0023FFFF,00020000,0002B9F7,3E004E20,2800E496,400508DD,053451A1,0000000C
13,51495800,000D0187,00000397,00150000,00020000,0002B9FF,40004E20,2800E496,400528DE,05285521,0000000D
14,50417700,001001A8,00000397,0019FFFF,00020000,0002BA05,3E004E20,2800E496,400548DD,051C6BA1,0000000E
15,50601200,00050179,000003A0,00140000,00020000,0002BA0D,3C004E20,2800E494,500570DC,04146F21,0000000F
16,51421700,000601B5,000003AB,00230000,00020000,0003BA16,3A004E20,2800E494,500588DB,040C65A1,00000010
17,49922900,0007018D,000003B7,00250000,00020000,0003BA20,38004E20,2800E492,5005B8DA,040469A1,00000011
18,49459900,001101AA,000003C0,00260000,00020000,0003BA2B,3A004E20,2800E494,5005E8DB,03047FE1,00000012
19,50797900,0001017D,000003C8,002A0000,00020000,0004BA35,3C004E20,2800E494,500638DC,030063A1,00000013
20,51343600,000B017F,000003CE,00210000,00020000,0004BA40,3E004E20,2800E496,500690DD,03006920,00000014
21,50745700,FFFD0174,000003D1,00250000,00020000,0004BA4A,40004E20,2800E496,500738DE,02006D60,00000015
22,51460900,0008018E,000003D3,001C0000,00020000,0005BA52,3E004E20,2800E496,5007B0DD,020052A0,00000016
23,50175800,00020181,000003D5,001D0000,00020000,0005BA5B,3C004E20,2800E494,5007F8DC,02005720,00000017
24,53555500,00030185,000003D5,001A0000,00020000,0005BA62,3A004E20,2800E494,6007F8DB,02004C20,00000018
25,49363800,00060181,000003D6,001A0000,00020000,0006BA6A,38004E20,2800E492,6007F8DA,010040E0,00000019
26,48044700,0007018C,000003D6,00180000,00020000,0006BA71,3A004E20,2800E494,6007F8DB,010045E0,0000001A
27,51276400,00010192,000003D6,00150000,00020000,0006BA77,3C004E20,2800E494,6007F8DC,01003AE0,0000001B
28,53208200,0005019A,000003D5,00130000,00020000,0007BA7D,3E004E20,2800E496,6007F8DD,00003020,0000001C
29,70449800,FFF101A5,000003D5,00080000,00020000,0007BA80,40004E20,2800E496,6007F8DE,000015A0,0000001D
30,167626600,FFF601B5,000003D5,00040000,00020000,0007BA81,3E004E20,28012755,6007F8DD,00001B20,0000001E
31,18947600,FFFD01C6,000003DA,00020000,00030000,0008BA82,3C004E20,28012754,6007F8DC,000000E0,0000001F
32,48532200,FFFB01A6,000003D5,00010000,00030000,0008BA82,3A004E20,28012753,7007F8DB,00000520,00000020
33,50934900,00010075,000003D3,00000001,00020000,0008BA83,38004E20,28012752,7007F8DA,000005A0,00000021
34,48932300,0001011D,000003D3,00000000,00020000,0008BA83,3A004E20,28012753,7007F8DB,00000B20,00000022
35,50549500,FFFD022E,000003D3,0000FFFF,00020000,0009BA83,3C004E20,28012754,B007F8DC,000002A0,00000023
36,49131500,000202B3,000003D4,0000FFFF,00030000,0009BA83,3E004E20,28012755,9007F8DD,00000BE0,00000024
37,53738800,00010237,000003D5,00000000,00030000,000ABA83,40004E20,28012756,90FFF8DE,07000160,00000025
38,116547400,FFF1022B,000003D5,FFF6FFFF,00030000,FF0ABA81,3E004E20,28012755,90FFF8DD,0703F920,00000026
39,20079900,FFEC01E6,000003D5,FFEF0000,00030000,FF0ABA7D,3C004E20,28012754,90FFF8DC,0703EE60,00000027
40,50172600,FFEC01F0,000003D5,FFEE0000,00030000,FF0BBA78,3A004E20,28012753,90FFF8DB,0703D560,00000028
41,49850900,FFE901C3,000003D5,FFE80000,00030000,FF0BBA70,38004E20,28012752,90FFF8DA,0703DA20,00000029
42,49681700,FFEB01DD,000003D5,FFDA0000,00030000,FF0CBA68,3A004E20,28012753,90FFF8DB,0703C0E0,0000002A
43,50804900,FFE601B8,000003D5,FFDC0000,00030000,FF0CBA5E,3C004E20,28012754,90FFF8DC,0703C5A0,0000002B
44,50693500,FFE201D8,000003D5,FFDF0000,00030000,FF0CBA54,3E004E20,28012755,90FFF8DD,0703CC20,0000002C
45,47791200,FFE801B5,000003D5,FFDC0000,00030000,FF0DBA4A,40004E20,28012756,90FFF8DE,0703C0E0,0000002D
46,51232300,FFE301D7,000003D5,FFD90000,00030001,FF0DBA3F,3E004E20,28012755,90FFF8DD,0703C7A0,0000002E
47,50945700,FFE301BF,000003D5,FFDA0000,00030001,FF0DBA34,3C004E20,28012754,90FFF8DC,0703CCA0,0000002F
