sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000002B,3C004E20,2BFCE494,4007F816,00000001,00000001
2,72795200,07FFF800,0000F800,00000000,00000000,0000002B,3C004E20,2BF8E494,4007F816,00000001,00000002
3,166945100,00000000,00000001,00000000,00000000,0000002B,3C004E20,2BF4E494,4007F816,00000001,00000003
4,83044000,00000000,00000001,00000000,00000000,0000002B,3C004E20,2BF0E494,4007F816,00000001,00000004
5,69971600,00000000,00000001,00000000,00000000,0000002B,3C004E20,2BF0E494,5007F816,00000001,00000005
6,70345400,0000000E,000002C8,00000001,00000000,00FF002B,3C004E20,2BF0E494,5007F816,00000001,00000006
7,98084700,FFFC0101,000007FF,00070000,00000000,0000002B,3C004E20,2BF8E494,5007F816,00000001,00000007
8,80732600,000101D8,000007FF,0012FFFE,00010000,0000002D,3C004E20,2BFCE494,4007F816,00000021,00000008
9,71217100,0001016C,0000076C,FFF3FFFF,00010000,0000002D,3C004E20,2800E494,4007F816,00000021,00000009
10,86724100,FFF301A6,000005A3,001DFFFF,00020000,00010030,3C004E20,2800E494,4007F816,00000021,0000000A
11,75471100,001201A3,00000484,FFFFFFFF,00020000,0001002F,3C004E20,2800E494,4007F816,00000021,0000000B
12,83751900,FFFC01CA,000003DF,0008FFFF,00020000,00020030,3C004E20,2800E494,4007F816,00000021,0000000C
13,95598800,000301B7,0000038D,FFFDFFFF,00020000,0002002F,3C004E20,2800E494,4007F816,00000021,0000000D
14,103384800,FFFC0197,0000036F,FFFF0000,00020000,0002002E,3C004E20,2800E494,4007F816,00000021,0000000E
15,95545800,000201BF,0000036E,00000000,00020000,0003002E,3C004E20,2800E494,4007F816,00000021,0000000F
16,97528300,FFFE0187,0000037C,00000000,00020000,0003002E,3C004E20,2800E494,5007F816,00000021,00000010
17,92588600,000201AA,0000038F,00000000,00030000,0003002E,3C004E20,2800E494,5007F816,00000021,00000011
18,116636400,FFFF0180,000003A2,00000000,00020000,0003002E,3C004E20,2800E494,5007F816,00000021,00000012
19,95730000,0000019E,000003B2,00000000,00020000,0004002E,3C004E20,2800E494,5007F816,00000021,00000013
20,122923000,00020162,000003BF,00000000,00020000,0004002E,3C004E20,2800E494,5007F816,00000020,00000014
21,107252500,FFFD016F,000003C8,00000000,00020000,0004002E,3C004E20,2800E494,5007F816,00000020,00000015
22,121238500,00030175,000003CF,00000000,00020000,0005002E,3C004E20,2800E494,5007F816,00000020,00000016
23,124334100,FFFF0188,000003D2,00000000,00020000,0005002E,3C004E20,2BFCE494,5007F816,00000020,00000017
24,117089800,FFFE0184,000003D5,00000000,00020000,0005002E,3C004E20,2BFCE494,6007F816,00000020,00000018
25,437617300,00040190,000003D6,00000000,00020000,0006002E,3C3E8DAC,2800E494,6007F816,00000008,00000019
26,76137300,FFFC0157,000003D7,00000000,00020000,0006002E,3C3E8DAC,2800E494,6007F816,00000020,0000001A
27,144257600,0000008B,000003D7,00000001,00020000,0006002E,3C3E8DAC,2800E494,6007F816,00000020,0000001B
28,108501100,FFFFFFCE,000003D7,00000002,00010000,0006002E,3C3E8DAC,2800E494,6007F816,00000020,0000001C
29,98515600,0002FF56,000003D6,00000002,00010000,0006002E,3C3E8DAC,2800E494,6007F816,00000020,0000001D
30,143758800,0001FF0E,000003D6,00000002,00000000,0005002E,3C3E8DAC,280139FD,6007F816,00000020,0000001E
31,57017100,0000FEF1,000003D5,00000002,00000000,0005002E,3C3E8DAC,280139FD,6007F816,00000020,0000001F
32,102478400,FFFCFEDC,000003D5,00000001,FFFF0000,0005002E,3C3E8DAC,280139FD,6007F816,00000020,00000020
33,106761600,0003FEDC,000003D5,00000001,FFFF0000,0005002E,3C3E8DAC,280139FD,6007F816,00000020,00000021
34,102074300,0002FED5,000003D5,00000001,FFFF0000,0004002E,3C3E8DAC,280139FD,5007F816,00000020,00000022
35,108663800,FFFAFEDD,000003D5,00000000,FFFF0000,0004002E,3C3E8DAC,280139FD,5007F816,00000020,00000023
36,120009500,0001FED9,000003D5,00000000,FFFE0000,0004002E,3C3E8DAC,280139FD,5007F816,00000020,00000024
37,119001200,0003FEE4,000003D5,00000000,FFFE0000,0004002E,3C3E8DAC,280139FD,5007F816,00000020,00000025
38,116117000,FFFDFEDE,000003D5,00000000,FFFE0000,0004002E,3C3E8DAC,280139FD,5007F816,00000020,00000026
39,108798600,0000FEF0,000003D5,00000000,FFFE0000,0003002E,3C3E8DAC,280139FD,5007F816,00000020,00000027
40,94871400,0001FEE7,000003D5,00000000,FFFE0000,0003002E,3C3E8DAC,280139FD,5007F816,00000020,00000028
41,103523400,0002FEFA,000003D5,00000000,FFFE0000,0003002E,3C3E8DAC,280139FD,5007F816,00000020,00000029
42,97361200,FFFAFEF1,000003D5,00000000,FFFE0000,0003002E,3C3E8DAC,280139FD,5007F816,00000020,0000002A
43,101870300,0002FF06,000003D5,00000000,FFFE0000,0003002E,3C3E8DAC,280139FD,5007F816,00000020,0000002B
44,99137400,0002FEFD,000003D5,00000000,FFFE0000,0002002E,3C3E8DAC,280139FD,5007F816,00000020,0000002C
45,99423200,0000FDE9,000003D6,00000003,FFFE0000,0001002E,3C3E8DAC,280139FD,5007F816,00000020,0000002D
46,106177000,FFFEF867,000003D8,00000004,FFFC0000,0000002E,3C3E8DAC,280139FD,4007F816,00000020,0000002E
47,102418400,0001FF17,000003D0,0000FFFF,FFFC0000,0000002E,3C3E8DAC,280139FD,4007F816,00000020,0000002F
48,110604300,FFFF0047,000003D2,0002FFFE,FFFD0000,0000002E,3C3E8DAC,280139FD,4007F816,00000020,00000030
49,384835100,FFFC0049,000003D4,0002FFFD,FFFE0000,0000002F,3C3E89C4,280139FD,4007F816,00000020,00000031
50,110782900,0003FC71,000003D8,00000001,FFFD0000,0000002F,3C3E89C4,280139FD,4007F816,00000000,00000032
51,115770000,0001FF29,000003D3,0000FFFF,FFFE0000,0000002F,3C3E89C4,280139FD,4007F816,00000000,00000033
52,108790500,00000002,000003D4,0000FFFE,FFFE0000,0000002F,3C3E89C4,280139FD,4007F816,00000000,00000034
53,112535200,0000FFFE,000003D5,0000FFFE,FFFF0000,0000002F,3C3E89C4,280139FD,4007F816,00000000,00000035
54,147865100,00000002,000003D5,0000FFFF,FFFF0000,0000002F,3C3E89C4,280139FD,4007F816,00000000,00000036
55,96248200,0000FFFF,000003D5,0000FFFF,FFFF0000,0000002F,3C3E89C4,280139FD,4007F816,00000000,00000037
56,113140700,0000FFFF,000003D5,0000FFFF,00000000,0000002F,3C3E89C4,280139FD,4007F816,00000000,00000038
57,112264300,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280139FD,4007F816,00000000,00000039
58,118977800,00000000,000003D6,00000000,00000000,0000002F,3C3E89C4,280139FD,4007F816,00000000,0000003A
59,104631200,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280139FD,4007F816,00000000,0000003B
60,112331400,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,0000003C
61,108196600,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,0000003D
62,111883000,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,0000003E
63,116923300,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,0000003F
64,116342300,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,00000040
65,102384300,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,00000041
66,97633700,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,00000042
67,109382100,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,00000043
68,116066300,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,00000044
69,119195400,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,00000045
70,128630400,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,00000046
71,124302100,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,00000047
72,129841700,00000000,000003D5,00000000,00000000,0000002F,3C3E89C4,280163B2,4007F816,00000000,00000048
73,428513400,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000049
74,55533900,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,0000004A
75,151005300,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,0000004B
76,39725700,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,0000004C
77,90527100,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,0000004D
78,102651700,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,0000004E
79,78516300,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,0000004F
80,69904000,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000050
81,97552100,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000051
82,95056900,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000052
83,111746000,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000053
84,104097600,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000054
85,110128300,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000055
86,101405500,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000056
87,117563100,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000057
88,110988900,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000058
89,88461200,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280163B2,4007F816,00000000,00000059
90,111311900,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280189A6,4007F816,00000000,0000005A
91,95499300,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280189A6,4007F816,00000000,0000005B
92,82543500,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280189A6,4007F816,00000000,0000005C
93,87290100,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280189A6,4007F816,00000000,0000005D
94,105968900,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280189A6,4007F816,00000000,0000005E
95,98071100,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280189A6,4007F816,00000000,0000005F
96,96053600,00000000,000003D5,00000000,00000000,0000002F,3C3E8708,280189A6,4007F816,00000000,00000060
97,373611900,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000061
98,74676700,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000062
99,121572900,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000063
100,110079400,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000064
101,104587800,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000065
102,97141900,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000066
103,86983800,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000067
104,86185500,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000068
105,112907000,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000069
106,133289400,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,0000006A
107,130575300,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,0000006B
108,140619700,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,0000006C
109,151455700,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,0000006D
110,114475900,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,0000006E
111,140132200,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,0000006F
112,113287000,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000070
113,126804800,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000071
114,126059300,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000072
115,119462700,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000073
116,125564700,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000074
117,126472900,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000075
118,115897800,00000000,000003D5,00000000,00000000,0000002F,3C3E84B0,280189A6,4007F816,00000000,00000076
