schema_version,sample_seq,carla_frame,simulation_time_s,imu_frame,imu_timestamp_s,imu_frame_lag,radar_frame,radar_timestamp_s,radar_frame_lag,host_send_ns,host_gap_ns,host_gap_ms,nominal_period_ns,host_response_ns,roundtrip_ns,fault_label,distance_m,approach_speed_mps,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,incline_x_deg,incline_y_deg,incline_z_deg,speed_x_mps,speed_y_mps,speed_z_mps,speed_kmh,temperature_c,humidity_pct,lux,weather,requested_speed_limit_kmh,rpm_level,accelerator_cmd,brake_cmd,steering_normalized,manual_mode,gear,headlight,hazard,situation,reg0_hex,reg1_hex,reg2_hex,reg3_hex,reg4_hex,reg5_hex,reg6_hex,reg7_hex,reg8_hex,reg9_hex,fpga_response_valid,fpga_sample_seq,fpga_risk_word_hex,fpga_reliability_word_hex,fpga_accelerator,fpga_brake,fpga_steering_raw,fpga_speed_limit_kmh,fpga_headlight,fpga_hazard,fpga_transition_demand,fpga_hud_warning,fpga_mrm,fpga_td_remain_sec
2,1,13776,0.050000000,13776,721.8687586262822,0,13776,721.8687586262822,0,31931355959700,0,0.000000,50000000,31931356964000,1004300,none,200.0,0.0,0.034802548587322235,0.0,9.809938430786133,0.0,0.0,0.0,-2.605526731869201e-11,0.20326641201972961,-179.76736450195312,-0.0017383537071784042,-2.2282619271864895e-13,-0.4899968838692992,1.7639999270439148,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,00000003,000003D5,00000000,00140000,0000B9C7,3C004E20,2BFCE494,4007F816,00000001,00000001,1,1,000000A8,00150100,10,0,0,81.6,1,1,0,0,0,11
2,2,13777,0.100000000,13777,721.9187586270273,0,13777,721.9187586270273,0,31931479789000,123829300,123.829300,50000000,31931480365100,576100,none,200.0,0.0,34698.88671875,5233.0986328125,-4600.04150390625,0.0,0.0,0.0,-2.605526731869201e-11,0.20326641201972961,-179.76736450195312,-0.0034767078372709287,-4.4565243964740653e-13,-0.9799938869471347,3.5280002832412722,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,07FF07FF,0000F800,00000000,00140000,0000B9C7,3C004E20,2BF8E494,4007F816,00000001,00000002,1,2,000080A8,00150100,10,0,0,81.6,1,0,0,0,0,11
2,3,13778,0.150000000,13778,721.9687586277723,0,13778,721.9687586277723,0,31931615753800,135964800,135.964800,50000000,31931616208600,454800,none,200.0,0.0,3.8803213101346046e-05,7.105427357601002e-15,0.01093762181699276,0.0,0.0,0.0,-2.605526731869201e-11,0.20326641201972961,-179.76736450195312,-0.005215061861634923,-6.684786730236369e-13,-1.4699908602228362,5.2920005321502686,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,00000000,00000001,00000000,00140000,00FFB9C7,3C004E20,2BF4E494,4007F816,00000001,00000003,1,3,000000A8,00150100,10,0,0,81.6,1,0,0,0,0,11
2,4,13779,0.200000000,13779,722.0187586285174,0,13779,722.0187586285174,0,31931728311400,112557600,112.557600,50000000,31931728807900,496500,none,200.0,0.0,3.326134537928738e-05,7.105427357601002e-15,0.009375513531267643,0.0,0.0,0.0,-2.605526731869201e-11,0.20326641201972961,-179.76736450195312,-0.006953416097455978,-8.913049335049217e-13,-1.9599878931028059,7.056000995635986,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,00000000,00000001,00000000,00140000,00FFB9C7,3C004E20,2BF0E494,4007F816,00000001,00000004,1,4,000000A8,00150100,10,0,0,81.6,1,0,0,0,0,11
2,5,13780,0.250000000,13780,722.0687586292624,0,13780,722.0687586292624,0,31931854301200,125989800,125.989800,50000000,31931855007100,705900,none,200.0,0.0,0.5996969938278198,-0.011932773515582085,1.845445156097412,0.017923271283507347,-0.1866125911474228,0.03083791583776474,-0.018798822537064552,0.3797926604747772,-179.75244140625,-0.029299506754044476,-0.002863048700687515,-2.0127122702308817,7.24653941896623,22.0,30.0,58516.5,0,100.0,1,10,0,0.0,1,1,0,0,0,FFFF003C,001200B9,001FFF45,0026FFFE,00FFB9C9,3C004E20,2BF0E494,5007F816,00000001,00000005,1,5,000000A8,00150100,10,0,0,81.6,1,0,0,0,0,11
2,6,13781,0.300000000,13781,722.1187586300075,0,13781,722.1187586300075,0,31931953113100,98811900,98.811900,50000000,31931953848900,735800,none,200.0,0.0,1.4922974109649658,0.0396549254655838,24.2213191986084,0.005618441849946976,-0.08912992477416992,0.0005281604244373739,-0.046691883355379105,0.7323328256607056,-179.75367736816406,0.03512856996610445,-0.0026679595191022396,-1.0197965814801002,3.6734577149126872,22.0,30.0,58516.5,0,100.0,1,10,0,0.0,1,1,0,0,0,00040095,000607FF,0001FFA7,0049FFFB,0000B9C9,3C004E20,2BF8E494,5007F816,00000001,00000006,1,6,000000A8,00150100,10,0,0,81.6,1,0,0,0,0,11
2,7,13782,0.350000000,13782,722.1687586307526,0,13782,722.1687586307526,0,31932058657000,105543900,105.543900,50000000,31932059213400,556400,none,200.0,0.0,0.17180660367012024,0.014705028384923935,25.739181518554688,0.0012795125367119908,-0.03646593540906906,0.0005855445633642375,-0.054199203848838806,0.8889490962028503,-179.75271606445312,0.08373126760743275,-0.0008393610599037884,-0.3939267306605636,1.4498210725836058,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,00010011,000107FF,0001FFDC,0059FFFB,0000B9C9,3C004E20,2BFCE494,4007F816,00000001,00000007,1,7,000000A8,00150100,10,0,0,81.6,1,0,0,0,0,11
2,8,13783,0.400000000,13783,722.2187586314976,0,13783,722.2187586314976,0,31932180316900,121659900,121.659900,50000000,31932180836000,519100,none,200.0,0.0,5.0798115730285645,-0.006638086400926113,19.314958572387695,0.0001534388866275549,-0.011240767315030098,0.021814648061990738,-0.0550842210650444,0.9468690752983093,-179.74169921875,0.404431750767308,2.496851648036932e-05,-0.03380284492663543,1.461030920958362,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,4,FFFF01FC,0000078B,0016FFF5,005FFFFA,0000B9CA,3C004E20,2BFCE494,4007F816,00000021,00000008,1,8,000000C8,00150200,10,0,0,81.6,1,0,0,1,0,11
2,9,13784,0.450000000,13784,722.2687586322427,0,13784,722.2687586322427,0,31932279315100,98998200,98.998200,50000000,31932279830100,515000,none,200.0,0.0,4.216556549072266,0.0540739968419075,14.905858039855957,-0.0003342655545566231,0.0013493498554453254,0.004726156126707792,-0.0540466234087944,0.9543344974517822,-179.75650024414062,0.6114166110383363,-0.0013882129700660802,0.14682519871661207,2.2636811722817223,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,4,000501A6,000005D3,00050001,005FFFFB,0000B9C8,3C004E20,2800E494,4007F816,00000021,00000009,1,9,000000A8,00150100,10,0,0,81.6,1,0,0,0,0,11
2,10,13785,0.500000000,13785,722.3187586329877,0,13785,722.3187586329877,0,31932380647200,101332100,101.332100,50000000,31932381141400,494200,none,200.0,0.0,4.77540397644043,-0.11857021600008011,12.044556617736816,-0.00026520388200879097,0.006052494049072266,0.011213937774300575,-0.052764877676963806,0.9410770535469055,-179.7303924560547,0.8445532960714192,-0.0010289708276980149,0.21462770831392208,3.13703678560588,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,4,FFF401DE,000004B4,000B0006,005EFFFB,0001B9CB,3C004E20,2800E494,4007F816,00000021,0000000A,1,10,000000A8,00150100,10,0,0,81.6,1,0,0,0,0,11
