sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000B9D1,3D0002BF,2BFCE494,4004E016,00000008,00000001
2,36983700,F80007FF,0000F800,00000000,00000000,0000B9D1,3C010212,2BF8E494,4004E016,00000000,00000002
3,121610100,00000000,00000001,00000000,00000000,0000B9D1,3C018226,2BF4E494,4004E016,00000000,00000003
4,61356400,00000000,00000001,00000000,00000000,0000B9D1,3C0281E1,2BF0E494,4004E016,00000000,00000004
5,66373200,00000000,00000001,00000000,00000000,0000B9D1,3C0301CD,2BF0E494,5004E016,00000000,00000005
6,64791300,FFB900DC,FF460514,0013FF83,00210038,0000B9D3,3C0281BC,2BF4E494,5004E016,00000000,00000006
7,176911500,00050149,FFD507FF,FFFEFFC9,00370052,0000B9D5,3C02018C,2BF8E494,4004E016,00000000,00000007
8,25482900,FFD700C8,004807FF,0008FFF6,00390060,0000B9D2,3C02819E,2BFCE494,4004E016,00000020,00000008
9,42981200,FFF901E1,001F0714,00190003,0036005C,FF01B9D2,3C03018D,2800E494,4004E016,00000020,00000009
10,48795500,FFED0194,001704C2,FFF00004,00350054,0001B9D4,3C0481D1,2800E494,4004E016,00000020,0000000A
11,48783600,FFF8018A,00170419,00000007,0033004E,0001B9D3,3C0581AA,2800E494,4004E016,00000020,0000000B
12,50239500,FFF001BA,001503B1,00070007,00310048,0001B9D3,3C0681A8,2800E494,4004E016,00000020,0000000C
13,59840300,FFF201AE,00150383,00060008,002F0042,0002B9D5,3C08019C,2800E494,4004E016,00000020,0000000D
14,169477600,FFFC0182,0014037B,FFFF000B,002C003C,0002B9D4,3C0981E8,2800E494,4004E016,00000020,0000000E
15,15805800,FFF701A4,00150382,FFFC000C,00290036,0002B9D3,3C0A81BF,2800E494,4004E016,00000020,0000000F
16,49724900,FFF60191,00150392,FFFD000E,00250030,0003B9D3,3C0C01A2,2800E494,5004E016,00000020,00000010
17,50726100,FFF601AF,001503A0,FFFE000E,0021002A,0003B9D2,3C0D01D3,2800E494,5004E016,00000020,00000011
18,50487700,FFF90184,001503B0,FFFE000F,001D0024,0003B9D1,3C0E81D8,2800E494,5004E016,00000020,00000012
19,48744700,FFFB019B,001603BE,00030010,0019001E,0004B9D1,3C0F81A6,2800E494,5004E016,00000020,00000013
20,51321000,FFFC0161,001403C7,FFF9000F,00140018,0004B9D0,3C10819D,2800E494,5004E016,00000020,00000014
21,64278700,FFF70187,001203C7,0002000D,00100013,0004B9D0,3C1201AD,2800E494,5004E016,00000020,00000015
22,196042500,0000017A,001303CF,FFFC000E,000C000E,0005B9CF,3C1301A2,2800E494,5004E016,00000020,00000016
23,15149400,FFFC018C,000F03D2,FFFF000C,00090009,0005B9CF,3C1401A4,2800E494,5004E016,00000020,00000017
24,50146900,FFFD017C,000C03CD,FFFF000A,00060005,0005B9CE,3C1581B3,2800E494,6004E016,00000020,00000018
25,52136000,00010184,000C03D2,FFFF0009,00030001,0005B9CE,3C1681D9,2800E494,6004E016,00000020,00000019
26,72459700,FFFD0186,000603CF,FFFF0005,0001FFFF,0006B9CE,3C1781B0,2800E494,6004E016,00000020,0000001A
27,98574700,FFFD0192,000303CC,FFFF0003,0000FFFE,0006B9CD,3C188182,2800E494,6004E016,00000020,0000001B
28,334801500,00010197,000003D0,00000001,0000FFFD,0006B9CD,3C1A01EE,2800E494,6004E016,00000020,0000001C
29,20539100,000001A3,FFFE03CE,0000FFFF,0000FFFE,0007B9CD,3C1B819C,2800E494,6004E016,00000020,0000001D
30,46652800,FFFF01B0,FFFE03D2,0000FFFE,0000FFFE,0007B9CD,3C1C81B2,28012D5E,6004E016,00000020,0000001E
31,52611600,FFFF01C0,FFFE03D6,0000FFFE,0001FFFF,0007B9CD,3C1E01A6,28012D5E,6004E016,00000020,0000001F
32,69343100,000301D1,FFFF03DA,FFFFFFFE,0001FFFF,0008B9CD,3C1F81F6,28012D5E,6004E016,00000020,00000020
33,81745900,FFFF00DE,FFFF03D3,00000000,0002FFFF,0008B9CD,3C20021F,28012D5E,7004E016,00000020,00000021
34,205484900,000100CD,FFFF03D4,00000000,00020000,0008B9CD,3C2081D2,28012D5E,7004E016,00000020,00000022
35,13449400,0001014E,000003D4,00000000,00020000,0008B9CD,3C21818C,28012D5E,7004E016,00000020,00000023
36,51799700,FFFF0297,000003D4,0000FFFE,00020000,0009B9CD,3C2401E1,28012D5E,B004E016,00000020,00000024
37,49462000,000002BE,000003D5,FFFFFFFF,00030000,0009B9CD,3C2601AB,28012D5E,9004E016,00000020,00000025
38,50505800,FFFF028C,000003D6,0000FFFF,00030000,000AB9CD,3C2801B9,28012D5E,9004E016,00000020,00000026
39,68718100,00010228,000003D6,00000000,00030000,000AB9CD,3C298186,28012D5E,9004E016,00000020,00000027
40,191735100,00000222,000003D5,00000000,00030000,000BB9CD,3C2B0196,28012D5E,9004E016,00000020,00000028
41,15653000,FFFF01E2,000003D5,00000000,00030000,000BB9CD,3C2D01BF,28012D5E,9004E016,00000020,00000029
42,49227800,000201F3,000003D5,00000000,00030000,000CB9CD,3C2E018C,28012D5E,9004E016,00000020,0000002A
43,49988600,FFFE01CA,000003D5,00000000,00030000,000CB9CD,3C2F8198,28012D5E,9004E016,00000020,0000002B
44,49567100,000001E4,000003D5,00000000,00030000,000CB9CD,3C310183,28012D5E,9004E016,00000020,0000002C
45,52055900,000101C4,000003D5,00000000,00030000,000DB9CD,3C3201B5,28012D5E,9004E016,00000020,0000002D
46,66277400,FFFF01E1,000003D5,00000000,00030000,000DB9CD,3C3381AE,28012D5E,9004E016,00000020,0000002E
