sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000DD0B,3C004E20,2BFCE494,4004E016,00000001,00000001
2,136657600,F800F800,0000F800,00000000,00000000,0000DD0B,3C004E20,2BF8E494,4004E016,00000001,00000002
3,147667800,00000000,00000001,00000000,00000000,0000DD0B,3C004E20,2BF4E494,4004E016,00000001,00000003
4,69235200,00000000,00000001,00000000,00000000,0000DD0B,3C004E20,2BF0E494,4004E016,00000001,00000004
5,116273200,00000000,00000001,00000000,00000000,0000DD0B,3C004E20,2BF0E494,5004E016,00000001,00000005
6,119022100,00010028,0000014F,0000FFFE,00000000,0000DD0B,3C004E20,2BF0E494,5004E016,00000001,00000006
7,82982700,000000F8,000007FF,0000FFFE,00000000,0000DD0B,3C004E20,2BF8E494,5004E016,00000021,00000007
8,95825000,FFFE012B,000007FF,000AFFFF,00010000,0000DD0B,3C004E20,2BFCE494,4004E016,00000021,00000008
9,92437200,000601AE,000407FF,00150005,FFFF0000,0000DD09,3C004E20,2800E494,4004E016,00000021,00000009
10,92484100,000A01F5,000105F7,FFFAFFFF,FFFFFFFF,0001DD05,3C004E20,2800E494,4004E016,00000021,0000000A
11,98226000,FFF401CF,000004AD,FFFFFFFE,FFFFFFFF,0001DD03,3C004E20,2800E494,4004E016,00000021,0000000B
12,111366300,00030190,FFFF03F2,FFF7FFFE,0000FFFF,0001DD01,3C004E20,2800E494,4004E016,00000021,0000000C
13,126677900,FFFC01CB,FFFF0392,0001FFFD,00010000,0002DCFF,3C004E20,2800E494,4004E016,00000021,0000000D
14,139857900,FFFC0186,0000036C,0001FFFF,00010000,0002DCFE,3C004E20,2800E494,4004E016,00000021,0000000E
15,131414100,FFFD01A1,00000368,0006FFFE,00020000,0003DCFF,3C004E20,2800E494,4004E016,00000021,0000000F
16,121337400,00010184,00000375,0009FFFF,00020000,0003DCFF,3C004E20,2800E494,5004E016,00000021,00000010
17,186320600,FFFF0193,00000389,FFFEFFFF,00020000,0003DD00,3C004E20,2800E494,5004E016,00000021,00000011
18,145577000,0001017E,0000039D,00080000,00020000,0003DD01,3C004E20,2800E494,5004E016,00000021,00000012
19,115493400,00010195,000003AE,FFFE0000,00020000,0004DD02,3C004E20,2800E494,5004E016,00000021,00000013
20,145555500,00010182,000003BC,00060000,00020000,0004DD03,3C004E20,2800E494,5004E016,00000021,00000014
21,169136200,00020197,000003C7,FFFD0000,00020000,0004DD03,3C004E20,2800E494,5004E016,00000021,00000015
22,139016900,FFFF0188,000003CE,00020000,00020000,0005DD03,3C004E20,2800E494,5004E016,00000021,00000016
23,146583700,00000191,000003D2,00000000,00020000,0005DD03,3C004E20,2BFCE494,5004E016,00000021,00000017
24,150781000,0000017D,000003D5,00000000,00020000,0005DD03,3C004E20,2BFCE494,6004E016,00000021,00000018
25,133326300,00000189,000003D6,00000000,00020000,0006DD03,A8004E20,2000E494,6004600B,00000018,00000019
26,145097400,0000017D,000003D6,00000000,00020000,0006DD03,AA004E20,2000E494,6004600C,00000018,0000001A
27,145548900,00000137,000003D7,00000000,00020000,0006DD03,AC004E20,2000E494,6004600D,00000018,0000001B
28,135034200,FFFF00EB,000003D7,00000001,00020000,0006DD03,AE004E20,2000E494,6004600E,00000018,0000001C
29,140398700,000200C1,000003D6,00000001,00020000,0006DD03,AC004E20,2000E494,6004600D,00000018,0000001D
30,134284100,FFFF00A6,000003D6,00000001,00020000,0006DD03,AA004E20,20013FDE,6004600C,00000018,0000001E
31,106442400,00000099,000003D5,00000001,00010000,0007DD03,A8004E20,20013FDE,6004600B,00000018,0000001F
32,99456600,0001008E,000003D5,00000001,00010000,0007DD03,A6004E20,20013FDE,6004600A,00000018,00000020
33,88049800,00000092,000003D5,00000000,00010000,0007DD03,A8004E20,20013FDE,6004600B,00000018,00000021
34,106632400,FFFF00B4,000003D5,00000000,00010000,0007DD03,AA004E20,20013FDE,6004600C,00000018,00000022
35,89954700,000100DC,000003D5,00000000,00010000,0007DD03,AC004E20,20013FDE,6004600D,00000020,00000023
36,89287300,FFFF00F5,000003D7,00000000,00010000,0007DD03,AE004E20,20013FDE,6004600E,00000020,00000024
37,97030900,0001010B,000003DA,00000000,00010000,0008DD03,AC004E20,20013FDE,6004600D,00000020,00000025
38,91987200,0000005B,000003D2,00000001,00010000,0008DD03,AA004E20,20013FDE,7004600C,00000020,00000026
39,116794300,00000016,000003D3,00000000,00010000,0008DD03,A8004E20,20013FDE,6004600B,00000020,00000027
40,96881200,FFFF0056,000003D4,00000001,00010000,0008DD03,A6004E20,20013FDE,7004600A,00000020,00000028
41,102422200,FFFF00D3,000003D4,0000FFFF,00010000,0008DD03,A8004E20,20013FDE,7004600B,00000020,00000029
42,184838000,000000DA,000003D5,00000000,00010000,0008DD03,AA004E20,20013FDE,7004600C,00000020,0000002A
43,68852300,00000126,000003D5,0000FFFF,00010000,0008DD03,AC004E20,20013FDE,7004600D,00000020,0000002B
44,103086800,000101C7,000003D4,0000FFFF,00010000,0009DD03,AE004E20,20013FDE,B004600E,00000020,0000002C
45,103946700,00010239,000003D5,0000FFFF,00020000,0009DD03,AC004E20,20013FDE,9004600D,00000020,0000002D
46,315891400,FFFF01AE,000003D6,00000000,00020000,0009DD03,AA004E20,20013FDE,9004600C,00000020,0000002E
47,50758500,00000194,000003D5,00000000,00020000,000ADD03,A8004E20,20013FDE,9004600B,00000020,0000002F
48,111029000,00000135,000003D6,00000000,00020000,000ADD03,A6004E20,20013FDE,9004600A,00000020,00000030
49,96578700,0001012A,000003D5,00000000,00020000,000ADD03,3C004E20,28013FDE,9004E016,00000019,00000031
50,91256500,FFFF00ED,000003D5,00000001,00020000,000ADD03,3C004E20,28013FDE,9004E016,00000019,00000032
51,85235800,0001011D,000003D5,00000000,00020000,000BDD03,3C004E20,28013FDE,9004E016,00000019,00000033
52,96502200,00000120,000003D5,00000000,00020000,000BDD03,3C004E20,28013FDE,9004E016,00000019,00000034
53,105494000,FFFF015E,000003D5,00000000,00020000,000BDD03,3C004E20,28013FDE,9004E016,00000019,00000035
54,109632300,00010158,000003D5,00000000,00020000,000BDD03,3C004E20,28013FDE,9004E016,00000019,00000036
55,114063100,FFFE018A,000003D5,0000FFFF,00020000,000CDD03,3C004E20,28013FDE,9004E016,00000019,00000037
56,132901200,0001017D,000003D5,00000000,00020000,000CDD03,3C004E20,28013FDE,9004E016,00000019,00000038
57,125738100,000001A9,000003D5,0000FFFF,00020000,000CDD03,3C004E20,28013FDE,90038816,00000019,00000039
58,111125200,00000199,000003D5,00000000,00020000,000DDD03,3C004E20,28013FDE,90038816,00000019,0000003A
59,143904700,000101C0,000003D5,00000000,00020000,000DDD03,3C004E20,28013FDE,90038816,00000021,0000003B
60,127385700,000001AF,000003D5,00000000,00020000,000DDD03,3C004E20,28016749,90038816,00000021,0000003C
61,115106700,000001D3,000003D5,00000000,00030000,000EDD03,3C004E20,28016749,90038816,00000021,0000003D
62,119867300,000001C4,000003D5,00000000,00030000,000EDD03,3C004E20,28016749,90038816,00000021,0000003E
63,99812400,000001E5,000003D5,00000000,00030000,000FDD03,3C004E20,28016749,90038816,00000021,0000003F
64,159687000,000001D7,000003D5,00000000,00030000,000FDD03,3C004E20,28016749,A002E016,00000021,00000040
65,72518200,FFFF01C9,000003D5,00000000,00030000,000FDD03,3C004E20,28016749,A002E016,00000021,00000041
66,115361900,00020102,000003D6,00000001,00030000,000FDD03,3C004E20,28016749,A002C816,00000021,00000042
67,118492000,FFFF0064,000003D6,00000002,00020000,000FDD03,3C004E20,28016749,A002C816,00000021,00000043
68,130929500,0001FFBC,000003D6,00000002,00010000,000FDD03,3C004E20,28016749,A002C816,00000021,00000044
69,137105100,FFFFFF78,000003D5,00000002,00010000,000FDD03,3C004E20,28016749,A002C816,00000021,00000045
70,134815100,0000FF2F,000003D5,00000002,00000000,000FDD03,3C004E20,28016749,A002C816,00000021,00000046
71,139294400,0001FF23,000003D5,00000001,00000000,000FDD03,3C004E20,28016749,A002A816,00000021,00000047
72,123049100,0000FEFB,000003D5,00000001,FFFF0000,000FDD03,3C004E20,28016749,A002A816,00000021,00000048
73,131040400,0000FF09,000005E6,00000001,FFFF0000,000EDD03,3C004E20,1C016749,A2019016,00000020,00000049
74,106730400,FFFFFED0,000005F0,00000001,FFFF0000,000EDD03,3C004E20,1C016749,A2019016,00000020,0000004A
75,85471800,0001FE94,000005FA,00000001,FFFF0000,000EDD03,3C004E20,1C016749,92019016,00000020,0000004B
76,97578400,0001FE68,00000604,00000001,FFFE0000,000DDD03,3C004E20,1C016749,92019016,00000020,0000004C
77,88858000,FFFFFE84,000005FA,00000000,FFFE0000,000DDD03,3C004E20,1C016749,92019016,00000020,0000004D
78,100892600,0000FE66,000005F0,00000001,FFFE0000,000DDD03,3C004E20,1C016749,92019016,00000020,0000004E
79,91869600,0000FE87,000005E6,00000000,FFFE0000,000DDD03,3C004E20,1C016749,92019016,00000020,0000004F
80,102307000,0001FE6A,000005DC,00000000,FFFE0000,000CDD03,3C004E20,28016749,9002A816,00000020,00000050
81,104282400,FFFFFEB3,000005E6,0000FFFF,FFFE0000,000CDD03,3C004E20,28016749,9002A816,00000020,00000051
82,100084900,0001FF28,000005F0,0000FFFF,FFFE0000,000CDD03,3C004E20,28016749,9002A816,00000020,00000052
83,84422200,FFFEFF6B,000005FA,0000FFFF,FFFE0000,000CDD03,3C004E20,28016749,9002A816,00000020,00000053
84,90548200,0001FF54,00000604,0000FFFF,FFFF0000,000CDD03,3C004E20,28016749,9002A816,00000020,00000054
85,91598500,0001FF78,000005FA,0000FFFF,FFFF0000,000CDD03,3C004E20,28016749,9002A816,00000020,00000055
86,99591600,FFFEFF5D,000005F0,00000000,FFFF0000,000BDD03,3C004E20,28016749,9002A816,00000020,00000056
87,78589200,0000FF7D,000005E6,0000FFFF,FFFF0000,000BDD03,3C004E20,28016749,9002A816,00000020,00000057
88,87990300,0001FF61,000005DC,00000000,FFFF0000,000BDD03,3C004E20,28016749,9002A816,00000020,00000058
89,89218700,0000FF82,000005E6,00000000,FFFF0000,000BDD03,3C004E20,28016749,9002A816,00000020,00000059
90,88380900,FFFEFF50,000005F0,00000000,FFFF0000,000BDD03,3C004E20,28018A31,9002A816,00000020,0000005A
91,99162300,0003FF31,000005FA,00000000,FFFF0000,000BDD03,3C004E20,28018A31,9002A816,00000020,0000005B
92,94531600,FFFEFF04,00000604,00000001,FFFF0000,000BDD03,3C004E20,28018A31,9002A816,00000020,0000005C
93,114258500,0002FF28,000005FA,00000000,FFFF0000,000ADD03,3C004E20,28018A31,9002A816,00000020,0000005D
94,99213800,FFFFFE58,000005F0,00000002,FFFF0000,000ADD03,3C004E20,28018A31,5002A816,00000020,0000005E
95,99749500,0000FDDD,000005E6,00000001,FFFE0000,000ADD03,3C004E20,28018A31,7002A816,00000020,0000005F
96,117005300,0000FE12,000005DC,00000001,FFFE0000,0009DD03,3C004E20,28018A31,7002A816,00000020,00000060
97,92931100,0000FE72,000005E6,00000000,FFFE0000,0009DD03,3C004E20,28018A31,7002A816,00000020,00000061
98,91903300,0000FE6C,000005F0,00000000,FFFE0000,0009DD03,3C004E20,28018A31,7002A816,00000020,00000062
99,99858200,0001FEB1,000005FA,0000FFFF,FFFE0000,0008DD03,3C004E20,28018A31,7002A816,00000020,00000063
100,93127300,FFFFFE97,00000604,00000000,FFFE0000,0008DD03,3C004E20,28018A31,7002A816,00000020,00000064
101,88977000,0001FED3,000005FA,0000FFFF,FFFE0000,0008DD03,3C004E20,28018A31,7002A816,00000020,00000065
102,88895200,FFFFFEB3,000005F0,00000000,FFFE0000,0008DD03,3C004E20,28018A31,7002A816,00000020,00000066
103,113588500,0000FE71,000005E6,00000003,FFFE0000,0007DD03,3C004E20,28018A31,7002A816,00000020,00000067
104,92772100,0000F990,000005DC,00000006,FFFD0000,0006DD03,3C004E20,28018A31,6002A816,00000020,00000068
105,96657800,FFFFF904,000005E6,00000006,FFFB0000,0004DD03,3C004E20,28018A31,6002A816,00000020,00000069
106,97108700,0001F907,000005F0,00000006,FFF90000,0003DD03,3C004E20,28018A31,5002A816,00000020,0000006A
107,91853700,FFFFF928,000005FA,00000004,FFF80000,0001DD03,3C004E20,28018A31,5002A816,00000020,0000006B
108,104901200,0001F833,00000604,00000003,FFF70000,0000DD03,3C004E20,28018A31,4002A816,00000000,0000006C
109,96407400,FFFFFBB5,000005FA,0000FFFD,FFF70000,0000DD03,3C004E20,28018A31,4002A816,00000000,0000006D
110,101865500,00000000,000005F0,0000FFFA,FFF80000,0000DD03,3C004E20,28018A31,4002A816,00000000,0000006E
111,104303900,00000000,000005E6,0000FFFA,FFFA0000,0000DD03,3C004E20,28018A31,4002A816,00000000,0000006F
112,96780100,0000FFFF,000005DC,0000FFFB,FFFC0000,0000DD03,3C004E20,28018A31,4002A816,00000000,00000070
113,106264700,0000FFFE,000005E6,0000FFFC,FFFD0000,0000DD03,3C004E20,28018A31,4002A816,00000000,00000071
114,92646500,0000FFFF,000005F0,0000FFFD,FFFE0000,0000DD03,3C004E20,28018A31,4002A816,00000000,00000072
115,97733900,0000FFFF,000005FA,0000FFFE,FFFF0000,0000DD03,3C004E20,28018A31,4002A816,00000000,00000073
116,109929700,0000FFFF,00000604,0000FFFF,FFFF0000,0000DD03,3C004E20,28018A31,4002A816,00000000,00000074
117,94696400,0000FFFF,000005FA,00000000,FFFF0000,0000DD03,3C004E20,28018A31,4002A816,00000000,00000075
118,94649500,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,28018A31,4002A816,00000000,00000076
119,98866000,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,28018A31,4002A816,00000000,00000077
120,85089900,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000078
121,86459900,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000079
122,97345000,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000007A
123,84921700,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000007B
124,89047700,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000007C
125,94757000,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000007D
126,100617300,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000007E
127,93344000,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000007F
128,84171100,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000080
129,109244800,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000081
130,96137000,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000082
131,100823300,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000083
132,101502300,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000084
133,87393800,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000085
134,102642600,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000086
135,91965400,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000087
136,83607500,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000088
137,96181500,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000089
138,96791500,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000008A
139,100228200,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000008B
140,91527400,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000008C
141,89369800,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000008D
142,96303700,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000008E
143,93323400,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,0000008F
144,99313800,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000090
145,95846400,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000091
146,81765600,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000092
147,93320400,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000093
148,101935100,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000094
149,97831300,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801A7AA,4002A816,00000000,00000095
150,99644000,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,00000096
151,104656200,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,00000097
152,91625200,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,00000098
153,93723500,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,00000099
154,94438000,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,0000009A
155,99925500,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,0000009B
156,107783800,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,0000009C
157,90657800,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,0000009D
158,93756700,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,0000009E
159,90907900,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,0000009F
160,91839800,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000A0
161,84617400,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000A1
162,79295700,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000A2
163,99027600,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000A3
164,101997500,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000A4
165,97628600,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000A5
166,77632900,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000A6
167,93430900,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000A7
168,101629100,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000A8
169,96690000,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000A9
170,106378200,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000AA
171,90543200,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000AB
172,99288400,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000AC
173,90863000,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000AD
174,92812400,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000AE
175,97093400,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000AF
176,112300000,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000B0
177,94735000,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000B1
178,99827700,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000B2
179,117435700,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801C096,4002A816,00000000,000000B3
180,105788900,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000B4
181,96620700,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000B5
182,96254700,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000B6
183,90335700,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000B7
184,79497200,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000B8
185,108163700,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000B9
186,99118300,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000BA
187,102001400,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000BB
188,95367600,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000BC
189,99352100,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000BD
190,92686000,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000BE
191,97736500,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000BF
192,92507200,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000C0
193,94118200,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000C1
194,89305700,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000C2
195,100451700,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000C3
196,98678100,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000C4
197,97970000,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000C5
198,94347900,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000C6
199,85113100,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000C7
200,99800900,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000C8
201,101540300,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000C9
202,94197900,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000CA
203,85112700,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000CB
204,91323800,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000CC
205,97399900,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000CD
206,99904500,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000CE
207,90319400,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000CF
208,88043900,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000D0
209,103891800,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801D613,4002A816,00000000,000000D1
210,94212700,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801E6DA,4002A816,00000000,000000D2
211,85981500,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801E6DA,4002A816,00000000,000000D3
212,91440400,00000000,00000604,00000000,FFFF0000,0000DD03,3C004E20,2801E6DA,4002A816,00000000,000000D4
213,83475400,00000000,000005FA,00000000,FFFF0000,0000DD03,3C004E20,2801E6DA,4002A816,00000000,000000D5
214,78562400,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801E6DA,4002A816,00000000,000000D6
215,88723200,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801E6DA,4002A816,00000000,000000D7
216,90066200,00000000,000005DC,00000000,FFFF0000,0000DD03,3C004E20,2801E6DA,4002A816,00000000,000000D8
217,102846300,00000000,000005E6,00000000,FFFF0000,0000DD03,3C004E20,2801E6DA,4002A816,00000000,000000D9
218,108197600,00000000,000005F0,00000000,FFFF0000,0000DD03,3C004E20,2801E6DA,4002A816,00000000,000000DA
