sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
24,80272000,00030192,000003D5,00000000,00020000,00050031,3C004E20,2BFCE494,6007F816,00000021,00000018
25,88585500,FFFE018E,012C03D6,00000000,0002FCE0,00060031,3C004E20,2800E494,6007F816,00000020,00000019
26,84197600,00030189,012C03D6,00000000,00020320,00060031,3C004E20,2800E494,6007F816,00000020,0000001A
27,68942000,FFFE0147,012C03D7,00000000,0002FCE0,00060031,3C004E20,2800E494,6007F816,00000020,0000001B
28,63517800,00000114,012C03D6,00000001,00020320,00060031,3C004E20,2800E494,6007F816,00000020,0000001C
29,66965200,000300F2,012C03D6,00000001,0002FCE0,00060031,3C004E20,2800E494,6007F816,00000020,0000001D
30,65262100,FFFE00E1,012C03D6,00000001,00020320,00070031,3C004E20,28012E6C,6007F816,00000020,0000001E
31,76255700,FFFE00D7,012C03D5,00000001,0002FCE0,00070031,3C004E20,28012E6C,6007F816,00000020,0000001F
32,79122000,000000D0,012C03D5,00000000,00020320,00070031,3C004E20,28012E6C,6007F816,00000020,00000020
33,75496500,000400D2,012C03D5,00000000,0001FCE0,00070031,3C004E20,28012E6C,6007F816,00000020,00000021
34,73555300,FFFE00D1,012C03D5,00000000,00010320,00070031,3C004E20,28012E6C,6007F816,00000020,00000022
35,64026600,FFFE00D4,012C03DC,00000000,0001FCE0,00070031,3C004E20,28012E6C,6007F816,00000020,00000023
36,119689800,FFFF00A3,012C03D2,00000001,00010320,00070031,3C004E20,28012E6C,6007F816,00000020,00000024
37,106760400,0000FFDF,012C03D3,00000001,0001FCE0,00080031,3C004E20,28012E6C,6007F816,00000020,00000025
38,82726800,0000FFEC,012C03D3,00000001,00010320,00070031,3C004E20,28012E6C,6007F816,00000020,00000026
39,90766000,FFFF005A,012C03D4,00000000,0001FCE0,00080031,3C004E20,28012E6C,6007F816,00000020,00000027
40,93737100,0003006F,012C03D4,00000000,00010320,00080031,3C004E20,28012E6C,7007F816,00000020,00000028
41,82978700,000200CF,012C03D5,0000FFFF,0001FCE0,00080031,3C004E20,28012E6C,7007F816,00000020,00000029
42,77166200,FFFE00D1,012C03D5,00000000,00010320,00080031,3C004E20,28012E6C,7007F816,00000020,0000002A
43,68437800,FFFE011F,012C03D5,0000FFFF,0001FCE0,00080031,3C004E20,28012E6C,7007F816,00000020,0000002B
44,66840000,000201BA,012C03D4,0000FFFF,00010320,00090031,3C004E20,28012E6C,B007F816,00000020,0000002C
45,61005000,FFFE021B,012C03D5,0000FFFF,0002FCE0,00090031,3C004E20,28012E6C,9007F816,00000020,0000002D
46,62518300,00030181,012C03D6,00000000,00020320,00090031,3C004E20,28012E6C,9007F816,00000020,0000002E
47,59852200,FFFD0159,012C03D5,00000000,0002FCE0,000A0031,3C004E20,28012E6C,9007F816,00000020,0000002F
48,61458000,000200FE,012C03D5,00000001,00020320,000A0031,3C004E20,28012E6C,9007F816,00000020,00000030
49,57724200,00020101,012C03D5,00000000,0002FCE0,000A0031,3C004E20,28012E6C,9007F816,00000020,00000031
50,61650400,FFFE00C8,012C03D5,00000001,00020320,000A0031,3C004E20,28012E6C,9007F816,00000020,00000032
51,60620500,FFFF00DF,012C03D5,00000000,0002FCE0,000A0031,3C004E20,28012E6C,9007F816,00000020,00000033
52,58675800,FFFD00AF,012C03D5,00000001,00010320,000A0031,3C004E20,28012E6C,9007F816,00000020,00000034
53,65957600,000600CA,012C03D5,00000000,0001FCE0,000B0031,3C004E20,28012E6C,9007F816,00000020,00000035
54,61010300,FFFF00A4,012C03D5,00000001,00010320,000B0031,3C004E20,28012E6C,9007F816,00000020,00000036
55,60320800,FFFE00BF,012C03D5,00000000,0001FCE0,000B0031,3C004E20,28012E6C,9007F816,00000020,00000037
56,61260200,FFFF00A1,012C03D5,00000000,00010320,000B0031,3C004E20,28012E6C,9007F816,00000020,00000038
57,60663300,FFFE00BD,012C03D5,00000000,0001FCE0,000B0031,3C004E20,28012E6C,9007F816,00000020,00000039
58,59909600,0005009B,012C03D5,00000000,00010320,000B0031,3C004E20,28012E6C,9007F816,00000020,0000003A
59,61587700,000000BE,012C03D5,00000000,0001FCE0,000B0031,3C004E20,28012E6C,9007F816,00000020,0000003B
60,58776400,FFFF009B,012C03D5,00000000,00010320,000C0031,3C004E20,2801480E,9007F816,00000020,0000003C
61,60569000,FFFD00BD,012C03D5,00000000,0001FCE0,000C0031,3C004E20,2801480E,9007F816,00000020,0000003D
62,60708700,0000009F,012C03D5,00000000,00010320,000C0031,3C004E20,2801480E,9007F816,00000020,0000003E
63,59547900,000300BC,012C03D5,00000000,0001FCE0,000C0031,3C004E20,2801480E,9007F816,00000020,0000003F
64,60665300,000100A3,012C03D5,00000000,00010320,000C0031,3C004E20,2801480E,9007F816,00000020,00000040
65,62329200,FFFF00BD,012C03D5,00000000,0001FCE0,000C0031,3C004E20,2801480E,9007F816,00000020,00000041
66,61208600,FFFF00A2,012C03D5,00000000,00010320,000C0031,3C004E20,2801480E,9007F816,00000020,00000042
67,61437000,FFFD00C0,012C03D5,00000000,0001FCE0,000D0031,3C004E20,2801480E,9007F816,00000020,00000043
68,59179800,000300A5,012C03D5,00000000,00010320,000D0031,3C004E20,2801480E,90FFF816,00000020,00000044
69,61674800,FFAD00BD,012C03D5,FFBA0000,0001FCE0,FF0D0027,3C004E20,2801480E,9007F816,00000020,00000045
70,61544000,FFBE00A1,012C03D5,FFCF0000,00010320,FF0D0016,3C004E20,2801480E,9007F816,00000020,00000046
71,61018600,001000C4,012C03D5,FFE00000,0001FCE0,FF0D000B,3C004E20,2801480E,9007F816,00000020,00000047
72,58084500,000100AA,012C03D5,FFEB0000,00010320,FF0D0004,3C004E20,2801480E,9007F816,00000020,00000048
73,61832400,FFFA00C5,012C03D5,FFF30000,0001FCE0,000DFFFF,3C004E20,2801480E,9007F816,00000020,00000049
74,61349000,FFF900AF,012C03D5,FFF80000,00010320,000DFFFC,3C004E20,2801480E,9007F816,00000020,0000004A
75,56923400,FFFE00C6,012C03D5,FFFB0000,0001FCE0,000EFFFB,3C004E20,2801480E,9007F816,00000020,0000004B
76,64217800,FFF600B2,012C03D5,FFFD0000,00010320,000EFFFA,3C004E20,2801480E,9007F816,00000020,0000004C
77,60344400,FFFD00C9,012C03D5,FFFE0000,0001FCE0,000EFFF9,3C004E20,2801480E,9007F816,00000020,0000004D
78,59378100,000000B4,012C03D5,FFFF0000,00010320,000EFFF9,3C004E20,2801480E,9007F816,00000020,0000004E
79,68609100,FFF800CC,012C03D5,FFFF0000,0001FCE0,000EFFF8,3C004E20,2801480E,9007F816,00000020,0000004F
80,64288800,FFFE00B5,012C03D5,00000000,00010320,000EFFF8,3C004E20,2801480E,A007F816,00000020,00000050
81,53692800,000100CE,012C03D5,00000000,0001FCE0,000FFFF8,3C004E20,2801480E,A007F816,00000020,00000051
82,64606000,FFFF00BB,012C03D5,00000000,00010320,000FFFF8,3C004E20,2801480E,A007F816,00000020,00000052
83,65977500,000100D0,012C03D5,00000000,0001FCE0,000FFFF8,3C004E20,2801480E,A007F816,00000020,00000053
84,57538700,000000BD,012C03D5,00000000,00010320,000FFFF8,3C004E20,2801480E,A007F816,00000020,00000054
85,61613200,FFFF00D2,012C03D5,00000000,0001FCE0,000FFFF8,3C004E20,2801480E,A007F816,00000020,00000055
86,61758600,FFFE00C2,012C03D5,00000000,00010320,000FFFF8,3C004E20,2801480E,A007F816,00000020,00000056
87,60739800,FFFA00D4,012C03D5,00000000,0001FCE0,0010FFF8,3C004E20,2801480E,A007F816,00000020,00000057
88,61261700,000100C5,012C03D5,00000000,00010320,0010FFF8,3C004E20,2801480E,A007F816,00000020,00000058
89,57758700,000000D5,012C03D5,00000000,0001FCE0,0010FFF8,3C004E20,2801480E,A007F816,00000020,00000059
90,62991300,000000C8,012C03D5,00000000,00010320,0010FFF8,3C004E20,28015D91,A007F816,00000020,0000005A
91,58238300,FFFF00D9,012C03D5,00000000,0001FCE0,0010FFF8,3C004E20,28015D91,A007F816,00000020,0000005B
92,60089200,000100CB,012C03D5,00000000,00010320,0010FFF8,3C004E20,28015D91,A007F816,00000020,0000005C
93,483138400,000000DD,012C03D5,00000000,0001FCE0,0010FFF8,3C004E20,28015D91,A007F816,00000020,0000005D
94,92433000,000000CC,012C03D5,00000000,00010320,0011FFF8,3C004E20,28015D91,A007F816,00000020,0000005E
95,77639700,FFFF00E0,012C03D5,00000000,0001FCE0,0011FFF8,3C004E20,28015D91,A007F816,00000020,0000005F
96,62920500,000100D3,000003D5,00000000,00010000,0011FFF8,3C004E20,28015D91,A007F816,00000021,00000060
97,61848100,000000E7,000003D5,00000000,00010000,0011FFF8,3C004E20,28015D91,A007F816,00000021,00000061
98,61144400,00000111,000003D5,00000000,00010000,0011FFF8,3C004E20,28015D91,A007F816,00000021,00000062
99,57379400,FFFF016A,000003D5,0000FFFF,00020000,0012FFF8,3C004E20,28015D91,A007F816,00000021,00000063
100,61746100,00020192,000003D5,0000FFFF,00020000,0012FFF8,3C004E20,28015D91,A007F816,00000021,00000064
101,57193300,000101CA,000003D5,0000FFFF,00020000,0012FFF8,3C004E20,28015D91,A007F816,00000021,00000065
102,64470600,000101DC,000003D5,0000FFFF,00020000,0013FFF8,3C004E20,28015D91,A007F816,00000021,00000066
103,64309200,000001F2,000003D5,0000FFFF,00020000,0013FFF8,3C004E20,2BFD5D91,A007F816,00000021,00000067
104,63541000,000101FC,000003D5,0000FFFF,00030000,0014FFF8,3C004E20,2BFD5D91,A007F816,00000021,00000068
105,75037600,FFF90204,000003D5,00000000,00030000,0014FFF8,3C004E20,2BFD5D91,A007F816,00000021,00000069
106,71330400,0002020E,000003D5,00000000,00030000,0014FFF8,3C004E20,2BFD5D91,A007F816,00000021,0000006A
107,101188500,0001020F,000003D5,00000000,00030000,0015FFF8,3C004E20,2BFD5D91,A007F816,00000021,0000006B
108,87854500,00010216,000003D5,00000000,00030000,0015FFF8,3C004E20,2BFD5D91,A007F816,00000021,0000006C
109,93733800,00010219,000003D5,00000000,00030000,0016FFF8,3C004E20,2BFD5D91,A007F816,00000021,0000006D
110,89221300,0001021F,000003D5,00000000,00030000,0016FFF8,3C004E20,2BFD5D91,B007F816,00000021,0000006E
111,82355000,0001021C,000003D5,00000000,00030000,0016FFF8,3C004E20,2BFD5D91,B007B016,00000021,0000006F
112,84838900,00010220,000003D5,00000000,00030000,0017FFF8,3C004E20,2BFD5D91,B007B016,00000021,00000070
113,74207800,0011021D,000003D5,000B0000,00030000,0017FFFA,3C004E20,2BFD5D91,B007B016,00000021,00000071
114,69315100,001B021D,000103D5,00160000,00030000,0018FFFF,3C004E20,2BFD5D91,B007B016,00000021,00000072
115,70563000,00210257,000103D4,00200000,00030000,00180007,3C004E20,2BFD5D91,F0077016,00000021,00000073
116,62392700,0029025F,000103D5,00280000,0003FFFF,00190012,3C004E20,2BFD5D91,E0077016,00000021,00000074
117,94815700,0031020C,000103D5,00300000,0003FFFF,0019001F,3C004E20,2BFD5D91,E0077016,00000021,00000075
118,68553400,003D01D6,000103D5,00370000,0003FFFF,0019002E,3C004E20,2BFD5D91,E0077016,00000021,00000076
119,73948400,004501B4,000103D5,003D0001,0003FFFF,001A003F,3C004E20,2BFD5D91,E0076016,00000021,00000077
120,75225800,0052019C,000103D5,0043012C,0320FFFF,FF1A0051,3C004E20,2BFD7AE7,E0076016,00000020,00000078
121,74535100,00340186,000003D5,0030012C,FCE0FFFF,FF1A0061,3C004E20,2BFD7AE7,E0076016,00000020,00000079
122,68391700,00300157,000003D5,0021012C,0320FFFF,FF1B006C,3C004E20,2BFD7AE7,E0074816,00000020,0000007A
123,74517000,002E0132,000003D5,0016012C,FCE0FFFF,FF1B0074,3C004E20,2BFD7AE7,E006F816,00000020,0000007B
124,87781700,002E0119,000003D5,000E012C,0320FFFF,FF1B0078,3C004E20,2BFD7AE7,E006B016,00000020,0000007C
125,85285100,002B0100,000003D5,0008012C,FCE0FFFF,FF1B007B,3C004E20,2BFD7AE7,E0066016,00000020,0000007D
126,87450900,0020008B,000003D5,0004012C,0320FFFF,FF1B007D,3C004E20,2BFD7AE7,E0061816,00000020,0000007E
127,88692900,001CFFC3,000003D6,0001012C,FCE0FFFF,FF1B007E,3C004E20,28017AE7,E005D816,00000020,0000007F
128,84841500,0017FF67,000003D5,0000012C,0320FFFF,FF1B007E,3C004E20,28017AE7,E0059816,00000020,00000080
129,78657100,0010FF34,000003D5,FFFF012C,FCE00000,FF1B007E,3C004E20,28017AE7,E0056016,00000020,00000081
130,71950800,000DFF16,000003D5,FFFF012C,03200000,FF1B007D,3C004E20,28017AE7,E0052816,00000020,00000082
131,67809300,0009FEE8,000003D5,FFFF012C,FCE00000,FF1A007D,3C004E20,28017AE7,E004F816,00000020,00000083
132,64370900,0007FE7E,000003D5,FFFF012C,03200000,FF1A007C,3C004E20,28017AE7,E004C816,00000020,00000084
133,62052600,0002FE6E,000003D5,FFFF012C,FCE00000,FF1A007C,3C004E20,28017AE7,E0049816,00000020,00000085
134,62633000,0003FE6B,000003D5,FFFF012C,03200000,001A007C,3C004E20,28017AE7,E0046816,00000020,00000086
135,59928200,0003FE6A,000003D5,FFFF012C,FCE00000,0019007B,3C004E20,28017AE7,E0044816,00000020,00000087
136,59987600,0000FE68,000003D5,FFFF012C,03200000,0019007B,3C004E20,28017AE7,E00C2016,00000020,00000088
137,62460500,0067FE65,000403D5,0050012C,FCE0FFFF,00190088,3C004E20,28017AE7,E00BF816,00000020,00000089
138,62927100,00D5FE5B,000403D5,0099012C,0320FFFE,001800AC,3C004E20,28017AE7,E00BE016,00000020,0000008A
139,59816100,00E4FE5C,000303D5,00CE012C,FCE0FFFD,001800E1,3C004E20,28017AE7,E00BD016,00000020,0000008B
140,60007600,0101FE63,000203D5,00F3012C,0320FFFC,00180123,3C004E20,28017AE7,E00BC816,00000020,0000008C
141,63595700,011CFE66,000203D5,010B012C,FCE0FFFC,0017016D,3C004E20,28017AE7,E00BC016,00000020,0000008D
142,60892200,0147FE6A,000203D5,011A012C,0320FFFB,001701BC,3C004E20,28017AE7,E00BC816,00000020,0000008E
143,62508800,015EFE6B,000203D4,0122012C,FCE0FFFB,0017020E,3C004E20,28017AE7,E00BC816,00000020,0000008F
144,60204600,0178FE6E,000103D4,0126012C,0320FFFA,FF160262,3C004E20,28017AE7,E00BD016,00000020,00000090
145,65148300,018AFE6F,000103D4,0127012C,FCE0FFFA,FF1602B7,3C004E20,28017AE7,E00BE016,00000020,00000091
146,62355300,0195FE73,000103D4,0126012C,0320FFFA,FF16030B,3C004E20,28017AE7,E00BE816,00000020,00000092
147,62500300,01A2FEA2,000103D4,0125012C,FCE0FFF9,FF15035F,3C004E20,28017AE7,E00BF816,00000020,00000093
148,62639800,01A7FF00,000103D4,0124012C,0320FFF9,FF1503B3,3C004E20,28017AE7,E0040816,00000020,00000094
149,62947700,0123FF0C,FFFC03D5,00C5012C,FCE0FFFA,FF1503F6,3C004E20,28017AE7,E0042016,00000020,00000095
150,64794300,00C7FF13,FFFD03D5,007E012C,0320FFFB,FF150422,3C004E20,280190AA,E0043016,00000020,00000096
151,61568800,00C4FF12,FFFE03D5,004D012C,FCE0FFFC,FF15043D,3C004E20,280190AA,D0043016,00000020,00000097
152,60689100,00AAFF14,FFFE03D5,002C012C,0320FFFC,FF14044D,3C004E20,280190AA,D00C2816,00000020,00000098
153,60810500,00EEFF0A,000203D5,0068012C,FCE0FFFC,FF140462,3C004E20,280190AA,D00C1816,00000020,00000099
154,62368500,013DFEFF,000203D5,00A2012C,0320FFFB,0014048B,3C004E20,280190AA,D00C0816,00000020,0000009A
155,81740200,012AFF06,000103D5,00CD012C,FCE0FFFB,001404C1,3C004E20,280190AA,D0041016,00000020,0000009B
156,60702000,009FFF13,FFFC03D5,0089012C,0320FFFC,FF1404F0,3C004E20,280190AA,D0042016,00000020,0000009C
157,65205200,0051FF19,FFFD03D5,005E012C,FCE0FFFD,FF13050F,3C004E20,280190AA,D0042816,00000020,0000009D
158,65188000,005BFF1B,FFFE03D5,0030012C,0320FFFD,FF130522,3C004E20,280190AA,D00C2016,00000020,0000009E
159,65208100,00B3FF15,000203D5,0079012C,FCE0FFFD,0013053B,3C004E20,280190AA,D00C1816,00000020,0000009F
160,58593800,0117FF04,000203D5,009A012C,0320FFFC,00130564,3C004E20,280190AA,D00C1816,00000020,000000A0
161,61439200,00FEFF16,000103D5,00D7012C,FCE0FFFC,0013059B,3C004E20,280190AA,D0042016,00000020,000000A1
162,64248800,008EFF11,FFFD03D5,007E012C,0320FFFC,001305C9,3C004E20,280190AA,D0043016,00000020,000000A2
163,64100300,0039FF2A,FFFD03D5,006A012C,FCE0FFFD,FF1205EA,3C004E20,280190AA,D0044016,00000020,000000A3
164,64233900,0050FF41,FFFE03D5,002C012C,0320FFFE,FF1205FD,3C004E20,280190AA,D0044016,00000020,000000A4
165,62529900,0041FF9A,FFFF03D5,0032012C,FCE0FFFE,FF12060A,3C004E20,280190AA,D0043816,00000020,000000A5
166,63891900,0043FF88,FFFF03D5,0006012C,0320FFFF,FF120611,3C004E20,280190AA,D0043016,00000020,000000A6
167,64598700,002CFF9E,FFFF03D5,001B012C,FCE0FFFF,FF120616,3C004E20,280190AA,D00C2816,00000020,000000A7
168,62387600,0088FF80,000303D5,0044012C,0320FFFE,00120624,3C004E20,280190AA,D00C1016,00000020,000000A8
169,63697400,00DFFF8F,000303D5,00A0012C,FCE0FFFD,00120648,3C004E20,280190AA,D00C1016,00000020,000000A9
170,80297200,00DDFF78,000203D5,00AF012C,0320FFFD,00120678,3C004E20,280190AA,D0041016,00000020,000000AA
171,65025200,0061FFA1,FFFD03D5,0094012C,FCE0FFFD,001206A6,3C004E20,280190AA,D0042816,00000020,000000AB
172,63267400,0025FF86,FFFE03D5,0048012C,0320FFFE,FF1206C3,3C004E20,280190AA,D0044016,00000020,000000AC
173,64097300,0031FFA8,FFFF03D5,0048012C,FCE0FFFE,FF1206D7,3C004E20,280190AA,D0044016,00000020,000000AD
174,65649800,003BFF87,FFFF03D5,0012012C,0320FFFF,FF1106E2,3C004E20,280190AA,D0044016,00000020,000000AE
175,64426200,002EFFA9,FFFF03D5,0026012C,FCE0FFFF,FF1106EB,3C004E20,280190AA,D0043816,00000020,000000AF
176,65362200,002EFF89,000003D5,FFFB012C,0320FFFF,FF1106EE,3C004E20,280190AA,D00C2816,00000020,000000B0
177,65060000,0078FF9F,000303D5,0061012C,FCE0FFFF,001106FD,3C004E20,280190AA,D00C2016,00000020,000000B1
178,64980000,00DEFF77,000303D5,007E012C,0320FFFE,0011071E,3C004E20,280190AA,D00C1816,00000020,000000B2
179,65069900,00C9FF9D,000203D5,00C9012C,FCE0FFFD,00110750,3C004E20,280190AA,D0042016,00000020,000000B3
180,64449400,0060FF87,FFFD03D5,006F012C,0320FFFD,0011077A,3C004E20,2801A3F2,D0043816,00000020,000000B4
181,68142200,0014FFAB,FFFE03D5,0066012C,FCE0FFFE,00110798,3C004E20,2801A3F2,D0044816,00000020,000000B5
182,63574600,0036FF8A,FFFF03D5,0024012C,0320FFFF,FF1107A9,3C004E20,2801A3F2,D0045016,00000020,000000B6
183,64875900,0028FFAF,FFFF03D5,0034012C,FCE0FFFF,FF1107B6,3C004E20,2801A3F2,D0045816,00000020,000000B7
184,66035800,0032FFA2,FFFF03D5,0002012C,0320FFFF,FF1107BC,3C004E20,2801A3F2,D0044816,00000020,000000B8
185,63819100,001CFFF0,000003D5,001D012C,FCE0FFFF,FF1107C1,3C004E20,2801A3F2,D0044016,00000020,000000B9
186,65908700,0025FFFA,000003D5,FFF3012C,0320FFFF,FF1107C2,3C004E20,2801A3F2,D00C3016,00000020,000000BA
187,70519400,006A0016,000303D5,005E012C,FCE0FFFF,001107D0,3C004E20,2801A3F2,D00C2016,00000020,000000BB
188,501832700,00D6FFC1,000303D5,0079012C,0320FFFE,001107F0,3C004E20,2801A3F2,D0042016,00000020,000000BC
189,101987100,0049FFD2,FFFE03D5,0074012C,FCE0FFFE,00110812,3C004E20,2801A3F2,D0043016,00000020,000000BD
190,79456000,000AFFA3,FFFE03D5,002E012C,0320FFFF,00100827,3C004E20,2801A3F2,D0043816,00000020,000000BE
