schema_version,sample_seq,carla_frame,simulation_time_s,imu_frame,imu_timestamp_s,imu_frame_lag,radar_frame,radar_timestamp_s,radar_frame_lag,host_send_ns,host_gap_ns,host_gap_ms,nominal_period_ns,host_response_ns,roundtrip_ns,fault_label,distance_m,approach_speed_mps,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,incline_x_deg,incline_y_deg,incline_z_deg,speed_x_mps,speed_y_mps,speed_z_mps,speed_kmh,temperature_c,humidity_pct,lux,weather,requested_speed_limit_kmh,rpm_level,accelerator_cmd,brake_cmd,steering_normalized,manual_mode,gear,headlight,hazard,situation,reg0_hex,reg1_hex,reg2_hex,reg3_hex,reg4_hex,reg5_hex,reg6_hex,reg7_hex,reg8_hex,reg9_hex,fpga_response_valid,fpga_sample_seq,fpga_risk_word_hex,fpga_reliability_word_hex,fpga_accelerator,fpga_brake,fpga_steering_raw,fpga_speed_limit_kmh,fpga_headlight,fpga_hazard,fpga_transition_demand,fpga_hud_warning,fpga_mrm,fpga_td_remain_sec
2,1,16932,0.050000000,16932,895.5806268826127,0,16932,895.5806268826127,0,32140039529400,0,0.000000,50000000,32140040308300,778900,none,200.0,0.0,1.506630334586927e-35,1.890757982508057e-36,9.8100004196167,0.0,0.0,0.0,0.0,0.0,89.71089935302734,0.0,0.0,-0.4899999797344208,1.7639999270439148,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,00000000,000003D5,00000000,00000000,0000230B,3C004E20,2BFCE494,4007F816,00000001,00000001,1,1,000000A8,00150110,10,0,0,81.6,1,1,0,0,0,11
2,2,16933,0.100000000,16933,895.6306268833578,0,16933,895.6306268833578,0,32140111032200,71502800,71.502800,50000000,32140111414800,382600,none,200.0,0.0,-51267.953125,-6433.921875,-112.76698303222656,0.0,0.0,0.0,0.0,0.0,89.71089935302734,0.0,0.0,-0.9800000786781311,3.5280002832412722,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,F800F800,0000F800,00000000,00000000,0000230B,3C004E20,2BF8E494,4007F816,00000001,00000002,1,2,000040C8,00150250,10,0,0,81.6,1,0,0,1,0,11
2,3,16934,0.150000000,16934,895.6806268841028,0,16934,895.6806268841028,0,32140240942600,129910400,129.910400,50000000,32140241500400,557800,none,200.0,0.0,0.0,0.0,0.010020256042480469,0.0,0.0,0.0,0.0,0.0,89.71089935302734,0.0,0.0,-1.470000147819519,5.2920005321502686,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,00000000,00000001,00000000,00000000,0000230B,3C004E20,2BF4E494,4007F816,00000001,00000003,1,3,000040A8,00150150,10,0,0,81.6,1,0,0,0,0,11
2,4,16935,0.200000000,16935,895.7306268848479,0,16935,895.7306268848479,0,32140329309800,88367200,88.367200,50000000,32140329981000,671200,none,200.0,0.0,0.0,0.0,0.009993553161621094,0.0,0.0,0.0,0.0,0.0,89.71089935302734,0.0,0.0,-1.9600002765655518,7.056000995635986,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,00000000,00000001,00000000,00000000,0000230B,3C004E20,2BF0E494,4007F816,00000001,00000004,1,4,000000A8,00150110,10,0,0,81.6,1,0,0,0,0,11
2,5,16936,0.250000000,16936,895.7806268855929,0,16936,895.7806268855929,0,32140410325000,81015200,81.015200,50000000,32140411081300,756300,none,200.0,0.0,0.7151502370834351,0.0004826784133911133,15.24142074584961,7.475027814507484e-07,0.0008397460915148258,4.862716309617099e-07,0.0,0.000539584900252521,89.71089935302734,-0.042287847812322595,5.388373388454104e-08,-1.1441710782184085,4.121828199829103,22.0,30.0,58516.5,0,100.0,1,10,0,0.0,1,1,0,0,0,00000048,000005F4,00000001,00000000,00FF230B,3C004E20,2BF8E494,5007F816,00000001,00000005,1,5,000000A8,00150110,10,0,0,81.6,1,0,0,0,0,11
2,6,16937,0.300000000,16937,895.830626886338,0,16937,895.830626886338,0,32140499157600,88832600,88.832600,50000000,32140499691200,533600,none,200.0,0.0,0.44056281447410583,-0.0009053945541381836,24.658527374267578,-4.2922329157590866e-07,-0.00098929472733289,3.313237175461836e-05,4.528376962298353e-08,0.0012840754352509975,89.71096801757812,0.12804800816348566,-2.9280827193247944e-06,-0.5247447580380096,1.9445111075820727,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,0000002C,000007FF,0000FFFF,00000000,0000230B,3C004E20,2BFCE494,4007F816,00000001,00000006,1,6,000000A8,00150110,10,0,0,81.6,1,0,0,0,0,11
2,7,16938,0.350000000,16938,895.880626887083,0,16938,895.880626887083,0,32140583732800,84575200,84.575200,50000000,32140584385500,652700,none,200.0,0.0,3.1416525840759277,-0.021280527114868164,19.142080307006836,-0.00010111957089975476,-0.0009403484291397035,-0.002594901481643319,5.135440005687997e-05,0.0045147547498345375,89.71514129638672,0.2579505264000776,-0.0019427226557145998,-0.14898714752793513,1.0724098186853606,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,0,FFFE013A,0000077A,FFFDFFFF,00000000,0000230C,3C004E20,2BFCE494,4007F816,00000001,00000007,1,7,000000A8,00151110,10,0,0,81.6,1,0,0,0,0,11
2,8,16939,0.400000000,16939,895.9306268878281,0,16939,895.9306268878281,0,32140680555300,96822500,96.822500,50000000,32140681189600,634300,none,200.0,0.0,4.317910671234131,-0.0941152572631836,15.158520698547363,-8.02590511739254e-06,-0.0012812585337087512,0.03218812495470047,2.2417809304897673e-05,0.009275396354496479,89.74752044677734,0.4828709616707745,-0.0010810125627394558,0.0554818273992555,1.7497768952538713,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,4,FFF701B0,000005EC,0020FFFF,00010000,0000230F,3C004E20,2800E494,4007F816,00000021,00000008,1,8,000000A8,00151110,10,0,0,81.6,1,0,0,0,0,11
2,9,16940,0.450000000,16940,895.9806268885732,0,16940,895.9806268885732,0,32140780453600,99898300,99.898300,50000000,32140780929900,476300,none,200.0,0.0,4.042380332946777,0.13744592666625977,12.47296142578125,3.230455331504345e-05,-0.0013467170065268874,0.016860736533999443,-6.103522173361853e-05,0.013571585528552532,89.74388885498047,0.7119460300732037,0.0005036733821834228,0.14780435603735298,2.617656831141729,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,4,000E0194,000004DF,0011FFFF,00010000,0001230E,3C004E20,2800E494,4007F816,00000021,00000009,1,9,000000A8,00151110,10,0,0,81.6,1,0,0,0,0,11
2,10,16941,0.500000000,16941,896.0306268893182,0,16941,896.0306268893182,0,32140861141200,80687600,80.687600,50000000,32140861700800,559600,none,200.0,0.0,4.483301162719727,0.002532958984375,10.786839485168457,8.116476237773895e-06,-0.0008847434655763209,0.0034482441842556,-0.00012207045801915228,0.017355509102344513,89.74408721923828,0.9151323673463336,0.0010003393000185307,0.17244759828241382,3.3524610542758526,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,1,1,0,0,4,000001C0,00000437,0003FFFF,00020000,0001230E,3C004E20,2800E494,4007F816,00000021,0000000A,1,10,000000A8,00151110,10,0,0,81.6,1,0,0,0,0,11
