schema_version,sample_seq,carla_frame,simulation_time_s,imu_frame,imu_timestamp_s,imu_frame_lag,radar_frame,radar_timestamp_s,radar_frame_lag,host_send_ns,host_gap_ns,host_gap_ms,nominal_period_ns,host_response_ns,roundtrip_ns,fault_label,distance_m,approach_speed_mps,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,incline_x_deg,incline_y_deg,incline_z_deg,speed_x_mps,speed_y_mps,speed_z_mps,speed_kmh,temperature_c,humidity_pct,lux,weather,requested_speed_limit_kmh,rpm_level,accelerator_cmd,brake_cmd,steering_normalized,manual_mode,gear,headlight,hazard,situation,reg0_hex,reg1_hex,reg2_hex,reg3_hex,reg4_hex,reg5_hex,reg6_hex,reg7_hex,reg8_hex,reg9_hex,fpga_response_valid,fpga_sample_seq,fpga_risk_word_hex,fpga_reliability_word_hex,fpga_accelerator,fpga_brake,fpga_steering_raw,fpga_speed_limit_kmh,fpga_headlight,fpga_hazard,fpga_transition_demand,fpga_hud_warning,fpga_mrm,fpga_td_remain_sec
2,1,55369,0.050000000,55369,2719.808282919228,0,55369,2719.808282919228,0,16875217992400,0,0.000000,50000000,16875218523600,531200,none,80.35590362548828,0.0,-7.781311272568312e-36,1.4006204600758382e-36,9.8100004196167,0.0,0.0,0.0,0.0,0.0,-90.28911590576172,-0.0,0.0,-0.4899999797344208,1.7639999270439148,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,1,00000000,000003D5,00000000,00000000,0000DCBB,3C001F64,2BFCE494,4007F816,00000008,00000001,1,1,00005954,002AAAAA,0,3,0,48.92,1,1,1,1,1,0
2,2,55370,0.100000000,55370,2719.858282919973,0,55370,2719.858282919973,0,16875246528600,28536200,28.536200,50000000,16875246840900,312300,none,134.19464111328125,0.007758764550089836,26478.42578125,-4766.0625,-152.7669677734375,0.0,0.0,0.0,0.0,0.0,-90.28911590576172,-0.0,0.0,-0.9800000786781311,3.5280002832412722,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,0,F80007FF,0000F800,00000000,00000000,0000DCBB,3C00346B,2BF8E494,4007F816,00000000,00000002,1,2,00005954,002AAAAA,0,3,0,48.92,1,1,1,1,1,0
2,3,55371,0.150000000,55371,2719.908282920718,0,55371,2719.908282920718,0,16875348663700,102135100,102.135100,50000000,16875349109800,446100,none,77.74608612060547,0.020718399435281754,0.0,0.0,0.009951591491699219,0.0,0.0,0.0,0.0,0.0,-90.28911590576172,-0.0,0.0,-1.470000147819519,5.2920005321502686,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,0,00000000,00000001,00000000,00000000,0000DCBB,3C001E5F,2BF4E494,4007F816,00000000,00000003,1,3,00005954,002AAAAA,0,3,0,48.92,1,1,1,1,1,0
2,4,55372,0.200000000,55372,2719.9582829214633,0,55372,2719.9582829214633,0,16875414146000,65482300,65.482300,50000000,16875415554800,1408800,none,96.22654724121094,0.02156071923673153,0.0,0.0,0.010045051574707031,0.0,0.0,0.0,0.0,0.0,-90.28911590576172,-0.0,0.0,-1.9600002765655518,7.056000995635986,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,0,00000000,00000001,00000000,00000000,0000DCBB,3C002597,2BF0E494,4007F816,00000000,00000004,1,4,00005954,002AAAAA,0,3,0,48.92,1,1,1,1,1,0
2,5,55373,0.250000000,55373,2720.0082829222083,0,55373,2720.0082829222083,0,16875482160100,68014100,68.014100,50000000,16875482546100,386000,none,92.79808044433594,0.04877885803580284,0.46750906109809875,-0.00014090538024902344,0.18917743861675262,-9.778887033462524e-09,-0.0012440161081030965,-1.5946829989843536e-07,5.549736670218408e-09,0.0007103396346792579,-90.28911590576172,0.11613035834216498,-4.070008653439949e-09,-2.4046106434650762,8.66668773759258,22.0,30.0,58516.5,0,100.0,1,10,0,0.0,0,1,0,0,0,0000002F,00000013,0000FFFF,00000000,0000DCBB,3C002440,2BF0E494,5007F816,00000000,00000005,1,5,00005954,002AAAAA,0,3,0,48.92,1,1,1,1,1,0
2,6,55374,0.300000000,55374,2720.0582829229534,0,55374,2720.0582829229534,0,16875532049200,49889100,49.889100,50000000,16875532372700,323500,none,85.45561981201172,0.01579379290342331,-0.5399750471115112,-0.000225067138671875,21.407440185546875,1.7764978110790253e-07,0.0010837969603016973,6.760642463632394e-07,3.656377600691485e-07,8.196226553991437e-05,-90.28911590576172,-0.07712936852133083,9.042625962785913e-08,-1.244820246037121,4.489946764263226,22.0,30.0,58516.5,0,100.0,1,10,0,0.0,0,1,0,0,0,0000FFCA,000007FF,00000001,00000000,00FFDCBB,3C002162,2BF8E494,5007F816,00000000,00000006,1,6,00005954,002AAAAA,0,3,0,48.92,1,1,1,1,1,0
2,7,55375,0.350000000,55375,2720.1082829236984,0,55375,2720.1082829236984,0,16875673544900,141495700,141.495700,50000000,16875674089800,544900,none,200.0,0.0,2.7865781784057617,-0.03416752815246582,27.567853927612305,-0.00011884141713380814,-0.0012141648912802339,-0.011936682276427746,6.390222551999614e-05,0.002861849032342434,-90.28134155273438,0.20371145597638732,-0.0021951835726426463,-0.5122985108330851,1.98474937471455,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,0,FFFD0117,000007FF,FFF4FFFF,00000000,0000DCBC,3C004E20,2BFCE494,4007F816,00000000,00000007,1,7,00005954,002AAAAA,0,3,0,48.92,1,1,1,1,1,0
2,8,55376,0.400000000,55376,2720.1582829244435,0,55376,2720.1582829244435,0,16875691743500,18198600,18.198600,50000000,16875692110100,366600,none,69.69782257080078,0.3888305723667145,5.040538311004639,0.00042247772216796875,20.646974563598633,-3.1474046409130096e-06,-0.0019981078803539276,-0.009795965626835823,-6.103522173361853e-05,0.008285018615424633,-90.26757049560547,0.479650793082469,0.0006852287737395133,-0.08295021498749433,1.7523759002877444,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,1,000001F8,000007FF,FFF6FFFE,00010000,0000DCBD,3C021B3A,2BFCE494,4007F816,00000008,00000008,1,8,00005954,002AAAAA,0,3,0,48.92,1,1,1,1,1,0
2,9,55377,0.450000000,55377,2720.2082829251885,0,55377,2720.2082829251885,0,16875741327300,49583800,49.583800,50000000,16875741921100,593800,none,59.82243347167969,0.5803223848342896,3.913123846054077,0.09203791618347168,15.76957893371582,8.254579734057188e-05,-0.0014575348468497396,-0.02032185159623623,-9.155262523563579e-05,0.01282026432454586,-90.28136444091797,0.6635811675809166,0.0026305926766363587,0.13860104754600924,2.4404630684670874,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,4,00090187,00000629,FFECFFFF,00010000,0001DCBC,3C03975E,2800E494,4007F816,00000020,00000009,1,9,00005954,002AAAAA,0,3,0,48.92,1,1,1,1,1,0
2,10,55378,0.500000000,55378,2720.2582829259336,0,55378,2720.2582829259336,0,16875789975700,48648400,48.648400,50000000,16875790474700,499000,none,57.727874755859375,0.7873544096946716,4.186395168304443,-0.04135894775390625,12.551562309265137,-4.3120235204696655e-07,-0.0012896753614768386,0.01773599348962307,-9.155388397630304e-05,0.016624679788947105,-90.28076171875,0.8834736992489368,0.0005157233973909151,0.2277649539614304,3.284500215899322,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,4,FFFC01A3,000004E7,0012FFFF,00020000,0001DCBC,3C04968D,2800E494,4007F816,00000020,0000000A,1,10,00005954,002AAAAA,0,3,0,48.92,1,1,1,1,1,0
