sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000002B,3C004E20,2BFCE494,4007F816,00000001,00000001
2,141733600,07FFF800,0000F800,00000000,00000000,0000002B,3C004E20,2BF8E494,4007F816,00000001,00000002
3,102512600,00000000,00000001,00000000,00000000,0000002B,3C004E20,2BF4E494,4007F816,00000001,00000003
4,66568300,00000000,00000001,00000000,00000000,0000002B,3C004E20,2BF0E494,4007F816,00000001,00000004
5,61729600,FFFF0048,000005F4,00000001,00000000,00FF002B,3C004E20,2BF8E494,5007F816,00000001,00000005
6,61263500,0000002D,000007FF,0000FFFF,00000000,0000002B,3C004E20,2BFCE494,4007F816,00000001,00000006
7,63949300,FFFF0140,0000077A,FFF4FFFF,00000000,0000002B,3C004E20,2BFCE494,4007F816,00000021,00000007
8,61591000,000401A7,000005EC,0001FFFF,00010000,0000002B,3C004E20,2800E494,4007F816,00000021,00000008
9,66473400,00000189,000004DF,0005FFFF,00010000,0001002A,3C004E20,2800E494,4007F816,00000021,00000009
10,57622800,00090188,00000437,FFF4FFFF,00020000,00010026,3C004E20,2800E494,4007F816,00000021,0000000A
11,59312800,FFF901A0,000003D7,00010000,00020000,00010025,3C004E20,2800E494,4007F816,00000021,0000000B
12,62284200,FFFA01A6,000003A7,0001FFFF,00020000,00020025,3C004E20,2800E494,4007F816,00000021,0000000C
13,56846600,0005017B,00000397,00020000,00020000,00020023,3C004E20,2800E494,4007F816,00000021,0000000D
14,62157200,FFF901A5,00000397,0002FFFF,00020000,00020023,3C004E20,2800E494,4007F816,00000021,0000000E
15,55633400,0001018A,000003A0,00000000,00020000,00020023,3C004E20,2800E494,5007F816,00000021,0000000F
16,64177300,FFFE01B2,000003AB,00000000,00020000,00030023,3C004E20,2800E494,5007F816,00000021,00000010
17,73473900,00050180,000003B7,00000000,00020000,00030023,3C004E20,2800E494,5007F816,00000021,00000011
18,78238500,FFFE01A6,000003C0,00000000,00020000,00030023,3C004E20,2800E494,5007F816,00000021,00000012
19,75801400,FFFE0180,000003C8,00000000,00020000,00040023,3C004E20,2800E494,5007F816,00000021,00000013
20,63902100,00020176,000003CE,00000000,00020000,00040023,3C004E20,2800E494,5007F816,00000021,00000014
21,74698900,00020168,000003D1,00000000,00020000,00040023,3C004E20,2800E494,5007F816,00000021,00000015
22,82232800,FFFE017D,000003D3,00000000,00020000,00050023,3C004E20,2800E494,5007F816,00000021,00000016
23,91757700,FFFE0180,000003D5,00000000,00020000,00050023,3C004E20,2800E494,5007F816,00000021,00000017
24,82029000,0006018B,000003D5,00000000,00020000,00050023,3C004E20,2800E494,6007F816,00000021,00000018
106,5303647000,00050176,000003D5,00000000,00020000,00220023,3C004E20,2BFD5AFC,F007F816,00000020,0000006A
107,59555900,FFFF0177,000003D5,00000000,00020000,00220023,3C004E20,2BFD5AFC,F007D016,00000020,0000006B
108,60767300,FFFD018E,000003D5,00000000,00020000,00230023,3C004E20,2BFD5AFC,F007D016,00000020,0000006C
109,58198600,00050158,000003D5,00000000,00020000,00230023,3C004E20,2BFD5AFC,E007D016,00000020,0000006D
110,442531500,000000B4,000003D6,00000001,00020000,00230023,3C004E20,2BFD5AFC,E007A016,00000020,0000006E
111,86123000,000D0038,000003D6,000A0001,00020000,00230025,3C004E20,2BFD5AFC,E007A016,00000020,0000006F
112,74333400,0017FFED,000003D5,00130002,00010000,00230029,3C004E20,2BFD5AFC,E0077016,00000020,00000070
