schema_version,sample_seq,carla_frame,simulation_time_s,imu_frame,imu_timestamp_s,imu_frame_lag,radar_frame,radar_timestamp_s,radar_frame_lag,host_send_ns,host_gap_ns,host_gap_ms,nominal_period_ns,host_response_ns,roundtrip_ns,fault_label,distance_m,approach_speed_mps,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,incline_x_deg,incline_y_deg,incline_z_deg,speed_x_mps,speed_y_mps,speed_z_mps,speed_kmh,temperature_c,humidity_pct,lux,weather,requested_speed_limit_kmh,rpm_level,accelerator_cmd,brake_cmd,steering_normalized,manual_mode,gear,headlight,hazard,situation,reg0_hex,reg1_hex,reg2_hex,reg3_hex,reg4_hex,reg5_hex,reg6_hex,reg7_hex,reg8_hex,reg9_hex,fpga_response_valid,fpga_sample_seq,fpga_risk_word_hex,fpga_reliability_word_hex,fpga_accelerator,fpga_brake,fpga_steering_raw,fpga_speed_limit_kmh,fpga_headlight,fpga_hazard,fpga_transition_demand,fpga_hud_warning,fpga_mrm,fpga_td_remain_sec
2,1,54242,0.050000000,54242,2664.5870968215168,0,54242,2664.5870968215168,0,16812501307600,0,0.000000,50000000,16812501982100,674500,none,51.601932525634766,2095.882080078125,-0.1980082243680954,-2.9103830456733704e-11,9.808001518249512,0.0,0.0,0.0,1.563624646427897e-10,-1.1565558910369873,-179.92318725585938,0.009890325256426635,1.3369570500600852e-12,-0.48990015268738674,1.7639999270439148,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,1,0000FFEC,000003D5,00000000,FF8C0000,0000B9B8,3CFF9428,2BFCE494,4007F816,00000008,00000001,1,1,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,5
2,2,54243,0.100000000,54243,2664.637096822262,0,54243,2664.637096822262,0,16812531978200,30670600,30.670600,50000000,16812532296400,318200,none,28.308305740356445,0.06953378766775131,-40747.19140625,5178.787109375,-4759.388671875,0.0,0.0,0.0,1.563624646427897e-10,-1.1565558910369873,-179.92318725585938,0.019780649904523245,2.6743691195803287e-12,-0.9798004246206345,3.5280002832412722,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,0,07FFF800,0000F800,00000000,FF8C0000,0000B9B8,3C000B0F,2BF8E494,4007F816,00000000,00000002,1,2,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,5
2,3,54244,0.150000000,54244,2664.687096823007,0,54244,2664.687096823007,0,16812664900500,132922300,132.922300,50000000,16812665350600,450100,none,31.57497215270996,0.10547628998756409,-0.00020184785535093397,-1.4210854715202004e-14,0.009998191148042679,0.0,0.0,0.0,1.563624646427897e-10,-1.1565558910369873,-179.92318725585938,0.02967096739784114,4.0127689456214405e-12,-1.4697006668899313,5.2920005321502686,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,0,00000000,00000001,00000000,FF8C0000,0000B9B8,3C008C55,2BF4E494,4007F816,00000000,00000003,1,3,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,5
2,4,54245,0.200000000,54245,2664.737096823752,0,54245,2664.737096823752,0,16812727582200,62681700,62.681700,50000000,16812727955300,373100,none,25.8380069732666,0.15369655191898346,-0.00020184785535093397,-1.4210854715202004e-14,0.009998191148042679,0.0,0.0,0.0,1.563624646427897e-10,-1.1565558910369873,-179.92318725585938,0.03956127659205108,5.352606597200005e-12,-1.959600968943564,7.056000995635987,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,0,00000000,00000001,00000000,FF8C0000,0000B9B8,3C008A18,2BF0E494,4007F816,00000000,00000004,1,4,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,5
2,5,54246,0.250000000,54246,2664.787096824497,0,54246,2664.787096824497,0,16812793231900,65649700,65.649700,50000000,16812793619800,387900,none,25.502775192260742,0.1877363920211792,-0.00020184785535093397,-1.4210854715202004e-14,0.009998191148042679,0.0,0.0,0.0,1.563624646427897e-10,-1.1565558910369873,-179.92318725585938,0.049451570601320397,6.694364609810747e-12,-2.4495011520701775,8.820001029968266,22.0,30.0,58516.5,0,100.0,1,10,0,0.0,0,1,0,0,0,00000000,00000001,00000000,FF8C0000,0000B9B8,3C0109F6,2BF0E494,5007F816,00000000,00000005,1,5,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,5
2,6,54247,0.300000000,54247,2664.837096825242,0,54247,2664.837096825242,0,16812858536100,65304200,65.304200,50000000,16812858973300,437200,none,23.044645309448242,0.22384636104106903,-0.00020816161122638732,-1.4210854715202004e-14,0.010310932993888855,0.0,0.0,0.0,1.563624646427897e-10,-1.1565558910369873,-179.92318725585938,0.05934183893057619,8.038547122985188e-12,-2.9394008587809113,10.583999347686776,22.0,30.0,58516.5,0,100.0,1,10,0,0.0,0,1,0,0,0,00000000,00000001,00000000,FF8C0000,0000B9B8,3C010900,2BECE494,5007F816,00000000,00000006,1,6,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,5
2,7,54248,0.350000000,54248,2664.887096825987,0,54248,2664.887096825987,0,16813044120600,185584500,185.584500,50000000,16813044511100,390500,none,16.75281524658203,0.2825004458427429,0.5684261322021484,-0.003064465243369341,3.405221462249756,8.965627057477832e-05,-0.0267975851893425,0.0003136399609502405,0.0004318920837249607,-1.1220088005065918,-179.92318725585938,0.13091268157795855,-5.2369620674465626e-05,-2.751043150090264,9.914962554390023,22.0,30.0,58516.5,0,100.0,1,10,0,0.0,0,1,0,0,0,00000039,00000155,0000FFE5,FF900000,0000B9B8,3C01868B,2BECE494,5007F816,00000000,00000007,1,7,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,5
2,8,54249,0.400000000,54249,2664.937096826732,0,54249,2664.937096826732,0,16813060618500,16497900,16.497900,50000000,16813061081200,462700,none,16.38510513305664,0.3807508647441864,3.7593626976013184,-0.01053706370294094,34.358341217041016,0.00020407972624525428,-0.013345353305339813,-0.008806840516626835,0.0,-1.0694504976272583,-179.9197540283203,0.3537929982186253,-0.001094497794355536,-1.298363438229517,4.844532972443239,22.0,30.0,58516.5,0,100.0,1,10,0,0.0,0,1,0,0,4,FFFF0178,000007FF,FFF7FFF3,FF950000,0000B9B8,3C020667,2BF4E494,5007F816,00000020,00000008,1,8,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,5
2,9,54250,0.450000000,54250,2664.987096827477,0,54250,2664.987096827477,0,16813110009600,49391100,49.391100,50000000,16813110455800,446200,none,14.933761596679688,0.536995530128479,4.480575084686279,0.06443627923727036,39.609046936035156,0.013848302885890007,-0.005749150644987822,0.0020547101739794016,0.0016991953598335385,-1.0600248575210571,-179.93800354003906,0.6090747167588896,-0.002339303255665933,0.11092433727574373,2.228750928930852,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,4,000601C0,000E07FF,0002FFFA,FF960000,0000B9B6,3C0305D5,2800E494,4007F816,00000020,00000009,1,9,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,5
2,10,54251,0.500000000,54251,2665.0370968282223,0,54251,2665.0370968282223,0,16813161400300,51390700,51.390700,50000000,16813161918500,518200,none,19.77858543395996,0.787703812122345,5.565337181091309,-0.014825938269495964,20.951202392578125,0.003325448837131262,-0.003410950070247054,-0.0008861926617100835,-0.01666259579360485,-1.0476690530776978,-179.95201110839844,0.9281285336802507,-0.0023862100042509127,0.26142968657774523,3.471292047683108,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,4,FFFF022D,000307FF,FFFFFFFD,FF97FFFE,0001B9B5,3C0487BA,2800E494,4007F816,00000020,0000000A,1,10,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,4
2,11,54252,0.550000000,54252,2665.0870968289673,0,54252,2665.0870968289673,0,16813212241700,50841400,50.841400,50000000,16813212729500,487800,none,17.131620407104492,1.0112429857254028,4.388552665710449,0.005970960482954979,11.385799407958984,0.00017340609338134527,-0.0009559713071212173,-0.016415905207395554,-0.0195312462747097,-1.0426009893417358,-179.97149658203125,1.114501927700896,-0.0011683224536222616,0.29876505808793324,4.153870456418276,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,4,000101B7,00000473,FFF0FFFF,FF98FFFE,0001B9B3,3C0606B1,2800E494,4007F816,00000020,0000000B,1,11,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,4
2,12,54253,0.600000000,54253,2665.1370968297124,0,54253,2665.1370968297124,0,16813261934400,49692700,49.692700,50000000,16813262302900,368500,none,17.114879608154297,1.2619434595108032,4.820789337158203,-0.0026349457912147045,9.770136833190918,-0.0002841330715455115,-0.00043181548244319856,-0.007072253618389368,-0.0184936486184597,-1.041009545326233,-179.99453735351562,1.3990818019426636,-0.0016117334454320686,0.27542629177032946,5.133367840246288,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,4,000001E2,000003D1,FFF90000,FF98FFFE,0002B9B1,3C0786AF,2800E494,4007F816,00000020,0000000C,1,12,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,4
2,13,54254,0.650000000,54254,2665.1870968304574,0,54254,2665.1870968304574,0,16813336175300,74240900,74.240900,50000000,16813336567300,392000,none,16.396099090576172,1.4806698560714722,4.137147426605225,-0.048249177634716034,8.992987632751465,-0.00010753219976322725,0.0008936505182646215,0.002121394732967019,-0.0177307091653347,-1.0419862270355225,179.99708557128906,1.560363145943265,-0.0011751011651474344,0.2257694237077782,5.675804184170133,22.0,30.0,58516.5,0,100.0,0,10,0,0.0,0,1,0,0,4,FFFB019E,00000383,00020001,FF98FFFE,00024650,3C090668,2800E494,4007F816,00000020,0000000D,1,13,00005954,002AAAAA,0,0,0,48.92,1,1,1,1,0,4
