sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000230B,3C004E20,2BFCE494,4007F816,00000001,00000001
2,71502800,F800F800,0000F800,00000000,00000000,0000230B,3C004E20,2BF8E494,4007F816,00000001,00000002
3,129910400,00000000,00000001,00000000,00000000,0000230B,3C004E20,2BF4E494,4007F816,00000001,00000003
4,88367200,00000000,00000001,00000000,00000000,0000230B,3C004E20,2BF0E494,4007F816,00000001,00000004
5,81015200,00000048,000005F4,00000001,00000000,00FF230B,3C004E20,2BF8E494,5007F816,00000001,00000005
6,88832600,0000002C,000007FF,0000FFFF,00000000,0000230B,3C004E20,2BFCE494,4007F816,00000001,00000006
7,84575200,FFFE013A,0000077A,FFFDFFFF,00000000,0000230C,3C004E20,2BFCE494,4007F816,00000001,00000007
8,96822500,FFF701B0,000005EC,0020FFFF,00010000,0000230F,3C004E20,2800E494,4007F816,00000021,00000008
9,99898300,000E0194,000004DF,0011FFFF,00010000,0001230E,3C004E20,2800E494,4007F816,00000021,00000009
10,80687600,000001C0,00000437,0003FFFF,00020000,0001230E,3C004E20,2800E494,4007F816,00000021,0000000A
11,83464700,000A0172,000003D7,FFFA0000,00020000,0001230B,3C004E20,2800E494,4007F816,00000021,0000000B
12,103012900,FFF1018E,000003A7,0003FFFF,00020000,0002230C,3C004E20,2800E494,4007F816,00000021,0000000C
13,87680200,0006017D,00000397,FFF90000,00020000,0002230B,3C004E20,2800E494,4007F816,00000021,0000000D
14,105975300,FFFE019A,00000397,FFF40000,00020000,0002230A,3C004E20,2800E494,4007F816,00000021,0000000E
15,106764000,FFFF0174,000003A0,000E0000,00020000,0002230A,3C004E20,2800E494,4007F816,00000021,0000000F
16,102653400,0002016F,000003AB,FFF00000,00020000,00032308,3C004E20,2800E494,5007F816,00000021,00000010
17,109488100,FFFA0181,000003B7,000E0000,00020000,00032309,3C004E20,2800E494,5007F816,00000021,00000011
18,121351100,00060185,000003C1,FFF20000,00020000,00032308,3C004E20,2800E494,5007F816,00000021,00000012
19,112920800,FFFB018C,000003C8,000D0000,00020000,00042309,3C004E20,2800E494,5007F816,00000021,00000013
20,117375300,0005018F,000003CE,FFF40000,00020000,00042309,3C004E20,2800E494,5007F816,00000021,00000014
21,123226100,FFFB0190,000003D1,000B0000,00020000,00042309,3C004E20,2800E494,5007F816,00000021,00000015
22,107719600,00040190,000003D4,FFF70000,00020000,00052309,3C004E20,2800E494,5007F816,00000021,00000016
23,99837500,FFFC0190,000003D5,00080000,00020000,00052309,3C004E20,2800E494,5007F816,00000021,00000017
24,91525800,0003018E,000003D6,FFFA0000,00020000,00052309,3C004E20,2800E494,6007F816,00000021,00000018
25,109277000,FFFE07FF,000003EA,FFFF0006,00010000,00132309,3C004E20,2800E494,6007F816,00000020,00000019
26,117158100,FFFFFE0C,000005F0,00020002,00000000,00132309,3C004E20,1C00E494,B005D816,00000020,0000001A
27,102149300,000200B0,000005FA,00000000,00000000,00142309,3C004E20,1C00E494,A005D816,00000020,0000001B
28,112820100,00010050,00000604,00010000,00000000,0014230A,3C004E20,1C00E494,A005D816,00000020,0000001C
29,134656000,0001FFD8,000005FA,00000000,00000000,0014230A,3C004E20,1C00E494,A005D816,00000020,0000001D
30,118530100,0000FF5C,000005F0,00000001,00000000,0013230A,3C004E20,1C0136FD,A005D816,00000020,0000001E
31,134874000,0001FF22,000005E6,00000001,FFFF0000,0013230A,3C004E20,1C0136FD,A005D816,00000020,0000001F
32,123116400,0000FEF0,000005DC,00000001,FFFF0000,0013230A,3C004E20,1C0136FD,A005D816,00000020,00000020
33,115325600,0000FEE5,000005E6,00000001,FFFF0000,0013230A,3C004E20,1C0136FD,A005D816,00000020,00000021
34,110837400,0000FECD,000005F0,00000001,FFFF0000,0012230A,3C004E20,1C0136FD,A005D816,00000020,00000022
35,112587300,0000FED5,000005FA,00000000,FFFF0000,0012230A,3C004E20,1C0136FD,A005D816,00000020,00000023
36,82326400,0000FEC3,00000604,00000000,FFFE0000,0012230A,3C004E20,1C0136FD,A005D816,00000020,00000024
37,83113000,0000FED2,000005FA,00000000,FFFE0000,0012230A,3C004E20,1C0136FD,A005D816,00000020,00000025
