sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000DCBB,3C004E20,2BFCE494,4007F816,00000001,00000001
2,284078700,F80007FF,0000F800,00000000,00000000,0000DCBB,3C004E20,2BF8E494,4007F816,00000001,00000002
3,199818700,00000000,00000001,00000000,00000000,0000DCBB,3C004E20,2BF4E494,4007F816,00000001,00000003
4,136422100,00000000,00000001,00000000,00000000,0000DCBB,3C004E20,2BF0E494,4007F816,00000001,00000004
5,169509700,00000047,000005F4,00000001,00000000,00FFDCBB,3C004E20,2BF8E494,5007F816,00000001,00000005
6,126459500,0000002D,000007FF,0000FFFF,00000000,0000DCBB,3C004E20,2BFCE494,4007F816,00000001,00000006
7,175473600,00010149,0000077A,FFEEFFFF,00000000,0000DCBB,3C004E20,2BFCE494,4007F816,00000021,00000007
8,162193300,00070180,000005EC,FFEDFFFE,00010000,0000DCB8,3C004E20,2800E494,4007F816,00000021,00000008
9,190240500,FFF801BF,000004DF,FFFFFFFE,00010000,0001DCB7,3C004E20,2800E494,4007F816,00000021,00000009
10,177438800,000201B6,00000437,FFFEFFFF,00020000,0001DCB7,3C004E20,2800E494,4007F816,00000021,0000000A
11,167564900,00080183,000003D7,FFF7FFFF,00020000,0001DCB4,3C004E20,2800E494,4007F816,00000021,0000000B
12,192292900,FFF3016E,000003A8,00150000,00020000,0002DCB4,3C004E20,2800E494,4007F816,00000021,0000000C
13,159643900,0005019C,00000396,FFFCFFFF,00020000,0002DCB3,3C004E20,2800E494,4007F816,00000021,0000000D
14,160188500,0000017A,00000397,FFFE0000,00020000,0002DCB2,3C004E20,2800E494,4007F816,00000021,0000000E
15,159755700,FFFC01BA,0000039F,0000FFFF,00020000,0003DCB2,3C004E20,2800E494,4007F816,00000021,0000000F
16,142803100,00000187,000003AB,00000000,00020000,0003DCB2,3C004E20,2800E494,5007F816,00000021,00000010
17,140127500,000001AA,000003B7,00000000,00020000,0003DCB2,3C004E20,2800E494,5007F816,00000021,00000011
18,153554000,00000180,000003C1,00000000,00020000,0003DCB2,3C004E20,2800E494,5007F816,00000021,00000012
19,201440100,000001A0,000003C8,00000000,00020000,0004DCB2,3C004E20,2800E494,5007F816,00000021,00000013
20,144367800,00000165,000003CE,00000000,00020000,0004DCB2,3C004E20,2800E494,5007F816,00000021,00000014
21,144027100,0000016E,000003D1,00000000,00020000,0004DCB2,3C004E20,2800E494,5007F816,00000021,00000015
22,130073600,00000177,000003D4,00000000,00020000,0005DCB2,3C004E20,2800E494,5007F816,00000021,00000016
23,136680400,00000186,000003D5,00000000,00020000,0005DCB2,3C004E20,2800E494,5007F816,00000021,00000017
24,123058400,00000186,000003D5,00000000,00020000,0005DCB2,3C004E20,2800E494,6007F816,00000021,00000018
25,120664300,0000018F,012C03D6,00000000,0002FCE0,0006DCB2,3C004E20,2800E494,6007F816,00000020,00000019
26,159357300,0000018D,012C03D6,00000000,00020320,0006DCB2,3C004E20,2800E494,6007F816,00000020,0000001A
27,117050000,00000197,012C03D6,00000000,0002FCE0,0006DCB2,3C004E20,2800E494,6007F816,00000020,0000001B
28,120585900,0000019D,012C03D5,00000000,00020320,0007DCB2,3C004E20,2800E494,6007F816,00000020,0000001C
29,134766600,000001A7,012C03D5,00000000,0002FCE0,0007DCB2,3C004E20,2800E494,6007F816,00000020,0000001D
30,132007300,000001B6,012C03D5,00000000,00020320,0007DCB2,3C004E20,280149F1,6007F816,00000020,0000001E
31,120687800,000001C7,012C03DA,00000000,0003FCE0,0008DCB2,3C004E20,280149F1,6007F816,00000020,0000001F
32,164281700,000001A5,012C03D5,00000000,00030320,0008DCB2,3C004E20,280149F1,7007F816,00000020,00000020
33,129447900,00000077,012C03D3,00000001,0002FCE0,0008DCB2,3C004E20,280149F1,7007F816,00000020,00000021
34,136850800,0000011F,012C03D3,00000000,00020320,0008DCB2,3C004E20,280149F1,7007F816,00000020,00000022
35,132666300,0000022D,012C03D3,0000FFFF,0002FCE0,0009DCB2,3C004E20,280149F1,B007F816,00000020,00000023
36,131509700,000002B5,012C03D4,0000FFFF,00030320,0009DCB2,3C004E20,280149F1,9007F816,00000020,00000024
37,126546100,00000235,012C03D5,00000000,0003FCE0,000ADCB2,3C004E20,280149F1,9007F816,00000020,00000025
38,134673800,0000022E,012C03D5,0000FFFF,00030320,000ADCB2,3C004E20,280149F1,9007F816,00000020,00000026
39,127691300,000001E4,012C03D5,00000000,0003FCE0,000ADCB2,3C004E20,280149F1,9007F816,00000020,00000027
40,132220600,000001F2,012C03D5,FFFF0000,00030320,000BDCB2,3C004E20,280149F1,9007F816,00000020,00000028
41,124659800,000001C3,012C03D5,FFFF0000,0003FCE0,000BDCB2,3C004E20,280149F1,9007F816,00000020,00000029
42,137359700,FFFF01DC,012C03D5,00020000,00030320,000CDCB2,3C004E20,280149F1,9007F816,00000020,0000002A
43,121853900,000001B9,012C03D5,00010000,0003FCE0,000CDCB2,3C004E20,280149F1,9007F816,00000020,0000002B
44,135184800,000101D6,012C03D5,FFFF0000,00030320,000CDCB2,3C004E20,280149F1,9007F816,00000020,0000002C
45,135309000,000001B9,012C03D5,00000000,0003FCE0,000DDCB2,3C004E20,280149F1,9007F816,00000020,0000002D
46,133981000,000001D9,012C03D5,00000000,00030320,000DDCB2,3C004E20,280149F1,9007F816,00000020,0000002E
47,133480700,000001C0,012C03D5,00000000,0003FCE0,000DDCB2,3C004E20,280149F1,9007F816,00000020,0000002F
48,132774800,000001E0,012C03D5,00000000,00030320,000EDCB2,3C004E20,280149F1,9007F816,00000020,00000030
49,133999300,000001CC,012C03D5,00000000,0003FCE0,000EDCB2,3C004E20,280149F1,9007F816,00000020,00000031
50,135194000,000001EC,012C03D5,00000000,00030320,000EDCB2,3C004E20,280149F1,9007F816,00000020,00000032
51,188629500,000001DB,012C03D5,00000000,0003FCE0,000FDCB2,3C004E20,280149F1,A007F816,00000020,00000033
52,138271100,000001FB,012C03D5,00000000,00030320,000FDCB2,3C004E20,2BFD49F1,A007F816,00000020,00000034
53,130786700,000001ED,012C03D5,00000000,0003FCE0,0010DCB2,3C004E20,2BFD49F1,A007F816,00000020,00000035
54,138572300,0000020E,012C03D5,00000000,00030320,0010DCB2,3C004E20,2BFD49F1,A007F816,00000020,00000036
55,134785500,000001FD,012C03D5,00000000,0003FCE0,0010DCB2,3C004E20,2BFD49F1,A007F816,00000020,00000037
56,141102900,00000213,012C03D5,00000000,00030320,0011DCB2,3C004E20,2BFD49F1,A007F816,00000020,00000038
57,136355500,00000203,012C03D5,00000000,0003FCE0,0011DCB2,3C004E20,2BFD49F1,A007F816,00000020,00000039
58,147641800,00000216,012C03D5,00000000,00030320,0012DCB2,3C004E20,2BFD49F1,A007F816,00000020,0000003A
59,138565500,0000020A,012C03D5,00000000,0003FCE0,0012DCB2,3C004E20,2BFD49F1,A007F816,00000020,0000003B
60,136129500,00000214,012C03D5,00000000,00030320,0012DCB2,3C004E20,2BFD78E5,A007F816,00000020,0000003C
61,126961700,0000020F,012C03D5,00000000,0003FCE0,0013DCB2,3C004E20,2BFD78E5,A007F816,00000020,0000003D
62,125778300,00000213,012C03D5,00000000,00030320,0013DCB2,3C004E20,2BFD78E5,A007F816,00000020,0000003E
63,140669500,00000212,012C03D5,00000000,0003FCE0,0014DCB2,3C004E20,2BFD78E5,A007F816,00000020,0000003F
64,128871600,00000214,012C03D5,00000000,00030320,0014DCB2,3C004E20,2BFD78E5,A007F816,00000020,00000040
65,142374600,00000216,012C03D5,00000000,0003FCE0,0015DCB2,3C004E20,2BFD78E5,A007F816,00000020,00000041
66,133109000,00000219,012C03D5,00000000,00030320,0015DCB2,3C004E20,2BFD78E5,A007F816,00000020,00000042
67,131050800,0000021B,012C03D5,00000000,0003FCE0,0015DCB2,3C004E20,2BFD78E5,A007F816,00000020,00000043
68,130016600,0000021D,012C03D5,00000000,00030320,0016DCB2,3C004E20,2BFD78E5,A007F816,00000020,00000044
69,186418600,0000021F,012C03D5,00000000,0003FCE0,0016DCB2,3C004E20,2BFD78E5,B007F816,00000020,00000045
70,128652000,0000021F,012C03D5,00000000,00030320,0017DCB2,3C004E20,2BFD78E5,B007F816,00000020,00000046
71,133672400,0000021F,012C03D5,00000000,0003FCE0,0017DCB2,3C004E20,2BFD78E5,B007F816,00000020,00000047
72,125892900,0000021E,012C03D5,00000000,00030320,0018DCB2,3C004E20,2BFD78E5,B007F816,00000020,00000048
73,141550600,00000256,012C03D4,00000000,0003FCE0,0018DCB2,3C004E20,2BFD78E5,F007F816,00000020,00000049
74,124157000,0000025D,012C03D5,00000000,00030320,0018DCB2,3C004E20,2BFD78E5,E007F816,00000020,0000004A
75,134455200,0000020B,012C03D5,00000000,0003FCE0,0019DCB2,3C004E20,2BFD78E5,E007F816,00000020,0000004B
76,172784400,000001D7,012C03D5,00000000,00030320,0019DCB2,3C004E20,2BFD78E5,E007F816,00000020,0000004C
77,129990100,000001B3,012C03D5,00000001,0003FCE0,001ADCB2,3C004E20,2BFD78E5,E007F816,00000020,0000004D
78,132115000,0000019D,012C03D5,00000001,00030320,001ADCB2,3C004E20,2BFD78E5,E007F816,00000020,0000004E
79,128264700,0000018B,012C03D5,00000001,0003FCE0,001ADCB2,3C004E20,2BFD78E5,E007F816,00000020,0000004F
80,130916100,00000183,012C03D5,00000000,00030320,001ADCB2,3C004E20,2BFD78E5,E007F816,00000020,00000050
81,152676600,0000017C,012C03D5,00000000,0003FCE0,001BDCB2,3C004E20,2BFD78E5,E007F816,00000020,00000051
82,133558900,00000178,012C03D5,00000000,00020320,001BDCB2,3C004E20,2BFD78E5,E007F816,00000020,00000052
83,143893500,00000174,012C03D5,00000000,0002FCE0,001BDCB2,3C004E20,2BFD78E5,E007F816,00000020,00000053
84,140663400,00000174,012C03D5,00000000,00020320,001CDCB2,3C004E20,2BFD78E5,E007F816,00000020,00000054
85,142940100,00000173,012C03D5,00000000,0002FCE0,001CDCB2,3C004E20,2BFD78E5,E007F816,00000020,00000055
86,140610400,00000173,012C03D5,00000000,00020320,001CDCB2,3C004E20,2BFD78E5,E007F816,00000020,00000056
87,141863400,00000173,012C03D5,00000000,0002FCE0,001CDCB2,3C004E20,2BFD78E5,E007F816,00000020,00000057
88,152032200,00000172,012C03D5,00000000,00020320,001DDCB2,3C004E20,2BFD78E5,E007F816,00000020,00000058
89,154288300,00000174,012C03D5,00000000,0002FCE0,001DDCB2,3C004E20,2BFD78E5,E007F816,00000020,00000059
90,144853800,00000175,012C03D5,00000000,00020320,001DDCB2,3C004E20,2BFDA3F2,E007F816,00000020,0000005A
91,138867300,00000174,012C03D5,00000000,0002FCE0,001EDCB2,3C004E20,2BFDA3F2,E007F816,00000020,0000005B
92,141577300,00000175,012C03D5,00000000,00020320,001EDCB2,3C004E20,2BFDA3F2,E007F816,00000020,0000005C
93,720164300,00000176,012C03D5,00000000,0002FCE0,001EDCB2,3C004E20,2BFDA3F2,E007F816,00000020,0000005D
94,121155100,00000177,012C03D5,00000000,00020320,001FDCB2,3C004E20,2BFDA3F2,E007F816,00000020,0000005E
95,144280700,00000178,012C03D5,00000000,0002FCE0,001FDCB2,3C004E20,2BFDA3F2,E007F816,00000020,0000005F
96,153756700,00000178,000003D5,00000000,00020000,001FDCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000060
97,190565400,00000179,000003D5,00000000,00020000,001FDCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000061
98,178889600,00000179,000003D5,00000000,00020000,0020DCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000062
99,206754300,0000017A,000003D5,00000000,00020000,0020DCB2,3C004E20,2BFDA3F2,F007F816,00000021,00000063
100,194186200,0000017A,000003D5,00000000,00020000,0020DCB2,3C004E20,2BFDA3F2,F007F816,00000021,00000064
101,177194300,00000179,000003D5,00000000,00020000,0021DCB2,3C004E20,2BFDA3F2,F007F816,00000021,00000065
102,169508600,00000179,000003D5,00000000,00020000,0021DCB2,3C004E20,2BFDA3F2,F007F816,00000021,00000066
103,149168400,00000179,000003D5,00000000,00020000,0021DCB2,3C004E20,2BFDA3F2,F007F816,00000021,00000067
104,175355300,00000178,000003D5,00000000,00020000,0021DCB2,3C004E20,2BFDA3F2,F007F816,00000021,00000068
105,172602300,00000178,000003D5,00000000,00020000,0022DCB2,3C004E20,2BFDA3F2,F007F816,00000021,00000069
106,208778300,00000176,000003D5,00000000,00020000,0022DCB2,3C004E20,2BFDA3F2,F007F816,00000021,0000006A
107,195687600,00000177,000003D5,00000000,00020000,0022DCB2,3C004E20,2BFDA3F2,F007F816,00000021,0000006B
108,178744200,00000196,000003D5,00000000,00020000,0023DCB2,3C004E20,2BFDA3F2,F007F816,00000021,0000006C
109,153508400,00000194,000003D5,00000000,00020000,0023DCB2,3C004E20,2BFDA3F2,E007F816,00000021,0000006D
110,154630200,00000159,000003D5,00000000,00020000,0023DCB2,3C004E20,2BFDA3F2,E007F816,00000021,0000006E
111,140297000,00000132,000003D5,00000000,00020000,0023DCB2,3C004E20,2BFDA3F2,E007F816,00000021,0000006F
112,162886700,00000117,000003D5,00000000,00020000,0024DCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000070
113,146387400,00000106,000003D5,00000000,00020000,0024DCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000071
114,145697100,000000FB,000003D5,00000000,00020000,0024DCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000072
115,150462300,000000F3,000003D5,00000000,00020000,0024DCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000073
116,152228900,000000ED,000003D5,00000000,00020000,0024DCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000074
117,160176400,000000EA,000003D5,00000000,00020000,0025DCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000075
118,154811500,000000E7,000003D5,00000000,00020000,0025DCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000076
119,147435500,000000E6,000003D5,00000000,00020000,0025DCB2,3C004E20,2BFDA3F2,E007F816,00000021,00000077
120,148828200,000000E4,000003D5,0000012C,03200000,0025DCB2,3C004E20,2BFDD14E,E007F816,00000020,00000078
121,164400500,000000C3,000003D5,0000012C,FCE00000,0025DCB2,3C004E20,2BFDD14E,E007F816,00000020,00000079
122,162180100,00000041,000003D5,0000012C,03200000,0025DCB2,3C004E20,2BFDD14E,E007F816,00000020,0000007A
123,161068500,0000FFD6,000003D5,0000012C,FCE00000,0025DCB2,3C004E20,2801D14E,E007F816,00000020,0000007B
124,148368200,0000FF84,000003D5,0000012C,03200000,0025DCB2,3C004E20,2801D14E,E007F816,00000020,0000007C
125,154028800,0000FF7B,000003D5,0000012C,FCE00000,0025DCB2,3C004E20,2801D14E,E007F816,00000020,0000007D
126,147455200,0000FFA9,000003D5,0000012C,03200000,0025DCB2,3C004E20,2801D14E,E007F816,00000020,0000007E
127,154107100,0000FF9C,000003D5,0000012C,FCE00000,0025DCB2,3C004E20,2801D14E,E007F816,00000020,0000007F
128,153224300,0000FF93,000003D5,0000012C,03200000,0025DCB2,3C004E20,2801D14E,E007F816,00000020,00000080
129,162038600,0000FF8E,000003D5,0000012C,FCE00000,0025DCB2,3C004E20,2801D14E,E007F816,00000020,00000081
130,149724800,0000FF8C,000003D5,0000012C,03200000,0025DCB2,3C004E20,2801D14E,E007F816,00000020,00000082
131,155278900,0000FF89,000003D5,0000012C,FCE00000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,00000083
132,151127700,0000FF8A,000003D5,0000012C,03200000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,00000084
133,154496000,0000FF89,000003D5,0000012C,FCE00000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,00000085
134,149860700,0000FF89,000003D5,0000012C,03200000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,00000086
135,156847400,0000FF89,000003D5,0000012C,FCE00000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,00000087
136,159626500,0000FF89,000003D5,0000012C,03200000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,00000088
137,150621200,0000FF8A,000003D5,0000012C,FCE00000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,00000089
138,148007900,0000FF8A,000003D5,0000012C,03200000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,0000008A
139,155025300,0000FF8A,000003D5,0000012C,FCE00000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,0000008B
140,145824400,0000FF8B,000003D5,0000012C,03200000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,0000008C
141,152089700,0000FF8B,000003D5,0000012C,FCE00000,0024DCB2,3C004E20,2801D14E,E007F816,00000020,0000008D
142,187904200,0000FF8C,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801D14E,E007F816,00000020,0000008E
143,115990200,0000FF8C,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801D14E,E007F816,00000020,0000008F
144,153711100,0000FF8C,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801D14E,E007F816,00000020,00000090
145,160721800,0000FF8C,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801D14E,E007F816,00000020,00000091
146,140696200,0000FF8D,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801D14E,E007F816,00000020,00000092
147,152728900,0000FF8D,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801D14E,E007F816,00000020,00000093
148,134538700,0000FF8D,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801D14E,E007F816,00000020,00000094
149,149959500,0000FF8E,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801D14E,E007F816,00000020,00000095
150,153582100,0000FF90,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,00000096
151,140915200,0000FFA0,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,00000097
152,144835100,0000FFC3,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,00000098
153,136420900,0000FFF6,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,00000099
154,136102900,0000002E,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,0000009A
155,139980300,00000058,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,0000009B
156,142861200,00000079,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,0000009C
157,149507800,00000091,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,0000009D
158,132862900,0000009E,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,0000009E
159,141692100,0000007E,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,0000009F
160,138830400,0000002F,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,000000A0
161,148156600,0000FFEB,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,000000A1
162,131477400,0000FFC3,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,000000A2
163,130706600,0000FFAD,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,000000A3
164,134234400,0000FF9F,000003D5,0000012C,03200000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,000000A4
165,137156600,0000FF98,000003D5,0000012C,FCE00000,0023DCB2,3C004E20,2801EBC7,E007F816,00000020,000000A5
