sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
58,51488000,0001FF7D,000003D5,00000000,FFFF0000,000CB9C7,3C328270,28012649,9002E816,00000020,0000003A
59,51274800,0001FF79,000003D5,00000000,FFFF0000,000CB9C7,3C3181E7,28012649,9002E816,00000020,0000003B
60,51612100,FFFFFFCA,000003D5,0000FFFF,FFFF0000,000CB9C7,3C3181CB,28013AB0,9002E816,00000020,0000003C
61,50983200,0000FFFD,000003D5,0000FFFF,FFFF0000,000CB9C7,3C31822B,28013AB0,9002E816,00000020,0000003D
62,50692200,00010079,000003D5,0000FFFF,00000000,000CB9C7,3C3201E0,28013AB0,9002E816,00000020,0000003E
63,50595400,FFFF00AD,000003D5,0000FFFF,00000000,000DB9C7,3C32820C,28013AB0,9002E816,00000020,0000003F
64,50499400,FFFF0101,000003D5,0000FFFF,00000000,000DB9C7,3C3301E0,28013AB0,9002E816,00000020,00000040
65,51476300,FFFF00CD,000003D5,0000FFFF,00010000,000DB9C7,3C3381E8,28013AB0,9002E816,00000020,00000041
66,51000500,00040075,FFF603C6,0000000C,FFFFFFFF,000DB9C7,3C340254,2BFD3AB0,9002E816,00000020,00000042
67,47955200,FFF30000,FFD203C6,FFFA001B,FFFB0004,000DB9C6,3C3401F5,2BFD3AB0,9002E816,00000020,00000043
68,51033400,0019FFB3,0023034E,FFF10075,FFE4FFFE,000DB9C6,3C3501ED,2BFD3AB0,9002E816,00000020,00000044
69,49877100,0000FF98,00250313,000900C8,FFB6FFF5,000DB9C7,3C3501CA,2BFD3AB0,9004E016,00000020,00000045
70,52261000,FFFBFF57,00060303,FFE50106,FF73FFF2,000DB9C5,3C35022D,27FD3AB0,9003E816,00000020,00000046
71,49448300,FFF5FF9C,0010032E,0014012E,FF21FFEF,000DB9C4,3C35816E,2BFD3AB0,9004E016,00000020,00000047
72,50806900,000BFFAC,000503B8,FFDD00F0,FED2FFED,000DB9C1,3C358152,2BFD3AB0,9004E016,00000020,00000048
73,50825300,FFEE0044,FFE304A6,00190055,FEA8FFF0,000DB9C0,3C348141,24013AB0,9003E816,00000020,00000049
74,50609300,0017004E,001B04DE,FFCFFFC7,FEA6FFF2,000DB9BB,3C338153,24013AB0,9003E816,00000020,0000004A
75,151705300,FFF400E1,000103D4,0022FF5C,FEC8FFF0,000DB9BA,3C33013E,28013AB0,9004E016,00000020,0000004B
76,14415800,00090100,000F0348,FFD9FEFA,FF08FFED,000DB9B5,3C330148,28013AB0,9004E016,00000020,0000004C
77,52358500,FFE10152,0000030F,001FFEB6,FF60FFEC,000EB9B6,3C3501C2,28013AB0,9004E016,00000020,0000004D
78,49389700,00070179,FFF60323,FFDDFE95,FFC7FFEC,000EB9B3,3C350177,2BFD3AB0,9004E016,00000010,0000004E
79,51899900,FFDC014E,FFE8045C,0027FF13,001AFFF5,000EB9B5,3C36819A,2BFD3AB0,9004E016,00000020,0000004F
80,51150300,0023011D,FFFC057B,FFD8FFB8,003FFFF7,000EB9B2,3C3881A2,1FFD3AB0,9202E816,00000020,00000050
81,51800400,FFF4013C,00040503,00280000,0046FFF7,000FB9B5,3C3A01B2,27FD3AB0,A003E816,00000020,00000051
82,50961400,000D010F,0001045F,FFDD001A,0041FFF6,000FB9B2,3C3B81B5,2BFD3AB0,A004E016,00000020,00000052
83,50025300,FFF2013F,00030404,0020001F,0038FFF6,000FB9B4,3C3D01EC,2BFD3AB0,A004E016,00000020,00000053
84,49950800,000C016A,000103D6,FFE4001B,0030FFF5,000FB9B3,3C3D81AA,28013AB0,A004E016,00000020,00000054
85,51053300,FFF6019B,000203C1,00190014,0029FFF5,0010B9B4,3C3E8198,28013AB0,A004E016,00000020,00000055
86,48658900,000B01BB,FFFC03BC,FFEA000D,0024FFF5,0010B9B3,3C40019B,28013AB0,A002E816,00000020,00000056
87,140540200,FFD401AD,FFDB03EC,0017FFF8,00280008,0010B9B4,3C4101AF,28013AB0,A004E016,00000020,00000057
88,15694100,00350134,000703AC,FFE80004,00280009,0011B9B2,3C42017A,2BFD3AB0,A004E016,00000020,00000058
89,50900700,000E014C,006403BB,001AFFF1,0027FFFE,0011B9B4,3C43019C,28013AB0,A004E016,00000020,00000059
90,48803700,001F017E,002F03EE,FFF3FFF8,002DFFE4,FF11B9B4,3C44017D,2BFD4E3F,A004E016,00000020,0000005A
91,49865200,FFC401A2,000803A1,000D0008,002CFFDE,FF12B9B5,3C450168,2BFD4E3F,A004E016,00000020,0000005B
92,51437300,FFEC01B8,FFDD03EC,FFF50026,0022FFE9,FF12B9B4,3C4781A1,2BFD4E3F,A004E016,00000020,0000005C
93,49304900,001C01EC,000103A9,00040016,001AFFEC,FF12B9B4,3C480194,2BFD4E3F,A004E016,00000020,0000005D
94,50335800,001B01FA,004403BF,FFFA002A,0013FFE5,0013B9B3,3C498193,28014E3F,A004E016,00000020,0000005E
95,50006000,00040232,000A056D,0002FF0B,003EFFDA,FF13B9B3,3C4A0188,1C014E3F,A202E816,00000020,0000005F
96,52295800,FFDA0215,FFDD04E4,FFFBFED6,0093FFE2,FF13B9B2,3C4A01C7,24014E3F,A203E816,00000020,00000060
97,49563000,FFFC0121,FFE803AA,0000FF3C,00DEFFEF,0013B9B1,3C4C021D,2BFD4E3F,A004E016,00000020,00000061
98,51011500,001D0040,FFFA029F,FFFAFFBD,00FFFFF2,00144650,3C4D0258,27FD4E3F,A203E816,00000020,00000062
99,49754900,0003FFD2,FFF90372,0008009D,00F5FFF2,00134650,3C4E8235,2BFD4E3F,A004E016,00000020,00000063
100,52879900,FFFCFEE9,FFF105A3,FFF10148,00A4FFF6,0013464F,3C4F01CA,1FFD4E3F,A202E816,00000020,00000064
101,48451000,FFF3FF72,FFDD0439,0010013A,0044FFFE,00134650,3C4F01D7,28014E3F,A004E016,00000020,00000065
102,49220900,0014FF8A,FFFB029B,FFF1009B,00060002,0013464F,3C4D01E2,24014E3F,A203E816,00000020,00000066
103,49200700,0003FFB1,00010268,000F0033,FFED0002,0013464F,3C4C01D6,24014E3F,A203E816,00000020,00000067
104,56874200,0011FF2C,00030309,FFF60005,FFE70002,00134650,3C4A818B,24014E3F,A203E816,00000020,00000068
105,184683800,000AFEF3,0001037C,0024FFF4,FFE90001,0013B9B4,3C49818A,28014E3F,A004E016,00000020,00000069
106,14521900,001AFF05,000203BB,FFFCFFEF,FFEE0001,0012B9B8,3C4901A9,2BFD4E3F,A004E016,00000020,0000006A
107,52744800,000AFF5D,000103DA,002EFFF1,FFF30000,0012B9C0,3C48819E,2BFD4E3F,A004E016,00000020,0000006B
108,49364400,0012FFAA,000103E7,FFF7FFF3,FFF70000,0012B9C3,3C4881B5,2BFD4E3F,A004E016,00000020,0000006C
109,50806500,FFFB0021,000003EA,001FFFF6,FFFA0000,0012B9C8,3C4881B1,2BFD4E3F,A004E016,00000020,0000006D
110,49435000,000F00A4,000003E8,FFF5FFF8,FFFC0000,0012B9C9,3C49019A,2BFD4E3F,A004E016,00000020,0000006E
111,58424500,00000115,000003E4,0010FFFA,FFFE0000,FF13B9CB,3C4A81E2,2BFD4E3F,A004E016,00000020,0000006F
112,175794100,000C0166,000003E0,FFFAFFFC,FFFF0000,0013B9CB,3C4B019E,28014E3F,A004E016,00000020,00000070
113,14683300,000101A2,000003DD,0006FFFD,00000000,0013B9CC,3C4C81A8,28014E3F,A004E016,00000020,00000071
114,52593600,000701CA,000003DA,FFFEFFFE,00010000,0014B9CC,3C4E01BA,28014E3F,A004E016,00000020,00000072
115,50098100,000101E4,000003D8,0001FFFE,00020000,0014B9CC,3C4F01AA,28014E3F,A004E016,00000020,00000073
116,48840700,000301F6,000003D7,0000FFFF,00020000,0015B9CC,3C5101B8,28014E3F,A004E016,00000020,00000074
117,50209300,00010203,000003D6,0000FFFF,00030000,0015B9CC,3C5201BA,2BFD4E3F,A004E016,00000020,00000075
118,49596100,0002020B,000003D5,0000FFFF,00030000,0015B9CC,3C5401B1,2BFD4E3F,A004E016,00000020,00000076
119,153362800,00000208,000003D5,00000000,00030000,0016B9CC,3C55819D,2BFD4E3F,A004E016,00000020,00000077
120,16340800,00010199,000003D5,00000000,00030000,0016B9CC,3C5681BD,2BFD62FF,B004E016,00000020,00000078
121,50162600,FFFF00C4,000003D6,00000002,00030000,0016B9CC,3C570188,2BFD62FF,B004E016,00000020,00000079
122,50022800,0000000C,000003D6,00000002,00020000,0016B9CC,3C57019B,280162FF,B004E016,00000020,0000007A
123,50280500,0000FFA2,000003D5,00000002,00010000,0016B9CC,3C5681D4,280162FF,B004E016,00000020,0000007B
124,50024200,0001FF62,000003D5,00000002,00010000,0016B9CC,3C568198,280162FF,B004E016,00000020,0000007C
125,50472300,0000FF3F,000003D5,00000002,00000000,0016B9CC,3C5681CB,280162FF,B004E016,00000020,0000007D
126,50372200,0001FF2A,000003D5,00000001,00000000,0015B9CC,3C5581A5,280162FF,B004E016,00000020,0000007E
127,50818100,FFFEFF20,000003D5,00000001,FFFF0000,0015B9CC,3C548198,280162FF,A004E016,00000020,0000007F
128,50538500,0001FF18,000003D5,00000001,FFFF0000,0015B9CC,3C538188,280162FF,A004E016,00000020,00000080
129,50728000,0001FF1E,000003D5,00000000,FFFF0000,0015B9CC,3C530187,280162FF,A004E016,00000020,00000081
130,51143800,0001FF48,000003D5,00000000,FFFF0000,0015B9CC,3C528197,280162FF,A004E016,00000020,00000082
131,50469400,FFFEFFA3,000003D4,0000FFFF,FFFF0000,0015B9CC,3C5201B1,280162FF,A004E016,00000020,00000083
132,50067200,0001002F,000003D4,0000FFFF,FFFF0000,0015B9CC,3C538256,280162FF,A004E016,00000020,00000084
133,50405300,000100C0,000003D4,0000FFFE,00000000,0015B9CC,3C5301A3,280162FF,A004E016,00000020,00000085
134,50599100,FFFE0131,000003D5,0000FFFE,00000000,0015B9CC,3C5381C8,280162FF,A004E016,00000020,00000086
135,50871400,00020171,000003D5,0000FFFE,00010000,0016B9CC,3C5501AD,280162FF,A004E016,00000020,00000087
136,50894800,FFFF0138,000003D5,0000FFFF,00010000,0016B9CC,3C560196,280162FF,B004E016,00000020,00000088
137,51136500,00000088,000003D6,00000000,00010000,0016B9CC,3C560183,280162FF,B004E016,00000020,00000089
138,51164400,0000FFEA,000003D6,00000001,00010000,0016B9CC,3C5701C8,280162FF,B004E016,00000020,0000008A
139,50436800,0001FF8F,000003D6,00000001,00010000,0016B9CC,3C56019D,280162FF,B004E016,00000020,0000008B
140,51082200,0001FF58,000003D5,00000001,00000000,0016B9CC,3C55819D,280162FF,B004E016,00000020,0000008C
141,50499900,0000FF39,000003D5,00000001,00000000,0015B9CC,3C56020C,280162FF,A004E016,00000020,0000008D
142,50963000,FFFEFF28,000003D5,00000001,00000000,0015B9CC,3C540185,280162FF,A004E016,00000020,0000008E
143,50943500,0002FF1F,000003D5,00000001,FFFF0000,0015B9CC,3C5381AD,280162FF,A004E016,00000020,0000008F
144,51011700,0001FF20,000003D5,00000001,FFFF0000,0015B9CC,3C5301CF,280162FF,A004E016,00000020,00000090
145,51306200,FFFFFF4A,000003D5,00000000,FFFF0000,0015B9CC,3C5281B5,280162FF,A004E016,00000020,00000091
146,50395800,FFFFFFA8,000003D4,0000FFFF,FFFF0000,0015B9CC,3C52821B,280162FF,A004E016,00000020,00000092
147,51042500,0000002F,000003D4,0000FFFF,FFFF0000,0015B9CC,3C520191,280162FF,A004E016,00000020,00000093
148,50843400,000200C1,000003D4,0000FFFE,00000000,0015B9CC,3C5301A6,280162FF,A004E016,00000020,00000094
149,50326700,FFFF012F,000003D5,0000FFFE,00000000,0015B9CC,3C5481E8,280162FF,A004E016,00000020,00000095
150,49137000,00000172,000003D5,0000FFFE,00010000,0016B9CC,3C5501A9,28017428,A004E016,00000020,00000096
151,51105700,00000138,000003D5,0000FFFF,00010000,0016B9CC,3C55818B,28017428,A004E016,00000020,00000097
152,49693200,FFFF0088,000003D6,00000000,00010000,0016B9CC,3C5681A8,28017428,B004E016,00000020,00000098
153,50167400,0001FFEA,000003D6,00000001,00010000,0016B9CC,3C5681E3,28017428,B004E016,00000020,00000099
154,51126400,0000FF8F,000003D6,00000001,00010000,0016B9CC,3C5601CB,28017428,B004E016,00000020,0000009A
155,51449900,0001FF59,000003D5,00000001,00000000,0015B9CC,3C55018B,28017428,B004E016,00000020,0000009B
156,49453400,FFFFFF39,000003D5,00000001,00000000,0015B9CC,3C5501B6,28017428,A004E016,00000020,0000009C
157,50705000,FFFFFF29,000003D5,00000001,00000000,0015B9CC,3C540190,28017428,A004E016,00000020,0000009D
158,51245400,0002FF26,000003D5,00000001,FFFF0000,0015B9CC,3C538196,28017428,A004E016,00000020,0000009E
159,50167000,0000FF4C,000003D5,00000000,FFFF0000,0015B9CC,3C5301A7,28017428,A004E016,00000020,0000009F
160,134559700,0000FFAA,000003D4,00000000,FFFF0000,0015B9CC,3C52819D,28017428,A004E016,00000020,000000A0
161,15529300,00000031,000003D4,0000FFFF,FFFF0000,0015B9CC,3C5301C6,28017428,A004E016,00000020,000000A1
162,50283900,FFFF00C2,000003D4,0000FFFE,00000000,0015B9CC,3C53019F,28017428,A004E016,00000020,000000A2
163,50524200,FFFF0132,000003D5,0000FFFE,00000000,0015B9CC,3C540197,28017428,A004E016,00000020,000000A3
164,49776200,00020173,000003D5,0000FFFE,00010000,0016B9CC,3C550191,28017428,A004E016,00000020,000000A4
165,51323000,FFFE013A,000003D5,0000FFFF,00010000,0016B9CC,3C560194,28017428,B004E016,00000020,000000A5
166,50822100,FFFF0088,000003D6,00000000,00010000,0016B9CC,3C56818E,28017428,B004E016,00000020,000000A6
167,51308800,0001FFEA,000003D6,00000001,00010000,0016B9CC,3C56819A,28017428,B004E016,00000020,000000A7
168,49803700,0000FF8D,000003D6,00000001,00010000,0016B9CC,3C56819C,28017428,B004E016,00000020,000000A8
169,50534200,0001FF59,000003D5,00000001,00000000,0016B9CC,3C5601C6,28017428,B004E016,00000020,000000A9
170,50259700,0001FF38,000003D5,00000001,00000000,0015B9CC,3C5581AE,28017428,B004E016,00000020,000000AA
171,50728100,FFFEFF29,000003D5,00000001,00000000,0015B9CC,3C5501CE,28017428,A004E016,00000020,000000AB
172,51843700,0001FF1E,000003D5,00000001,FFFF0000,0015B9CC,3C5401D2,28017428,A004E016,00000020,000000AC
173,49695300,0001FF1F,000003D5,00000001,FFFF0000,0015B9CC,3C530190,28017428,A004E016,00000020,000000AD
174,49833400,0001FF4A,000003D5,00000000,FFFF0000,0015B9CC,3C5301C7,28017428,A004E016,00000020,000000AE
175,52155100,FFFDFFA5,000003D4,0000FFFF,FFFF0000,0015B9CC,3C530212,28017428,A004E016,00000020,000000AF
176,49359600,00020031,000003D4,0000FFFF,FFFF0000,0015B9CC,3C5281F2,28017428,A004E016,00000020,000000B0
177,50969000,000000C0,000003D4,0000FFFE,00000000,0015B9CC,3C530192,28017428,A004E016,00000020,000000B1
178,50366700,FFFF0131,000003D5,0000FFFE,00000000,0015B9CC,3C55022E,28017428,A004E016,00000020,000000B2
179,50806400,00010172,000003D5,0000FFFE,00010000,0016B9CC,3C5501A1,28017428,A004E016,00000020,000000B3
180,50521500,00000138,000003D5,0000FFFF,00010000,0016B9CC,3C5681E5,28018534,B004E016,00000020,000000B4
181,49985300,FFFF0089,000003D6,00000000,00010000,0016B9CC,3C5601A6,28018534,B004E016,00000020,000000B5
182,51659800,FFEEFFE5,FFBB03C6,00000016,FFFF0008,0016B9CC,3C5681BC,2BFD8534,B004E016,00000020,000000B6
183,50305400,FFBFFF60,FF67033F,FFFE008D,FFE7002E,0016B9CC,3C5781DF,2BFD8534,B004E016,00000020,000000B7
184,51171100,006DFF22,00300308,00000086,FFB90029,0016B9CB,3C56818A,27FD8534,B203E816,00000020,000000B8
185,50751300,FFF0FF3E,000E0430,00020046,FF9E0023,0015B9CB,3C5581A0,28018534,B004E016,00000020,000000B9
186,50202600,FFE3FEFB,FFE4041D,00020017,FF920024,0015B9CC,3C5481A7,28018534,A004E016,00000020,000000BA
187,51216000,FFD3FF4E,FFA8036D,0001FFA8,FF9C0038,0015B9CC,3C5381B8,28018534,A004E016,00000020,000000BB
188,55248000,0032FF8B,002502E1,0002FF85,FFC30039,0015B9CD,3C5281C0,27FD8534,A203E816,00000020,000000BC
189,45526400,0000FF4E,000B0471,0003FFC9,FFD90034,0015B9CE,3C520184,2BFD8534,A004E016,00000020,000000BD
190,49763100,FFEEFF49,0004045D,0002FFEB,FFE20032,0015B9CF,3C520179,2BFD8534,A004E016,00000020,000000BE
191,52992400,FFF6FFA5,FFFC041F,0003FFF9,FFE50032,0015B9CF,3C518174,2BFD8534,A004E016,00000020,000000BF
192,48478700,FFAD0011,FF3A044A,FFFFFFBD,FFF20057,0015B9D0,3C518186,28018534,A004E016,00000020,000000C0
193,49354400,FFC7009B,FF08045E,0001FF9C,000B009B,0015B9D0,3C518195,28018534,A004E016,00000020,000000C1
194,51167500,00630117,000C0439,0004FF72,002F00B6,0015B9D2,3C520198,28018534,A004E016,00000020,000000C2
195,50165600,00780172,00CD0414,000DFF6C,0059008D,0015B9D6,3C5301A4,2BFD8534,A004E016,00000020,000000C3
196,138463000,FFDC0181,0065041B,000CFFB8,0079005F,0016B9DB,3C5481DB,2BFD8534,A004E016,00000020,000000C4
197,14642300,FF930116,FFE80441,00050009,007F0059,0016B9DD,3C5681D4,2BFD8534,B004E016,00000020,000000C5
198,49879400,FFEE006B,001A03E1,FFFF005E,006E005C,0016B9DD,3C5701C5,2BFD8534,B004E016,00000020,000000C6
199,48708800,0035FFD0,007403CD,FFFE007F,004C0044,0016B9DC,3C5781C8,2BFD8534,B004E016,00000020,000000C7
200,51400600,0005FF92,00790391,FFFD0077,00280020,0016B9DB,3C56819E,28018534,B004E016,00000020,000000C8
201,50015200,FFD4FF6D,004B0368,FFFE0053,000B0004,0016B9DA,3C560192,28018534,B004E016,00000020,000000C9
202,50096800,FFD0FF57,0014034F,FFFE0027,FFFBFFF9,0015B9D9,3C558203,28018534,B004E016,00000020,000000CA
203,51270900,FFE4FF3F,FFFD0364,FFFF000A,FFF6FFF8,0015B9D9,3C5481C9,28018534,A004E016,00000020,000000CB
204,50670000,FFFEFF29,FFF9039D,FFFFFFFD,FFF5FFF9,0015B9D9,3C5401B4,28018534,A004E016,00000020,000000CC
205,50399900,0005FF21,FFFA03C2,FFFFFFFA,FFF7FFFB,0015B9D9,3C5301BE,28018534,A004E016,00000020,000000CD
206,49441700,0001FF4A,FFFC03D5,FFFFFFF9,FFF9FFFC,0015B9D8,3C5201A1,2BFD8534,A004E016,00000020,000000CE
207,50816600,0003FFA6,FFFD03DD,0000FFFA,FFFBFFFE,0015B9D8,3C52019B,2BFD8534,A004E016,00000020,000000CF
208,49499700,FFFF002E,FFFE03DF,0000FFFA,FFFCFFFE,0015B9D8,3C5301E3,28018534,A004E016,00000020,000000D0
209,143268000,FFFF00BF,FFFE03DF,0000FFFB,FFFEFFFF,0015B9D8,3C52819F,28018534,A004E016,00000020,000000D1
210,15204100,FFFF012F,FFFF03DD,0000FFFC,FFFFFFFF,0015B9D8,3C548204,28019606,A004E016,00000020,000000D2
211,51144600,00020172,FFFF03DB,0000FFFD,0000FFFF,0016B9D8,3C548189,28019606,A004E016,00000020,000000D3
212,50542500,FFFD0138,FFFF03DA,0000FFFE,00010000,0016B9D8,3C5601C1,28019606,B004E016,00000020,000000D4
213,49497800,00020087,000003D9,00000000,00010000,0016B9D8,3C5701E0,28019606,B004E016,00000020,000000D5
214,51217100,FFFDFFEA,000003D8,00000001,00010000,0016B9D8,3C560197,28019606,B004E016,00000020,000000D6
215,50574800,0001FF8D,000003D6,00000001,00010000,0016B9D8,3C5601A0,28019606,B004E016,00000020,000000D7
216,50456600,0002FF59,000003D6,00000001,00000000,0016B9D8,3C56821B,28019606,B004E016,00000020,000000D8
217,51723500,FFFEFF39,000003D5,00000001,00000000,0015B9D8,3C54818D,28019606,A004E016,00000020,000000D9
218,49751400,0001FF29,000003D5,00000001,FFFF0000,0015B9D8,3C5481D0,28019606,A004E016,00000020,000000DA
219,51757600,0001FF24,000003D5,00000001,FFFF0000,0015B9D8,3C538192,28019606,A004E016,00000020,000000DB
220,48963600,FFFEFF4D,000003D5,00000000,FFFF0000,0015B9D8,3C5381D2,28019606,A004E016,00000020,000000DC
221,50390900,0001FFAA,000003D4,00000000,FFFF0000,0015B9D8,3C528185,28019606,A004E016,00000020,000000DD
222,150342800,FFFF0031,000003D4,0000FFFF,FFFF0000,0015B9D8,3C540216,28019606,A004E016,00000020,000000DE
223,16428500,000200C3,000003D4,0000FFFE,00000000,0015B9D8,3C54020E,28019606,A004E016,00000020,000000DF
224,48585000,FFFF0132,000003D5,0000FFFE,00000000,0015B9D8,3C5481BB,28019606,A004E016,00000020,000000E0
225,52541400,00010174,000003D5,0000FFFE,00010000,0016B9D8,3C5601C7,28019606,A004E016,00000020,000000E1
226,49163000,FFFE0139,000003D5,0000FFFF,00010000,0016B9D8,3C560194,28019606,B004E016,00000020,000000E2
227,48441700,00040087,000003D6,00000000,00010000,0016B9D8,3C5701AF,28019606,B004E016,00000020,000000E3
