sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000003B,3CFF82B2,2BFCE494,4004E016,00000008,00000001
2,21006900,07FFF800,0000F800,00000000,00000000,0000003B,3C010208,2BF8E494,4004E016,00000000,00000002
3,90449600,00000000,00000001,00000000,00000000,0000003B,3C01821B,2BF4E494,4004E016,00000000,00000003
4,54975200,00000000,00000001,00000000,00000000,0000003B,3C0281D6,2BF0E494,4004E016,00000000,00000004
5,48772800,00000047,0000002C,0000FFFE,00000000,0000003B,3C0381C2,2BF0E494,5004E016,00000000,00000005
6,44904100,0001002B,000007FF,00000000,00000000,0000003B,3C0281AB,2BF8E494,5004E016,00000000,00000006
7,121960900,0002010A,000007FF,FFF30000,00000000,00000039,3C02017C,2BFCE494,4004E016,00000000,00000007
8,16796200,FFFD0159,000007F9,FFE0FFFE,00010000,0000003A,3C02818B,2BFCE494,4004E016,00000020,00000008
9,48928500,FFFE0195,00000619,FFEFFFFF,00010000,0000003B,3C03017B,2800E494,4004E016,00000020,00000009
10,49946900,000E01DB,000004DE,FFFBFFFF,00020000,00010038,3C0481BE,2800E494,4004E016,00000020,0000000A
11,50456400,FFF1018F,0000041F,FFFBFFFF,00020000,00010038,3C05819B,2800E494,4004E016,00000020,0000000B
12,50502200,000001BC,000003B7,0005FFFF,00020000,00020039,3C07019A,2800E494,4004E016,00000020,0000000C
13,50472700,0003018F,00000389,00060000,00020000,00020039,3C08018D,2800E494,4004E016,00000020,0000000D
14,51603500,FFFD01A2,0000037C,0006FFFF,00020000,0002003B,3C0981D9,2800E494,4004E016,00000020,0000000E
15,49125600,0004018F,00000383,00010000,00020000,0002003C,3C0B01B0,2800E494,5004E016,00000020,0000000F
16,51262500,000001B7,00000391,00000000,00020000,0003003C,3C0C0197,2800E494,5004E016,00000020,00000010
17,51145700,00000183,000003A2,00000000,00020000,0003003C,3C0D81C8,2800E494,5004E016,00000020,00000011
18,49844400,000101A6,000003B1,00000000,00020000,0003003C,3C0E81CB,2800E494,5004E016,00000020,00000012
19,50291500,00000182,000003BD,00000000,00020000,0004003C,3C10019F,2800E494,5004E016,00000020,00000013
20,53434700,FFFF0173,000003C7,00000000,00020000,0004003C,3C110197,2800E494,5004E016,00000020,00000014
21,51858000,00010168,000003CD,00000000,00020000,0004003C,3C1201A9,2800E494,5004E016,00000020,00000015
22,51639500,FFFF017E,000003D1,00000000,00020000,0005003C,3C13019E,2800E494,5004E016,00000020,00000016
23,51125000,0000017E,000003D4,00000000,00020000,0005003C,3C1481A2,2800E494,5004E016,00000020,00000017
24,49065900,0000018C,000003D5,00000000,00020000,0005003C,3C1581B2,2800E494,6004E016,00000020,00000018
25,51236300,0001018A,000003D6,00000000,00020000,0006003C,3C1701D9,2800E494,6004E016,00000020,00000019
26,49081000,FFFF0193,000003D6,00000000,00020000,0006003C,3C1801B0,2800E494,6004E016,00000020,0000001A
27,52286500,00010192,000003D6,00000000,00020000,0006003C,3C190183,2800E494,6004E016,00000020,0000001B
28,49430700,0000019D,000003D6,00000000,00020000,0007003C,3C1A81EF,2800E494,6004E016,00000020,0000001C
29,51805300,000001A7,000003D6,00000000,00020000,0007003C,3C1B819C,2800E494,6004E016,00000020,0000001D
30,145375800,000001B6,000003D5,00000000,00020000,0007003C,3C1D01B2,28012610,6004E016,00000020,0000001E
31,14928200,000001C6,000003DB,00000000,00030000,0008003C,3C1E81A6,28012610,6004E016,00000020,0000001F
