sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000230B,3CFF8281,2BFC34AA,4007F816,0000000A,00000001
2,54217900,F800F800,0000F800,00000000,00000000,0000230B,3C0101E2,2BF834AA,4007F816,00000002,00000002
3,81104700,00000000,00000001,00000000,00000000,0000230B,3C0181F2,2BF434AA,4007F816,00000002,00000003
4,45738200,00000000,00000001,00000000,00000000,0000230B,3C0281B0,2BF034AA,4007F816,00000002,00000004
5,42049800,00000048,000005F4,00000001,00000000,00FF230B,3C0201A9,2BF834AA,5007F816,00000002,00000005
6,53561200,0000002D,000007FF,0000FFFF,00000000,0000230B,3C0101A4,2BFC34AA,4007F816,00000002,00000006
7,52206300,00000144,0000077A,FFF5FFFF,00000000,0000230B,3C01817F,2BFC34AA,4007F816,00000022,00000007
8,49958900,000301AD,000005EC,0007FFFE,00010000,0000230A,3C028193,280034AA,4007F816,00000022,00000008
9,50478900,FFFB01A3,000004DF,FFFAFFFF,00010000,0001230B,3C038184,280034AA,4007F816,00000022,00000009
10,51164600,00010184,00000437,0006FFFF,00020000,0001230C,3C0481C7,280034AA,4007F816,00000022,0000000A
11,51538000,FFFF01B0,000003D7,FFFAFFFF,00020000,0001230C,3C0601A2,280034AA,4007F816,00000022,0000000B
12,51892600,0006015C,000003A8,FFF70000,00020000,0002230B,3C07019F,280034AA,4007F816,00000022,0000000C
13,49198900,000201A4,00000396,FFED0000,00020000,00022309,3C088191,280034AA,4007F816,00000022,0000000D
14,51452000,FFF6018F,00000397,FFFC0000,00020000,0002230A,3C0981DC,280034AA,4007F816,00000022,0000000E
15,51250100,00010189,000003A0,00040000,00020000,0003230B,3C0B01B1,280034AA,4007F816,00000021,0000000F
16,48370600,00030192,000003AB,00010000,00020000,0003230B,3C0C0197,280034AA,5007F816,00000021,00000010
17,50668500,000101B2,000003B7,00000000,00020000,0003230C,3C0D81C9,280034AA,5007F816,00000021,00000011
18,50746700,00000185,000003C1,00000000,00020000,0003230C,3C0E81CB,280034AA,5007F816,00000021,00000012
