sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
73,50081200,FFFE0253,FFFE03D5,0002FFFF,00030000,00182315,3A004E20,2BFD36BB,F007F8DB,00000020,00000049
74,49763500,FFFE025B,000003D3,0003FFFD,00030000,00182315,3A004E20,2BFD36DA,E007F8DC,00000020,0000004A
75,49908400,0000020B,000103D3,0003FFFC,00030000,00192315,3C004E20,2BFD36ED,E007F8DD,00000020,0000004B
76,48857200,000101D8,000303D2,0001FFFD,00030000,00192315,3E004E20,2BFD36F1,E007F8DD,00000020,0000004C
77,51298400,000301B6,000303D2,00000000,00030000,001A2315,3E004E20,2BFD36E6,E007F8DD,00000020,0000004D
78,50372800,0004019D,000103D3,FFFE0002,00030000,001A2315,3C004E20,2BFD36CC,E007F8DC,00000020,0000004E
79,50812600,0003018E,000003D4,FFFD0003,00030000,001A2315,3A004E20,2BFD36A7,E007F8DB,00000020,0000004F
80,50372500,00010182,FFFE03D6,FFFD0003,00030000,001A2315,3A004E20,2BFD367D,E007F8DB,00000020,00000050
81,51762600,FFFF0179,FFFC03D7,FFFD0001,00030000,001B2315,3A004E20,2BFD3655,E007F8DC,00000020,00000051
82,49736900,FFFE0174,FFFC03D8,FFFEFFFE,00020000,001B2315,3C004E20,2BFD3633,E007F8DD,00000020,00000052
83,50497200,FFFD0173,FFFE03D8,0000FFFC,00020000,001B2315,3E004E20,2BFD361E,E007F8DD,00000020,00000053
84,51353600,FFFE0171,000003D7,0002FFFC,00020000,001C2315,3E004E20,2BFD3619,E007F8DD,00000020,00000054
85,49765400,00000173,000203D6,0004FFFE,00020000,001C2315,3C004E20,2BFD3623,E007F8DC,00000020,00000055
86,50262300,00010174,000403D4,00040001,00020000,001C2315,3A004E20,2BFD363C,E007F8DB,00000020,00000056
87,50837200,00020175,000403D3,00040003,00020000,001C2315,3A004E20,2BFD365E,E007F8DB,00000020,00000057
88,50577700,00020176,000403D3,00030004,00020000,001D2315,3C004E20,2BFD3684,E007F8DB,00000020,00000058
89,51354100,00010176,000203D3,00020003,00020000,001D2315,3E004E20,2BFD36A7,E007F8DC,00000020,00000059
90,49923900,FFFF0176,000003D4,00000001,00020000,001D2315,3E004E20,2BFD48F2,E007F8DD,00000020,0000005A
91,50505300,FFFD0174,FFFE03D5,FFFEFFFF,00020000,001E2315,3E004E20,2BFD4901,E007F8DD,00000020,0000005B
92,51709200,FFFD0174,FFFD03D6,FFFDFFFD,00020000,001E2315,3C004E20,2BFD4901,E007F8DC,00000020,0000005C
93,49912300,FFFD0174,FFFD03D7,FFFDFFFE,00020000,001E2315,3A004E20,2BFD48F1,E007F8DB,00000020,0000005D
94,51193900,FFFE0175,FFFF03D8,FFFDFFFF,00020000,001F2315,3A004E20,2BFD48D4,E007F8DB,00000020,0000005E
95,50861300,00000177,000103D7,FFFF0002,00020000,001F2315,3A004E20,2BFD48B0,E007F8DB,00000020,0000005F
96,50010400,00020179,000203D6,00000003,00020000,001F2315,3C004E20,2BFD488A,E007F8DC,00000020,00000060
97,50802700,0003017B,000303D5,00020003,00020000,001F2315,3E004E20,2BFD486A,E007F8DD,00000020,00000061
98,49743700,0003017D,000303D3,00030002,00020000,00202315,3E004E20,2BFD4855,E007F8DD,00000020,00000062
99,50865900,0001017C,000203D2,0003FFFF,00020000,00202315,3C004E20,2BFD4850,F007F8DD,00000020,00000063
100,50640400,FFFF017C,000003D1,0002FFFD,00020000,00202315,3A004E20,2BFD485B,F007F8DC,00000020,00000064
101,50847500,FFFE0179,FFFD03D2,0001FFFC,00020000,00212315,3A004E20,2BFD4875,F007F8DB,00000020,00000065
102,50617500,FFFE0177,FFFC03D3,FFFFFFFC,00020000,00212315,3A004E20,2BFD489B,F007F8DB,00000020,00000066
103,50362600,FFFF0176,FFFC03D4,FFFDFFFF,00020000,00212315,3C004E20,2BFD48C7,F007F8DC,00000020,00000067
104,49812200,00010175,FFFC03D6,FFFC0001,00020000,00212315,3E004E20,2BFD48F1,F007F8DC,00000020,00000068
105,51438500,00020175,FFFE03D7,FFFC0003,00020000,00222315,3E004E20,2BFD4915,F007F8DD,00000020,00000069
106,51669700,00030176,000003D7,FFFC0003,00020000,00222315,3C004E20,2BFD492B,F007F8DD,00000020,0000006A
107,50077000,00030177,000203D7,FFFD0001,00020000,00222315,3A004E20,2BFD4931,F007F8DC,00000020,0000006B
108,49747600,00020197,000303D6,FFFFFFFE,00020000,00232315,3A004E20,2BFD4926,F007F8DB,00000020,0000006C
109,49437700,00000196,000303D4,0001FFFD,00020000,00232315,3C004E20,2BFD490C,E007F8DB,00000020,0000006D
110,50450300,FFFE015A,000103D3,0002FFFD,00020000,00232315,3E004E20,2BFD48E7,E007F8DB,00000020,0000006E
111,51780500,FFFD0132,FFFF03D3,0003FFFF,00020000,00232315,3E004E20,2BFD48BE,E007F8DC,00000020,0000006F
112,49552300,FFFD0115,FFFE03D2,00030002,00020000,00242315,3E004E20,2BFD4896,E007F8DC,00000020,00000070
113,50283800,FFFE0104,FFFD03D3,00030004,00020000,00242315,3C004E20,2BFD4878,E007F8DD,00000020,00000071
114,49643100,000000F7,FFFD03D4,00010005,00020000,00242315,3A004E20,2BFD4866,E007F8DD,00000020,00000072
115,50674700,000100F1,FFFF03D6,00000004,00020000,00242315,3A004E20,2BFD4864,E007F8DC,00000020,00000073
116,50865600,000200EB,000103D7,FFFE0002,00020000,00242315,3C004E20,2BFD4872,E007F8DB,00000020,00000074
117,50122500,000200EB,000303D8,FFFDFFFF,00020000,00252315,3C004E20,2BFD488D,E007F8DB,00000020,00000075
118,51374600,000000E9,000403D8,FFFDFFFD,00020000,00252315,3E004E20,2BFD48B1,E007F8DC,00000020,00000076
119,49642000,FFFE00E8,000403D8,FFFEFFFD,00020000,00252315,3C004E20,2BFD48D6,E007F8DD,00000020,00000077
120,50779600,FFFD00E8,000303D6,0000FFFF,00020000,00252315,3A004E20,2BFD5ACE,E007F8DD,00000020,00000078
121,51263200,FFFD00E6,000103D5,00010001,00010000,00252315,3A004E20,2BFD5AE5,E007F8DD,00000020,00000079
122,50047000,FFFE00E5,FFFF03D4,00030003,00010000,00252315,3A004E20,2BFD5AEC,E007F8DD,00000020,0000007A
123,52709300,000000E3,FFFD03D3,00040003,00010000,00262315,3C004E20,2BFD5AE2,E007F8DC,00000020,0000007B
124,50003600,000200E2,FFFD03D2,00040001,00010000,00262315,3E004E20,2BFD5AC8,E007F8DB,00000020,0000007C
125,51677400,000300E1,FFFD03D3,0004FFFF,00010000,00262315,3E004E20,2BFD5AA2,E007F8DB,00000020,0000007D
126,50382400,000300E2,FFFF03D4,0002FFFD,00010000,00262315,3E004E20,2BFD5A75,E007F8DC,00000020,0000007E
127,50146700,000200E4,000103D6,0000FFFC,00010000,00262315,3C004E20,2BFD5A48,E007F8DD,00000020,0000007F
128,51776800,000100E5,000203D7,FFFFFFFC,00010000,00272315,3A004E20,2BFD5A23,E007F8DD,00000020,00000080
129,50559200,FFFF00E6,000303D7,FFFDFFFF,00010000,00272315,3A004E20,2BFD5A0C,E007F8DC,00000020,00000081
130,49652800,FFFE00E6,000203D7,FFFC0001,00010000,00272315,3C004E20,2BFD5A05,E007F8DB,00000020,00000082
131,51550800,FFFE00E6,000103D6,FFFC0003,00010000,00272315,3E004E20,2BFD5A11,E007F8DB,00000020,00000083
132,49741800,FFFF00E5,FFFE03D5,FFFD0003,00010000,00272315,3E004E20,2BFD5A2D,E007F8DB,00000020,00000084
133,49884000,000100E3,FFFD03D3,FFFF0002,00010000,00272315,3C004E20,2BFD5A54,E007F8DB,00000020,00000085
134,50608500,000200E2,FFFC03D2,0001FFFF,00010000,00282315,3A004E20,2BFD5A81,E007F8DC,00000020,00000086
135,51646300,000300E1,FFFC03D1,0002FFFE,00010000,00282315,3A004E20,2BFD5AAC,E007F8DD,00000020,00000087
136,50151000,000200E1,FFFD03D2,0003FFFD,00010000,00282315,3A004E20,2BFD5ACF,E007F8DD,00000020,00000088
137,51049800,000100E2,000003D3,0003FFFF,00010000,00282315,3C004E20,2BFD5AE4,E007F8DC,00000020,00000089
138,49548500,FFFF00E4,000203D4,00020001,00010000,00282315,3E004E20,2BFD5AE8,E007F8DB,00000020,0000008A
139,50005700,FFFD00E6,000303D6,00000003,00010000,00292315,3E004E20,2BFD5ADB,E007F8DB,00000020,0000008B
140,49689900,FFFD00E7,000403D7,FFFE0004,00010000,00292315,3C004E20,2BFD5AC0,E007F8DC,00000020,0000008C
141,51631100,FFFD00E7,000303D8,FFFD0004,00010000,00292315,3A004E20,2BFD5A9B,E007F8DC,00000020,0000008D
142,51122700,FFFF00E6,000103D7,FFFC0001,00010000,00292315,3A004E20,2BFD5A74,E007F8DD,00000020,0000008E
143,49881300,000100E5,FFFF03D7,FFFCFFFE,00010000,00292315,3A004E20,2BFD5A51,E007F8DD,00000020,0000008F
144,51712500,000200E3,FFFE03D5,FFFDFFFD,00010000,00292315,3C004E20,2BFD5A39,E007F8DD,00000020,00000090
145,51493100,000200E2,FFFD03D4,FFFEFFFC,00010000,002A2315,3E004E20,2BFD5A30,E007F8DC,00000020,00000091
146,50226800,000100E2,FFFE03D3,0000FFFE,00010000,002A2315,3E004E20,2BFD5A38,E007F8DB,00000020,00000092
147,50832500,000000E3,000003D3,00020000,00010000,002A2315,3E004E20,2BFD5A50,E007F8DB,00000020,00000093
148,49530400,FFFE00E5,000203D3,00040002,00010000,002A2315,3A004E20,2BFD5A75,E007F8DC,00000020,00000094
149,50580300,FFFD00E6,000403D4,00040003,00010000,002A2315,3A004E20,2BFD5AA0,E007F8DD,00000020,00000095
150,51105000,FFFE00E8,000403D6,00040001,00010000,002A2315,3A004E20,2BFD6C3E,E007F8DD,00000020,00000096
151,50288400,FFFF00E8,000403D7,0003FFFF,00010000,002B2315,3C004E20,2BFD6C64,E007F8DD,00000020,00000097
152,51145100,000100E7,000203D8,0001FFFD,00010000,002B2315,3E004E20,2BFD6C7C,E007F8DC,00000020,00000098
153,51971900,000300E7,000003D8,FFFFFFFC,00010000,002B2315,3E004E20,2BFD6C83,E007F8DB,00000020,00000099
154,50295000,000400E0,FFFD03D8,FFFEFFFD,00010000,002B2315,3C004E20,2BFD6C77,E007F8DB,00000020,0000009A
155,48433200,000300AB,FFFC03D7,FFFDFFFF,00010000,002B2315,3A004E20,2BFD6C59,E007F8DB,00000020,0000009B
156,50292700,00020044,FFFC03D5,FFFE0003,00010000,002B2315,3A004E20,2BFD6C2F,E007F8DC,00000020,0000009C
157,51256200,0000FFEA,FFFD03D4,FFFF0005,00010000,002B2315,3A004E20,28016BFF,E007F8DD,00000020,0000009D
158,50306300,FFFEFFB6,FFFF03D3,00000005,00010000,002B2315,3C004E20,28016BD1,E007F8DD,00000020,0000009E
159,50917400,FFFEFF9A,000103D2,00020003,00000000,002B2315,3E004E20,28016BAA,E007F8DC,00000020,0000009F
160,49926300,FFFEFF89,000203D2,00030001,00000000,002B2315,3E004E20,28016B93,E007F8DC,00000020,000000A0
161,51416900,FFFFFF80,000303D3,0004FFFF,00000000,002B2315,3C004E20,28016B8C,E007F8DB,00000020,000000A1
162,50955700,0001FF7A,000203D5,0004FFFE,00000000,002B2315,3A004E20,28016B98,E007F8DB,00000020,000000A2
163,51238400,0002FF78,000003D6,0002FFFF,00000000,002B2315,3A004E20,28016BB4,E007F8DC,00000020,000000A3
164,50192800,0002FF87,FFFE03D7,00010001,00000000,002B2315,3C004E20,28016BDA,E007F8DD,00000020,000000A4
165,52038100,0001FFAE,FFFC03D7,FFFF0003,00000000,002B2315,3E004E20,28016C03,E006D0DD,00000020,000000A5
166,50288900,0000FFC9,FFFC03D6,FFFD0004,00000000,002B2315,3E004E20,28016C29,E006D0DD,00000020,000000A6
167,50700200,FFFEFF47,FFFD03D6,FFFC0004,FFFF0000,002A2315,3E004E20,28016C44,E006D0DC,00000020,000000A7
168,50477100,FFFDFE7E,FFFF03D5,FFFC0002,FFFF0000,002A2315,3C004E20,28016C50,E006D0DB,00000020,000000A8
169,50609700,FFFDFE17,000103D3,FFFC0000,FFFF0000,002A2315,3A004E20,28016C4A,E007F8DB,00000020,000000A9
170,51191200,FFFEFE2E,000303D2,FFFEFFFD,FFFE0000,00292315,3A004E20,28016C34,E007F8DB,00000020,000000AA
171,50509400,0000FF1C,000403D1,FFFFFFFB,FFFE0000,00292315,3A004E20,28016C0F,E007F8DC,00000020,000000AB
172,49167500,0002FFB8,000403D2,0001FFFC,FFFF0000,00292315,3C004E20,28016BE3,E007F8DD,00000020,000000AC
173,51251200,0003FFF3,000303D4,0002FFFE,FFFF0000,00292315,3E004E20,28016BB7,E007F8DD,00000020,000000AD
174,51439100,00020033,000003D6,00030001,FFFF0000,00292315,3E004E20,28016B91,E007F8DC,00000020,000000AE
175,49568400,00010064,FFFF03D7,00020001,00000000,00292315,3C004E20,28016B79,E007F8DB,00000020,000000AF
176,49277500,00000089,FFFD03D8,00010001,00000000,00292315,3A004E20,28016B72,E007F8DB,00000020,000000B0
177,51471300,FFFE00A5,FFFD03D8,0000FFFF,00000000,002A2315,3A004E20,28016B7E,E007F8DB,00000020,000000B1
178,50422400,FFFE00B9,FFFF03D8,FFFEFFFD,00010000,002A2315,3C004E20,28016B9B,E007F8DC,00000020,000000B2
179,49595000,FFFE00C8,000003D6,FFFDFFFC,00010000,002A2315,3E004E20,28016BC5,E007F8DD,00000020,000000B3
180,52606800,000000D3,000203D5,FFFCFFFD,00010000,002A2315,3E004E20,28017CCC,E007F8DD,00000020,000000B4
181,49754200,000200DA,000303D4,FFFDFFFF,00010000,002A2315,3E004E20,2BFD7CFE,E007F8DD,00000020,000000B5
182,50150000,000300DF,000403D3,FFFE0002,00010000,002A2315,3C004E20,2BFD7D27,E007F8DC,00000020,000000B6
183,50178100,000300E2,000203D3,00000004,00010000,002B2315,3A004E20,2BFD7D41,E007F8DB,00000020,000000B7
184,50490300,000200E3,000003D4,00020004,00010000,002B2315,3A004E20,2BFD7D49,E007F8DB,00000020,000000B8
185,57416900,000100E3,FFFE03D5,00030003,00010000,002B2315,3C004E20,2BFD7D3E,E007F8DC,00000020,000000B9
186,47025600,FFFF00E2,FFFC03D6,00040000,00010000,002B2315,3E004E20,2BFD7D22,E007F8DD,00000020,000000BA
187,51303100,FFFD00DC,FFFC03D8,0004FFFE,00010000,002B2315,3E004E20,2BFD7CFA,E007F8DD,00000020,000000BB
188,47642700,FFFD00A9,FFFC03D8,0003FFFD,00010000,002B2315,3E004E20,2BFD7CCE,E007F8DD,00000020,000000BC
189,50456700,FFFE0044,FFFE03D8,0002FFFF,00010000,002B2315,3C004E20,2BFD7CA4,E007F8DC,00000020,000000BD
190,51192500,0000FFEB,000003D7,00000001,00010000,002B2315,3A004E20,28017C86,E007F8DB,00000020,000000BE
191,49698500,0001FFB8,000203D5,FFFE0003,00010000,002B2315,3A004E20,28017C77,E007F8DB,00000020,000000BF
192,51215200,0002FF9B,000303D3,FFFD0004,00000000,002B2315,3C004E20,28017C7A,E007F8DB,00000020,000000C0
193,51047400,0002FF8A,000303D2,FFFD0004,00000000,002B2315,3E004E20,28017C8F,E007F8DC,00000020,000000C1
194,49085400,0000FF7F,000103D1,FFFE0001,00000000,002B2315,3E004E20,28017CB3,E007F8DD,00000020,000000C2
195,52255300,FFFFFF79,FFFF03D2,FFFFFFFE,00000000,002B2315,3C004E20,28017CDF,E007F8DD,00000020,000000C3
196,49540500,FFFDFF76,FFFE03D3,0000FFFC,00000000,002B2315,3A004E20,28017D0C,E007F8DC,00000020,000000C4
197,50158400,FFFDFF85,FFFD03D4,0002FFFC,00000000,002B2315,3A004E20,28017D33,E007F8DB,00000020,000000C5
198,51482000,FFFDFFAD,FFFD03D5,0003FFFD,00000000,002B2315,3A004E20,28017D4C,E007F8DB,00000020,000000C6
199,49650100,FFFFFFEB,FFFE03D6,0003FFFF,00000000,002B2315,3C004E20,28017D54,E007F8DB,00000020,000000C7
200,50933900,0001002F,000003D7,00030001,00000000,002B2315,3E004E20,28017D48,E007F8DC,00000020,000000C8
201,50719300,00030066,000303D7,00010002,00000000,002B2315,3E004E20,28017D2A,E007F8DD,00000020,000000C9
202,51668800,0003008F,000403D6,FFFF0002,00000000,002B2315,3E004E20,28017CFE,E007F8DD,00000020,000000CA
203,51658300,000200AD,000403D5,FFFD0000,00010000,002B2315,3C004E20,28017CCA,E007F8DD,00000020,000000CB
204,50277300,000100BC,000403D3,FFFCFFFE,00010000,002B2315,3A004E20,28017C98,E007F8DC,00000020,000000CC
205,50496800,FFFF0096,000203D3,FFFCFFFD,00010000,002B2315,3A004E20,28017C6E,E007F8DB,00000020,000000CD
206,50026100,FFFE0038,FFFF03D3,FFFCFFFE,00010000,002B2315,3C004E20,28017C52,E007F8DB,00000020,000000CE
207,50742400,FFFEFFE3,FFFE03D3,FFFD0000,00010000,002B2315,3E004E20,28017C49,E007F8DC,00000020,000000CF
208,51030200,FFFFFFB1,FFFD03D4,FFFF0003,00000000,002B2315,3E004E20,28017C54,E007F8DC,00000020,000000D0
209,50272400,0001FF94,FFFD03D6,00010005,00000000,002B2315,3C004E20,28017C70,E007F8DD,00000020,000000D1
210,50714400,0002FF85,FFFF03D7,00020005,00000000,002B2315,3A004E20,28018CC6,E007F8DD,00000020,000000D2
211,50381100,0003FF7D,000103D8,00030003,00000000,002B2315,3A004E20,28018CF6,E007F8DC,00000020,000000D3
212,50658900,0003FF7B,000203D8,00030001,00000000,002B2315,3A004E20,28018D23,E007F8DB,00000020,000000D4
213,51966500,0001FF8C,000303D8,0002FFFE,00000000,002B2315,3C004E20,28018D45,E007F8DB,00000020,000000D5
214,50407700,FFFFFFB4,000303D6,0001FFFC,00000000,002B2315,3E004E20,28018D58,E007F8DB,00000020,000000D6
215,50100100,FFFDFFF1,000103D5,FFFFFFFD,00000000,002B2315,3E004E20,28018D58,E007F8DC,00000020,000000D7
216,49671500,FFFD0032,FFFF03D4,FFFEFFFE,00000000,002B2315,3C004E20,28018D44,E007F8DD,00000020,000000D8
217,50164800,FFFD0066,FFFD03D3,FFFD0000,00000000,002B2315,3A004E20,28018D22,E007F8DD,00000020,000000D9
218,51975600,FFFE008B,FFFC03D3,FFFD0002,00000000,002B2315,3A004E20,28018CF5,E007F8DD,00000020,000000DA
219,49082200,000000A2,FFFC03D3,FFFE0002,00010000,002B2315,3C004E20,28018CC7,E007F8DC,00000020,000000DB
220,50508000,00020084,FFFD03D5,FFFF0000,00010000,002B2315,3E004E20,28018C9F,E007F8DB,00000020,000000DC
221,49665700,0002002D,FFFF03D6,0001FFFE,00010000,002B2315,3E004E20,28018C85,E007F8DB,00000020,000000DD
222,50461600,0001FFDF,000103D7,0003FFFD,00010000,002B2315,3E004E20,28018C7C,E007F8DC,00000020,000000DE
223,52094000,0000FFB1,000303D8,0004FFFD,00000000,002B2315,3C004E20,28018C88,E007F8DD,00000020,000000DF
224,49318000,FFFEFF97,000303D7,0004FFFE,00000000,002B2315,3A004E20,28018CA6,E007F8DD,00000020,000000E0
