sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000EE59,3D000281,2BFCE494,4007F816,00000008,00000001
2,45450100,F80007FF,0000F800,00000000,00000000,0000EE59,3C0101E2,2BF8E494,4007F816,00000000,00000002
3,111320500,00000000,00000001,00000000,00000000,0000EE59,3C0181F2,2BF4E494,4007F816,00000000,00000003
4,65672400,00000000,00000001,00000000,00000000,0000EE59,3C0281B0,2BF0E494,4007F816,00000000,00000004
5,59452000,00000047,000005F4,00000001,00000000,00FFEE59,3C0201A9,2BF8E494,5007F816,00000000,00000005
6,58491000,FFFF002E,000007FF,0000FFFF,00000000,0000EE59,3C0101A4,2BFCE494,4007F816,00000000,00000006
7,159704000,FFF90140,0000077A,000EFFFF,00000000,0000EE5B,3C01817F,2BFCE494,4007F816,00000000,00000007
8,15265800,000B01BE,000005EC,0002FFFE,00010000,0000EE5A,3C028193,2800E494,4007F816,00000020,00000008
9,49997000,FFFE0152,000004E0,0007FFFF,00010000,0001EE5A,3C038184,2800E494,4007F816,00000020,00000009
10,50530300,FFFA01E1,00000436,FFFFFFFF,00020000,0001EE5C,3C0481C7,2800E494,4007F816,00000020,0000000A
11,50897100,00030183,000003D7,FFFAFFFF,00020000,0001EE5D,3C0601A2,2800E494,4007F816,00000020,0000000B
12,50880500,0002018E,000003A7,00050000,00020000,0002EE5D,3C07019F,2800E494,4007F816,00000020,0000000C
13,49544900,00030179,00000397,FFF90000,00020000,0002EE5D,3C088191,2800E494,4007F816,00000020,0000000D
14,57798500,FFFE0172,00000397,FFF40000,00020000,0002EE5D,3C0981DC,2800E494,4007F816,00000020,0000000E
15,170286300,FFFD017D,000003A0,00100000,00020000,0002EE5E,3C0A81B1,2800E494,4007F816,00000020,0000000F
16,15105000,0006017D,000003AB,FFF10000,00020000,0003EE5D,3C0C0197,2800E494,5007F816,00000020,00000010
17,49900300,FFFA0188,000003B7,000E0000,00020000,0003EE5E,3C0D01C9,2800E494,5007F816,00000020,00000011
18,50073600,0005018A,000003C1,FFF20000,00020000,0003EE5D,3C0E01CB,2800E494,5007F816,00000020,00000012
19,50907800,FFFB018E,000003C8,000D0000,00020000,0004EE5E,3C0F819E,2800E494,5007F816,00000020,00000013
20,51606900,00040191,000003CE,FFF40000,00020000,0004EE5D,3C108197,2800E494,5007F816,00000020,00000014
21,68920600,FFFD018F,000003D1,000B0000,00020000,0004EE5E,3C1201A8,2800E494,5007F816,00000020,00000015
22,203783000,00030192,000003D4,FFF70000,00020000,0005EE5D,3C13019E,2800E494,5007F816,00000020,00000016
23,16641000,FFFC0191,000003D5,00080000,00020000,0005EE5E,3C1481A2,2800E494,5007F816,00000020,00000017
24,51332700,0005018C,000003D6,FFFA0000,00020000,0005EE5D,3C1581B2,2800E494,6007F816,00000020,00000018
25,51154000,FFFC0192,000003D6,00040000,00020000,0006EE5E,3C1701D9,2800E494,6007F816,00000020,00000019
26,50630000,00020194,000003D6,FFFE0000,00020000,0006EE5D,3C1801B0,2800E494,6007F816,00000020,0000001A
27,75997100,FFFF0198,000003D6,00010000,00020000,0006EE5E,3C190183,2800E494,6007F816,00000020,0000001B
28,73014700,0001019F,000003D5,00000000,00020000,0007EE5D,3C1A81EF,2800E494,6007F816,00000020,0000001C
29,188741100,000001A9,000003D5,00000000,00020000,0007EE5D,3C1B819C,2800E494,6007F816,00000020,0000001D
30,14900600,000001B7,000003D5,00000000,00020000,0007EE5D,3C1D01B2,28012AF0,6007F816,00000020,0000001E
31,50161900,000001C8,000003DA,00000000,00030000,0008EE5D,3C1E81A6,28012AF0,6007F816,00000020,0000001F
32,50305800,000101A7,000003D5,00000000,00030000,0008EE5D,3C2001F6,28012AF0,7007F816,00000020,00000020
33,49417200,FFFE0078,000003D3,00000001,00020000,0008EE5D,3C20021F,28012AF0,7007F816,00000020,00000021
34,50254400,0002011D,000003D3,00000000,00020000,0008EE5D,3C2101D2,28012AF0,7007F816,00000020,00000022
35,51218400,0000022F,000003D3,0000FFFF,00020000,0009EE5D,3C22818C,28012AF0,B007F816,00000020,00000023
36,68394300,000102B4,000003D4,0000FFFF,00030000,0009EE5D,3C2501E1,28012AF0,9007F816,00000020,00000024
37,165060300,FFFF0237,000003D5,00000000,00030000,000AEE5D,3C2681AB,28012AF0,9007F816,00000020,00000025
38,16144300,0000022E,000003D5,0000FFFF,00030000,000AEE5D,3C2801B9,28012AF0,9007F816,00000020,00000026
