sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,00002364,3C004E20,2BFCE494,4007F816,00000001,00000001
2,287256600,07FF07FF,0000F800,00000000,00000000,00002364,3C004E20,2BF8E494,4007F816,00000001,00000002
3,100554200,00000000,00000001,00000000,00000000,00002364,3C004E20,2BF4E494,4007F816,00000001,00000003
4,110591200,00000000,00000001,00000000,00000000,00002364,3C004E20,2BF0E494,4007F816,00000001,00000004
5,81985100,00000000,00000001,00000000,00000000,00002364,3C004E20,2BF0E494,5007F816,00000001,00000005
6,85014300,FFFF007E,000006BB,00000000,00000000,00002364,3C004E20,2BF4E494,5007F816,00000001,00000006
7,101965500,0001005C,000007FF,0000FFFE,00000000,00002364,3C004E20,2BFCE494,4007F816,00000001,00000007
8,119323700,FFF701AE,000007FF,001CFFFE,00010000,00002367,3C004E20,2BFCE494,4007F816,00000021,00000008
9,101238500,000D01C4,00000677,FFF5FFFE,00010000,00012365,3C004E20,2800E494,4007F816,00000021,00000009
10,106770400,FFF401D8,00000514,0003FFFE,00020000,00012368,3C004E20,2800E494,4007F816,00000021,0000000A
11,116272500,000801C7,0000043A,0006FFFF,00020000,00012369,3C004E20,2800E494,4007F816,00000021,0000000B
12,110617700,00020180,000003C2,FFF5FFFF,00020000,00022367,3C004E20,2800E494,4007F816,00000021,0000000C
13,110655600,FFFB0190,00000389,FFFF0000,00020000,00022369,3C004E20,2800E494,4007F816,00000021,0000000D
14,127642000,000601BC,00000378,FFFAFFFF,00020000,00022367,3C004E20,2800E494,4007F816,00000021,0000000E
15,128886300,FFFC018D,0000037D,00000000,00020000,00022367,3C004E20,2800E494,5007F816,00000021,0000000F
16,138899800,000301B9,0000038B,00000000,00020000,00032367,3C004E20,2800E494,5007F816,00000021,00000010
17,145012200,FFFF0189,0000039C,00000000,00020000,00032367,3C004E20,2800E494,5007F816,00000021,00000011
18,142634300,000101A7,000003AC,00000000,00020000,00032367,3C004E20,2800E494,5007F816,00000021,00000012
19,154012800,FFFE0183,000003BA,00000000,00020000,00042367,3C004E20,2800E494,5007F816,00000021,00000013
20,130990200,00010174,000003C4,00000000,00020000,00042367,3C004E20,2800E494,5007F816,00000021,00000014
21,147298700,00000169,000003CC,00000000,00020000,00042367,3C004E20,2800E494,5007F816,00000021,00000015
22,135146200,FFFF017E,000003D1,00000000,00020000,00052367,3C004E20,2800E494,5007F816,00000021,00000016
23,144044900,00030180,000003D4,00000000,00020000,00052367,3C004E20,2800E494,5007F816,00000021,00000017
24,136532900,FFFD018C,000003D5,00000000,00020000,00052367,3C004E20,2800E494,6007F816,00000021,00000018
25,136578300,00020189,000003D6,00000000,00020000,00062367,AA004E20,2000E494,6007F80C,00000018,00000019
26,135733400,FFFE015C,000003D6,00000000,00020000,00062367,AA004E20,2000E494,6007F80C,00000018,0000001A
27,151684000,FFFF0088,000003D7,00000001,00020000,00062367,AA004E20,2000E494,6007F80C,00000018,0000001B
28,150440700,0001FFD1,000003D7,00000002,00020000,00062367,AA004E20,2000E494,6007F80C,00000018,0000001C
29,146574300,0001FF51,000003D6,00000002,00010000,00062367,AA004E20,2000E494,6007F80C,00000018,0000001D
30,130056700,0003FF13,000003D6,00000002,00000000,00052367,AA004E20,20014130,6007F80C,00000018,0000001E
31,122698500,FFFEFEED,000003D5,00000002,00000000,00052367,AA004E20,20014130,6007F80C,00000018,0000001F
32,120446900,0001FEE2,000003D5,00000001,FFFF0000,00052367,AA004E20,20014130,6007F80C,00000018,00000020
33,101320500,0000FED6,000003D5,00000001,FFFF0000,00052367,AA004E20,20014130,6007F80C,00000018,00000021
34,103871000,FFFFFEDB,000003D5,00000001,FFFF0000,00042367,AA004E20,20014130,5007F80C,00000018,00000022
35,112442000,0002FED4,000003D5,00000001,FFFF0000,00042367,AA004E20,20014130,5007F80C,00000020,00000023
36,114200600,FFFBFEE1,000003D5,00000000,FFFE0000,00042367,AA004E20,20014130,5007F80C,00000020,00000024
37,123729000,0004FEDB,000003D5,00000000,FFFE0000,00042367,AA004E20,20014130,5007F80C,00000020,00000025
38,106433500,FFFFFEE9,000003D5,00000000,FFFE0000,00042367,AA004E20,20014130,5007F80C,00000020,00000026
39,101074100,FFFFFEE4,000003D5,00000000,FFFE0000,00032367,AA004E20,20014130,5007F80C,00000020,00000027
40,94558800,0003FEF3,000003D5,00000000,FFFE0000,00032367,AA004E20,20014130,5007F80C,00000020,00000028
41,92009000,FFFBFEED,000003D5,00000000,FFFE0000,00032367,AA004E20,20014130,5007F80C,00000020,00000029
42,104068300,0002FEFF,000003D5,00000000,FFFE0000,00032367,AA004E20,20014130,5007F80C,00000020,0000002A
43,92929700,0003FEF7,000003D5,00000000,FFFE0000,00022367,AA004E20,20014130,5007F80C,00000020,0000002B
44,98329200,FFFCFF0B,000003D5,00000000,FFFE0000,00022367,AA004E20,20014130,5007F80C,00000020,0000002C
45,98199500,0002FE86,000003D5,00000002,FFFE0000,00022367,AA004E20,20014130,5007F80C,00000020,0000002D
46,337787100,FFFFF861,000003D9,00000008,FFFD0000,00002367,AA004E20,20014130,4007F80C,00000000,0000002E
47,28620800,0001FACE,000003D2,00000000,FFFB0000,00002367,AA004E20,20014130,4007F80C,00000000,0000002F
48,98636300,FFFF0065,000003D0,0000FFFE,FFFC0000,00002367,AA004E20,20014130,4007F80C,00000000,00000030
49,107843400,00000009,000003D3,0000FFFD,FFFD0000,00002367,3C004E20,28014130,4007F816,00000019,00000031
50,96216100,00000004,000003D5,0001FFFD,FFFD0000,00002367,3C004E20,28014130,4007F816,00000019,00000032
51,98994500,FFFD009F,000003D5,0016FFFD,FFFE0000,00002369,3C004E20,28014130,4007F816,00000019,00000033
52,88944300,000A00D7,000003D5,0004FFFD,FFFF0000,00002368,3C004E20,28014130,4007F816,00000019,00000034
53,106853100,FFFD00F5,000003D5,FFF7FFFE,00000000,00002367,3C004E20,28014130,4007F816,00000019,00000035
54,108107000,FFFE010A,000003D5,0000FFFE,00000000,00002368,3C004E20,28014130,4007F816,00000019,00000036
55,118734100,0001014E,000003D5,000EFFFE,00010000,00012367,3C004E20,28014130,4007F816,00000019,00000037
56,135327000,FFFE014F,000003D5,0009FFFF,00010000,00012367,3C004E20,28014130,4007F816,00000019,00000038
57,138280600,0007018F,000003D5,FFEEFFFF,00020000,00012365,3C004E20,28014130,4007F816,00000019,00000039
58,125899200,0000016E,000003D5,0000FFFF,00020000,00022362,3C004E20,28014130,4007F816,00000019,0000003A
59,125373800,FFF60179,000003D5,FFFFFFFF,00020000,00022362,3C004E20,28014130,4007F816,00000021,0000003B
60,131720200,00000185,000003D5,00020000,00020000,00022363,3C004E20,2801695B,4007F816,00000021,0000003C
61,131412300,000001BB,000003D5,0000FFFF,00020000,00032363,3C004E20,2801695B,4007F816,00000021,0000003D
62,131295900,00010185,000003D5,00000000,00020000,00032363,3C004E20,2801695B,5007F816,00000021,0000003E
63,113310300,000101AB,000003D5,00000000,00020000,00032363,3C004E20,2801695B,5007F816,00000021,0000003F
64,114248700,FFFF0181,000003D5,00000000,00020000,00032363,3C004E20,2801695B,5007F816,00000021,00000040
65,119039300,000101A2,000003D5,00000000,00020000,00042363,3C004E20,2801695B,5007F816,00000021,00000041
66,111488800,FFFF0167,000003D5,00000000,00020000,00042363,3C004E20,2801695B,5007F816,00000021,00000042
67,113464500,0000016F,000003D5,00000000,00020000,00042363,3C004E20,2801695B,5007F816,00000021,00000043
68,121622200,00000177,000003D5,00000000,00020000,00052363,3C004E20,2801695B,5007F816,00000021,00000044
69,124383200,00000186,000003D5,00000000,00020000,00052363,3C004E20,2801695B,5007F816,00000021,00000045
70,139487400,00010186,000003D5,00000000,00020000,00052363,3C004E20,2801695B,6007F816,00000021,00000046
71,134057000,FFFF0190,000003D5,00000000,00020000,00062363,3C004E20,2801695B,6007F816,00000021,00000047
72,128386900,0001018D,000003D5,00000000,00020000,00062363,3C004E20,2801695B,6007F816,00000021,00000048
73,122289600,FFFF0197,000005F0,00000000,00020000,00062363,3C004E20,2801695B,6007F816,00000020,00000049
74,111034300,00020190,000005F0,00000000,00020000,00062363,3C004E20,2801695B,6007F816,00000020,0000004A
75,106727700,FFFE016B,000005F0,00000000,00020000,00072363,3C004E20,2801695B,6007F816,00000020,0000004B
76,108860700,0001014D,000005F0,00000000,00020000,00072363,3C004E20,2801695B,6007F816,00000020,0000004C
77,97928700,0001013C,000005F0,00000000,00020000,00072363,3C004E20,2801695B,6007F816,00000020,0000004D
78,87633200,FFFE0138,000005F0,00000000,00020000,00082363,3C004E20,2801695B,6007F816,00000020,0000004E
79,104198500,0003011E,000005F0,00000001,00020000,00082363,3C004E20,2801695B,6007F816,00000020,0000004F
80,118370500,00010006,000005F0,00000002,00020000,00082363,3C004E20,2801695B,7007F816,00000020,00000050
