sample_seq,host_gap_ns,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,reg8,reg9
1,0,00000000,000003D5,00000000,00000000,0000B9DB,3C004E20,2BFCE494,4007F816,00000001,00000001
2,104572700,F80007FF,0000F800,00000000,00000000,0000B9DB,3C004E20,2BF8E494,4007F816,00000001,00000002
3,40016700,00000000,00000001,00000000,00000000,0000B9DB,3C004E20,2BF4E494,4007F816,00000001,00000003
4,51138800,00000000,00000001,00000000,00000000,0000B9DB,3C004E20,2BF0E494,4007F816,00000001,00000004
5,50237200,FFFF0048,000005F4,00000001,00000000,00FFB9DB,3C004E20,2BF8E494,5007F816,00000001,00000005
6,49230400,0000002D,000007FF,0000FFFF,00000000,0000B9DB,3C004E20,2BFCE494,4007F816,00000001,00000006
7,49878600,00010145,0000077A,0016FFFE,00000000,0000B9DC,3C004E20,2BFCE494,4007F816,00000021,00000007
8,48353500,000201A8,000005EC,0007FFFF,00010000,0000B9DC,3C004E20,2800E494,4007F816,00000021,00000008
9,50988800,000201C2,000004DF,0002FFFE,00010000,0001B9DA,3C004E20,2800E494,4007F816,00000021,00000009
10,49653300,FFF9015E,00000437,00030000,00020000,0001B9DB,3C004E20,2800E494,4007F816,00000021,0000000A
11,51235800,0000018A,000003D7,FFFFFFFF,00020000,0001B9DB,3C004E20,2800E494,4007F816,00000021,0000000B
12,49338300,00040191,000003A7,00020000,00020000,0002B9DC,3C004E20,2800E494,4007F816,00000021,0000000C
13,46496600,00030190,00000397,FFFAFFFF,00020000,0002B9DC,3C004E20,2800E494,4007F816,00000021,0000000D
14,51093900,FFF90181,00000397,FFF90000,00020000,0002B9DD,3C004E20,2800E494,4007F816,00000021,0000000E
15,54324100,00050199,000003A0,FFFA0000,00020000,0003B9DC,3C004E20,2800E494,4007F816,00000021,0000000F
16,53555400,FFFB017C,000003AB,000A0000,00020000,0003B9DE,3C004E20,2800E494,5007F816,00000021,00000010
17,51141000,00040194,000003B7,FFFE0000,00020000,0003B9DF,3C004E20,2800E494,5007F816,00000021,00000011
18,51924700,0001017D,000003C1,00090000,00020000,0003B9E0,3C004E20,2800E494,5007F816,00000021,00000012
19,48134000,00040196,000003C8,FFFE0000,00020000,0004B9E1,3C004E20,2800E494,5007F816,00000021,00000013
20,49895800,FFFF0185,000003CE,00060000,00020000,0004B9E2,3C004E20,2800E494,5007F816,00000020,00000014
21,53957100,00040196,000003D1,FFFD0000,00020000,0004B9E2,3C004E20,2800E494,5007F816,00000020,00000015
22,57301800,FFFC0189,000003D4,00020000,00020000,0005B9E2,3C004E20,2800E494,5007F816,00000020,00000016
23,63962200,00060191,000003D5,00000000,00020000,0005B9E2,3C004E20,2800E494,5007F816,00000020,00000017
24,65670600,FFFC017E,000003D6,00000000,00020000,0005B9E2,3C004E20,2800E494,6007F816,00000020,00000018
25,58658800,00010189,000003D6,00000000,00020000,0006B9E2,3C004E20,2800E494,6007F816,00000020,00000019
26,57299400,0001018A,000003D6,00000000,00020000,0006B9E2,3C004E20,2800E494,6007F816,00000020,0000001A
27,55703600,FFFE0195,000003D6,00000000,00020000,0006B9E2,3C004E20,2800E494,6007F816,00000020,0000001B
28,59829500,0002019A,000003D5,00000000,00020000,0007B9E2,3C004E20,2800E494,6007F816,00000020,0000001C
29,65947400,FFFC01A6,000003D5,00000000,00020000,0007B9E2,3C004E20,2800E494,6007F816,00000020,0000001D
30,66682300,000401B4,000003D5,00000000,00020000,0007B9E2,3C004E20,28012633,6007F816,00000020,0000001E
31,72847600,FFFE01C6,000003DA,00000000,00030000,0008B9E2,3C004E20,28012633,6007F816,00000020,0000001F
32,66606300,000101A5,000003D5,00000000,00030000,0008B9E2,3C004E20,28012633,7007F816,00000020,00000020
33,64702300,00000076,000003D3,00000001,00020000,0008B9E2,3C004E20,28012633,7007F816,00000020,00000021
34,65419300,FFFE011E,000003D3,00000000,00020000,0008B9E2,3C004E20,28012633,7007F816,00000020,00000022
35,62698000,0001022B,000003D3,0000FFFF,00020000,0009B9E2,3C004E20,28012633,B007F816,00000020,00000023
36,57192500,000002B5,000003D4,0000FFFF,00030000,0009B9E2,3C004E20,28012633,9007F816,00000020,00000024
37,57744700,FFFF0235,000003D5,00000000,00030000,000AB9E2,3C004E20,28012633,9007F816,00000020,00000025
38,52264800,0002022E,000003D5,0000FFFF,00030000,000AB9E2,3C004E20,28012633,9007F816,00000020,00000026
39,49238700,FFFF01E5,000003D5,00000000,00030000,000AB9E2,3C004E20,28012633,9007F816,00000020,00000027
40,48900500,000101F2,000003D5,00000000,00030000,000BB9E2,3C004E20,28012633,9007F816,00000020,00000028
41,46267600,FFFF01C3,000003D5,00000000,00030000,000BB9E2,3C004E20,28012633,9007F816,00000020,00000029
42,50615000,000101DB,000003D5,00010000,00030000,000CB9E2,3C004E20,28012633,9007F816,00000020,0000002A
43,49809800,FFFF01BA,000003D5,00000000,00030000,000CB9E2,3C004E20,28012633,9007F816,00000020,0000002B
44,48852200,000101D6,000003D5,00000000,00030000,000CB9E2,3C004E20,28012633,9007F816,00000020,0000002C
45,51779300,FFFE01B9,000003D5,00000000,00030000,000DB9E2,3C004E20,28012633,9007F816,00000020,0000002D
46,48633800,000201DA,000003D5,00000000,00030000,000DB9E2,3C004E20,28012633,9007F816,00000020,0000002E
47,46455500,000001BF,000003D5,00000000,00030000,000DB9E2,3C004E20,28012633,9007F816,00000020,0000002F
48,48179000,FFFF01E1,000003D5,00000000,00030000,000EB9E2,3C004E20,28012633,9007F816,00000020,00000030
49,53073700,000301CB,000003D5,00000000,00030000,000EB9E2,3C004E20,28012633,9007F816,00000020,00000031
50,56725400,FFFD01ED,000003D5,00000000,00030000,000EB9E2,3C004E20,28012633,9007F816,00000020,00000032
51,51435900,000201DA,000003D5,00000000,00030000,000FB9E2,3C004E20,28012633,A007F816,00000020,00000033
52,51314000,FFFE01FA,000003D5,00000000,00030000,000FB9E2,3C004E20,2BFD2633,A007F816,00000020,00000034
53,47245500,000401EF,000003D5,00000000,00030000,0010B9E2,3C004E20,2BFD2633,A007F816,00000020,00000035
54,50127900,FFFC020A,000003D5,00000000,00030000,0010B9E2,3C004E20,2BFD2633,A007F816,00000020,00000036
55,48103700,000201FE,000003D5,00000000,00030000,0010B9E2,3C004E20,2BFD2633,A007F816,00000020,00000037
